frame,time,x,y,heading,v_x,v_y,yaw_rate,steer_angle,pedal_acc,pedal_brake,lon_acc,distance
389,1642922444.92718,84.354823,91.22333,-2.427404,4.179323,-0.094656,-1.13,-3276,45,0,0,19.081502
390,1642922444.92718,84.354823,91.22333,-2.427404,4.179323,-0.094656,-1.13,-3276,43,2,0,19.081502
391,1642922444.98724,84.226918,91.115616,-2.427753,4.170436,-0.041602,-0.17,-3276,45,2,0,19.24872
392,1642922445.00724,84.098172,91.010145,-2.427404,4.164956,-0.007854,0.61,-3276,45,0,0,19.415152
393,1642922445.00724,84.098172,91.010145,-2.427404,4.164956,-0.007854,0.61,-3276,45,0,0,19.415152
394,1642922445.04724,83.969425,90.904673,-2.42688,4.178399,0.013933,1.11,-3276,45,0,0,19.581585
395,1642922445.04724,83.969425,90.904673,-2.42688,4.178399,0.013933,1.11,-3276,45,0,0,19.581585
396,1642922445.08724,83.836296,90.803756,-2.425833,4.161616,0.04216,1.4,-3276,45,0,0,19.748641
397,1642922445.12727,83.706678,90.699418,-2.425135,4.151269,0.018844,0.87,-3276,45,2,0,19.915036
398,1642922445.12727,83.706678,90.699418,-2.425135,4.151269,0.018844,0.87,-3276,45,2,0,19.915036
399,1642922445.16723,83.578803,90.592814,-2.42496,4.166012,-0.033897,-0.42,-3276,45,0,0,20.081519
400,1642922445.16723,83.578803,90.592814,-2.42496,4.166012,-0.033897,-0.42,-3276,45,2,0,20.081519
401,1642922445.20745,83.451798,90.485077,-2.425833,4.173528,-0.09193,-1.6,-3276,45,0,0,20.248065
402,1642922445.20745,83.451798,90.485077,-2.425833,4.173528,-0.09193,-1.6,-3276,45,0,0,20.248065
403,1642922445.26723,83.25775,90.325783,-2.427404,4.180076,-0.074152,-0.96,-3276,45,0,0,20.499121
404,1642922445.30723,83.129874,90.219179,-2.427404,4.163092,-0.004176,0.72,-3276,45,0,0,20.665604
405,1642922445.32768,83.065501,90.166443,-2.42688,4.159161,0.002535,1.29,-3276,45,0,0,20.74882
406,1642922445.34723,83.001127,90.113708,-2.426357,4.171062,-0.007465,1.54,-3276,45,2,0,20.832037
407,1642922445.38725,82.871452,90.00715,-2.42531,4.185594,0.012199,1.85,-3276,45,2,0,20.999876
408,1642922445.38725,82.871452,90.00715,-2.42531,4.185594,0.012199,1.85,-3276,45,0,0,20.999876
409,1642922445.42724,82.807079,89.954414,-2.424611,4.181178,0.02322,1.81,-3276,45,2,0,21.083093
410,1642922445.42724,82.807079,89.954414,-2.424611,4.181178,0.02322,1.81,-3276,45,2,0,21.083093
411,1642922445.46723,82.612189,89.797363,-2.42339,4.171304,-0.065267,0.56,-3276,45,2,0,21.333387
412,1642922445.46723,82.612189,89.797363,-2.42339,4.171304,-0.065267,0.56,-3276,45,2,0,21.333387
413,1642922445.50734,82.485155,89.688517,-2.423041,4.183277,-0.05469,0.57,-3276,45,2,0,21.500674
414,1642922445.54724,82.357222,89.579694,-2.422517,4.184044,0.00131,0.93,-3276,45,2,0,21.668631
415,1642922445.54724,82.357222,89.579694,-2.422517,4.184044,0.00131,0.93,-3276,45,2,0,21.668631
416,1642922445.60769,82.164944,89.419244,-2.421644,4.153401,-0.01925,0.52,-3276,43,2,0,21.91906
417,1642922445.60769,82.164944,89.419244,-2.421644,4.153401,-0.01925,0.52,-3276,45,0,0,21.91906
418,1642922445.66723,81.972724,89.261014,-2.421644,4.160215,-0.055836,0.07,-3276,45,2,0,22.168029
419,1642922445.68723,81.909221,89.207146,-2.42147,4.173004,-0.043899,0.35,-3276,45,2,0,22.251302
420,1642922445.68723,81.909221,89.207146,-2.42147,4.173004,-0.043899,0.35,-3276,43,0,0,22.251302
