frame,time,x,y,heading,v_x,v_y,yaw_rate,steer_angle,pedal_acc,pedal_brake,lon_acc,distance
1175,1642757635.177347,3.426251,93.654036,-2.743309,5.767490,-0.438472,5.840000,-132.000000,48.000000,2.000000,0.100000,174.897742
1176,1642757635.177347,3.426251,93.654036,-2.743309,5.767490,-0.438472,5.840000,-132.000000,48.000000,2.000000,0.200000,174.897742
1177,1642757635.217471,3.217476,93.551749,-2.739643,5.803668,-0.480853,5.050000,-132.000000,48.000000,2.000000,0.200000,175.130228
1178,1642757635.217471,3.217476,93.551749,-2.739643,5.803668,-0.480853,5.050000,-132.000000,48.000000,2.000000,0.200000,175.130228
1179,1642757635.257395,3.008643,93.447242,-2.736502,5.840878,-0.525638,4.310000,-132.000000,48.000000,2.000000,0.200000,175.363751
1180,1642757635.257395,3.008643,93.447242,-2.736502,5.840878,-0.525638,4.310000,-132.000000,48.000000,2.000000,0.200000,175.363751
1181,1642757635.297302,2.798853,93.340540,-2.733535,5.849875,-0.543210,4.420000,-132.000000,48.000000,2.000000,0.200000,175.599117
1182,1642757635.338097,2.589063,93.233838,-2.729869,5.848093,-0.455742,5.970000,-132.000000,48.000000,2.000000,0.200000,175.834483
1183,1642757635.338097,2.589063,93.233838,-2.729869,5.848093,-0.455742,5.970000,-132.000000,48.000000,2.000000,0.200000,175.834483
1184,1642757635.397327,2.271809,93.078847,-2.723063,5.879191,-0.437340,6.430000,-132.000000,48.000000,2.000000,0.200000,176.187573
1185,1642757635.397327,2.271809,93.078847,-2.723063,5.879191,-0.437340,6.430000,-132.000000,48.000000,2.000000,0.200000,176.187573
1186,1642757635.457304,1.955282,92.917176,-2.716954,5.932112,-0.464251,5.620000,-132.000000,48.000000,2.000000,0.200000,176.542998
1187,1642757635.477444,1.849473,92.863293,-2.715034,5.941931,-0.453193,5.590000,-132.000000,48.000000,2.000000,0.200000,176.661736
1188,1642757635.477444,1.849473,92.863293,-2.715034,5.941931,-0.453193,5.590000,-132.000000,48.000000,2.000000,0.200000,176.661736
1189,1642757635.517401,1.637798,92.753309,-2.711194,5.922370,-0.477546,5.460000,-132.000000,48.000000,2.000000,0.200000,176.900279
1190,1642757635.517401,1.637798,92.753309,-2.711194,5.922370,-0.477546,5.460000,-132.000000,48.000000,2.000000,0.200000,176.900279
1191,1642757635.557294,1.427864,92.641059,-2.707355,5.941462,-0.520633,5.350000,-132.000000,48.000000,0.000000,0.200000,177.138339
1192,1642757635.597324,1.216160,92.529966,-2.703166,5.996413,-0.441154,6.420000,-132.000000,48.000000,2.000000,0.200000,177.377421
1193,1642757635.597324,1.216160,92.529966,-2.703166,5.996413,-0.441154,6.420000,-132.000000,48.000000,2.000000,0.200000,177.377421
1194,1642757635.637324,1.002628,92.417809,-2.698628,5.994450,-0.408043,6.580000,-132.000000,48.000000,2.000000,0.200000,177.618616
1195,1642757635.637324,1.002628,92.417809,-2.698628,5.994450,-0.408043,6.580000,-132.000000,48.000000,2.000000,0.200000,177.618616
1196,1642757635.677304,0.791766,92.304473,-2.694439,5.950633,-0.482369,5.510000,-132.000000,45.000000,0.000000,0.200000,177.858006
1197,1642757635.677304,0.791766,92.304473,-2.694439,5.950633,-0.482369,5.510000,-132.000000,45.000000,2.000000,0.200000,177.858006
1198,1642757635.737344,0.478550,92.131614,-2.688505,5.960880,-0.457862,5.750000,-132.000000,45.000000,2.000000,0.200000,178.215756
1199,1642757635.777302,0.268559,92.017145,-2.684491,6.001433,-0.456097,5.710000,-132.000000,45.000000,2.000000,0.200000,178.454920
1200,1642757635.797363,0.163506,91.957692,-2.682571,6.011529,-0.479053,5.160000,-132.000000,45.000000,2.000000,0.200000,178.575629
1201,1642757635.817369,0.058453,91.898239,-2.680826,6.017209,-0.491829,4.900000,-132.000000,45.000000,2.000000,0.100000,178.696339
1202,1642757635.817369,0.058453,91.898239,-2.680826,6.017209,-0.491829,4.900000,-132.000000,45.000000,2.000000,0.100000,178.696339
1203,1642757635.857918,-0.150754,91.779308,-2.677335,5.996979,-0.476202,4.880000,-132.000000,45.000000,2.000000,0.100000,178.936988
1204,1642757635.897331,-0.359061,91.660355,-2.673670,5.967503,-0.483422,5.200000,-132.000000,45.000000,2.000000,0.100000,179.176866
1205,1642757635.897331,-0.359061,91.660355,-2.673670,5.967503,-0.483422,5.200000,-132.000000,43.000000,2.000000,0.100000,179.176866
1206,1642757635.937330,-0.567396,91.540292,-2.670005,5.997260,-0.498891,5.420000,-132.000000,45.000000,0.000000,0.000000,179.417322
1207,1642757635.937330,-0.567396,91.540292,-2.670005,5.997260,-0.498891,5.420000,-132.000000,45.000000,2.000000,0.000000,179.417322
1208,1642757635.977380,-0.775732,91.420229,-2.665990,6.034908,-0.467677,5.780000,-132.000000,43.000000,2.000000,0.000000,179.657777
1209,1642757635.977380,-0.775732,91.420229,-2.665990,6.034908,-0.467677,5.780000,-132.000000,43.000000,2.000000,0.000000,179.657777
1210,1642757636.017308,-0.984996,91.299080,-2.661976,6.043730,-0.461227,5.580000,-132.000000,43.000000,2.000000,0.000000,179.899580
1211,1642757636.077293,-1.296787,91.111751,-2.657089,6.017877,-0.545888,4.480000,-132.000000,43.000000,2.000000,0.000000,180.263319
1212,1642757636.077293,-1.296787,91.111751,-2.657089,6.017877,-0.545888,4.480000,-132.000000,43.000000,2.000000,0.000000,180.263319
1213,1642757636.117299,-1.503468,90.986094,-2.653424,6.041808,-0.507632,5.590000,-132.000000,45.000000,2.000000,0.000000,180.505200
1214,1642757636.157299,-1.711918,90.861593,-2.649061,6.072955,-0.431660,6.760000,-132.000000,43.000000,2.000000,0.000000,180.748001
1215,1642757636.157299,-1.711918,90.861593,-2.649061,6.072955,-0.431660,6.760000,-132.000000,45.000000,2.000000,0.000000,180.748001
1216,1642757636.197528,-1.921211,90.739335,-2.644174,6.059348,-0.402506,6.640000,-132.000000,45.000000,2.000000,0.000000,180.990386
1217,1642757636.197528,-1.921211,90.739335,-2.644174,6.059348,-0.402506,6.640000,-132.000000,43.000000,2.000000,0.000000,180.990386
1218,1642757636.237470,-2.127892,90.613678,-2.639810,6.006416,-0.457362,5.940000,-132.000000,45.000000,2.000000,0.000000,181.232267
1219,1642757636.237470,-2.127892,90.613678,-2.639810,6.006416,-0.457362,5.940000,-132.000000,45.000000,2.000000,0.000000,181.232267
1220,1642757636.277369,-2.331032,90.485709,-2.636145,5.992337,-0.541188,4.860000,-132.000000,43.000000,2.000000,0.000000,181.472354
1221,1642757636.317457,-2.535129,90.355544,-2.632480,6.015216,-0.497228,5.430000,-132.000000,43.000000,2.000000,0.000000,181.714425
1222,1642757636.317457,-2.535129,90.355544,-2.632480,6.015216,-0.497228,5.430000,-132.000000,43.000000,2.000000,0.000000,181.714425
1223,1642757636.357415,-2.739168,90.227598,-2.628466,5.994595,-0.451360,5.970000,-132.000000,43.000000,2.000000,0.000000,181.955262
1224,1642757636.357415,-2.739168,90.227598,-2.628466,5.994595,-0.451360,5.970000,-132.000000,43.000000,2.000000,0.000000,181.955262
1225,1642757636.417350,-3.042021,90.037817,-2.622183,5.947723,-0.504244,5.640000,-132.000000,45.000000,2.000000,0.000000,182.312665
1226,1642757636.417350,-3.042021,90.037817,-2.622183,5.947723,-0.504244,5.640000,-132.000000,43.000000,2.000000,0.000000,182.312665
1227,1642757636.477301,-3.342320,89.842418,-2.615725,5.946229,-0.441917,6.420000,-132.000000,43.000000,2.000000,0.000000,182.670938
1228,1642757636.497424,-3.443019,89.777301,-2.613456,5.940882,-0.427489,6.370000,-132.000000,45.000000,2.000000,0.000000,182.790858
1229,1642757636.497424,-3.443019,89.777301,-2.613456,5.940882,-0.427489,6.370000,-132.000000,43.000000,2.000000,0.000000,182.790858
1230,1642757636.537300,-3.641719,89.646996,-2.609267,5.930334,-0.458583,5.670000,-132.000000,43.000000,2.000000,0.000000,183.028473
1231,1642757636.537300,-3.641719,89.646996,-2.609267,5.930334,-0.458583,5.670000,-132.000000,43.000000,2.000000,0.000000,183.028473
1232,1642757636.577316,-3.841232,89.520044,-2.605253,5.930035,-0.442997,5.650000,-132.000000,43.000000,2.000000,-0.100000,183.264952
1233,1642757636.617278,-4.039961,89.388630,-2.601239,5.941885,-0.410786,5.890000,-132.000000,43.000000,2.000000,-0.100000,183.503201
1234,1642757636.617278,-4.039961,89.388630,-2.601239,5.941885,-0.410786,5.890000,-132.000000,45.000000,2.000000,-0.100000,183.503201
1235,1642757636.657443,-4.237847,89.254973,-2.597574,5.960598,-0.463888,4.940000,-132.000000,43.000000,2.000000,-0.100000,183.741996
1236,1642757636.657443,-4.237847,89.254973,-2.597574,5.960598,-0.463888,4.940000,-132.000000,43.000000,2.000000,-0.100000,183.741996
1237,1642757636.717361,-4.532978,89.050559,-2.593385,5.926570,-0.539354,3.710000,-132.000000,43.000000,2.000000,-0.100000,184.101006
1238,1642757636.717361,-4.532978,89.050559,-2.593385,5.926570,-0.539354,3.710000,-132.000000,43.000000,2.000000,-0.100000,184.101006
1239,1642757636.777356,-4.826196,88.850536,-2.588498,5.913605,-0.462387,5.150000,-132.000000,43.000000,2.000000,-0.100000,184.455950
1240,1642757636.797445,-4.923354,88.783106,-2.586752,5.916749,-0.448258,5.580000,-132.000000,43.000000,2.000000,-0.100000,184.574215
1241,1642757636.797445,-4.923354,88.783106,-2.586752,5.916749,-0.448258,5.580000,-132.000000,43.000000,2.000000,-0.100000,184.574215
1242,1642757636.837501,-5.119471,88.648294,-2.582564,5.947841,-0.447626,5.880000,-132.000000,43.000000,2.000000,-0.100000,184.812198
1243,1642757636.837501,-5.119471,88.648294,-2.582564,5.947841,-0.447626,5.880000,-132.000000,43.000000,2.000000,-0.100000,184.812198
1244,1642757636.877327,-5.313845,88.511216,-2.578899,5.931599,-0.495008,4.830000,-132.000000,45.000000,2.000000,-0.100000,185.050047
1245,1642757636.917439,-5.506479,88.371872,-2.575931,5.891149,-0.564413,3.770000,-132.000000,43.000000,2.000000,-0.100000,185.287795
1246,1642757636.917439,-5.506479,88.371872,-2.575931,5.891149,-0.564413,3.770000,-132.000000,43.000000,2.000000,-0.100000,185.287795
1247,1642757636.957305,-5.697255,88.234701,-2.573313,5.903025,-0.541148,4.190000,-132.000000,43.000000,2.000000,-0.100000,185.522766
1248,1642757636.957305,-5.697255,88.234701,-2.573313,5.903025,-0.541148,4.190000,-132.000000,43.000000,2.000000,-0.100000,185.522766
1249,1642757636.997344,-5.889888,88.095357,-2.569823,5.932556,-0.473001,5.340000,-132.000000,43.000000,2.000000,-0.100000,185.760515
1250,1642757636.997344,-5.889888,88.095357,-2.569823,5.932556,-0.473001,5.340000,-132.000000,45.000000,2.000000,-0.100000,185.760515
1251,1642757637.057335,-6.179709,87.887475,-2.563540,5.900043,-0.394315,6.360000,-132.000000,43.000000,2.000000,-0.100000,186.117181
1252,1642757637.097354,-6.371414,87.749217,-2.559176,5.872176,-0.441901,5.600000,-132.000000,43.000000,2.000000,0.000000,186.353541
1253,1642757637.117313,-6.465932,87.679499,-2.557431,5.876632,-0.480757,5.250000,-132.000000,43.000000,2.000000,0.000000,186.470990
1254,1642757637.137350,-6.560478,87.608671,-2.555511,5.875283,-0.491381,5.270000,-132.000000,43.000000,2.000000,0.000000,186.589124
1255,1642757637.177398,-6.749513,87.469234,-2.551671,5.898218,-0.475156,5.580000,-132.000000,43.000000,2.000000,0.000000,186.824021
1256,1642757637.177398,-6.749513,87.469234,-2.551671,5.898218,-0.475156,5.580000,-132.000000,43.000000,2.000000,0.000000,186.824021
1257,1642757637.217721,-6.938634,87.326469,-2.547832,5.896269,-0.479153,5.350000,-132.000000,43.000000,2.000000,0.000000,187.060979
1258,1642757637.217721,-6.938634,87.326469,-2.547832,5.896269,-0.479153,5.350000,-132.000000,43.000000,0.000000,0.000000,187.060979
1259,1642757637.257298,-7.125928,87.184767,-2.543992,5.830758,-0.466031,5.730000,-132.000000,43.000000,2.000000,0.000000,187.295837
1260,1642757637.257298,-7.125928,87.184767,-2.543992,5.830758,-0.466031,5.730000,-132.000000,43.000000,2.000000,0.000000,187.295837
1261,1642757637.297463,-7.311423,87.043018,-2.539629,5.788498,-0.430940,6.670000,-132.000000,43.000000,2.000000,0.000000,187.529292
1262,1642757637.337413,-7.496888,86.902378,-2.534567,5.818988,-0.391664,7.520000,-132.000000,43.000000,2.000000,0.000000,187.762051
1263,1642757637.337413,-7.496888,86.902378,-2.534567,5.818988,-0.391664,7.520000,-132.000000,43.000000,2.000000,0.000000,187.762051
1264,1642757637.397353,-7.776814,86.694239,-2.526539,5.841928,-0.324695,7.610000,-132.000000,45.000000,2.000000,0.000000,188.110878
1265,1642757637.397353,-7.776814,86.694239,-2.526539,5.841928,-0.324695,7.610000,-132.000000,45.000000,2.000000,0.000000,188.110878
1266,1642757637.457331,-8.054243,86.478264,-2.520081,5.832749,-0.475763,4.800000,-132.000000,45.000000,2.000000,0.000000,188.462463
1267,1642757637.477343,-8.145278,86.404015,-2.518685,5.831898,-0.511797,4.160000,-132.000000,48.000000,2.000000,0.000000,188.579938
1268,1642757637.477343,-8.145278,86.404015,-2.518685,5.831898,-0.511797,4.160000,-132.000000,45.000000,2.000000,0.000000,188.579938
1269,1642757637.517353,-8.326447,86.255492,-2.515718,5.828625,-0.515210,4.200000,-132.000000,45.000000,2.000000,0.000000,188.814205
1270,1642757637.517353,-8.326447,86.255492,-2.515718,5.828625,-0.515210,4.200000,-132.000000,48.000000,2.000000,0.000000,188.814205
1271,1642757637.557389,-8.507588,86.108079,-2.512576,5.868584,-0.457848,5.020000,-132.000000,45.000000,2.000000,0.000000,189.047749
1272,1642757637.597326,-8.691427,85.960736,-2.508562,5.900954,-0.398205,5.790000,-132.000000,45.000000,2.000000,-0.100000,189.283348
1273,1642757637.597326,-8.691427,85.960736,-2.508562,5.900954,-0.398205,5.790000,-132.000000,45.000000,2.000000,-0.100000,189.283348
1274,1642757637.637541,-8.876194,85.812307,-2.504547,5.865575,-0.425476,5.570000,-132.000000,45.000000,2.000000,-0.100000,189.520350
1275,1642757637.637541,-8.876194,85.812307,-2.504547,5.865575,-0.425476,5.570000,-132.000000,45.000000,2.000000,-0.100000,189.520350
1276,1642757637.677292,-9.055622,85.661519,-2.501406,5.835413,-0.548944,3.810000,-132.000000,45.000000,2.000000,-0.100000,189.754725
1277,1642757637.677292,-9.055622,85.661519,-2.501406,5.835413,-0.548944,3.810000,-132.000000,45.000000,2.000000,0.000000,189.754725
1278,1642757637.737337,-9.324401,85.431997,-2.497741,5.897583,-0.521131,3.620000,-132.000000,45.000000,2.000000,0.000000,190.108168
1279,1642757637.737337,-9.324401,85.431997,-2.497741,5.897583,-0.521131,3.620000,-132.000000,48.000000,2.000000,0.000000,190.108168
1280,1642757637.797296,-9.594050,85.203607,-2.493377,5.874174,-0.489714,4.300000,-132.000000,48.000000,2.000000,0.000000,190.461541
1281,1642757637.817290,-9.683343,85.127092,-2.491807,5.840382,-0.487903,4.420000,-132.000000,45.000000,2.000000,0.000000,190.579133
1282,1642757637.817290,-9.683343,85.127092,-2.491807,5.840382,-0.487903,4.420000,-132.000000,45.000000,0.000000,0.000000,190.579133
1283,1642757637.857305,-9.860972,84.976257,-2.488316,5.815914,-0.433367,5.270000,-132.000000,48.000000,2.000000,0.000000,190.812163
1284,1642757637.897301,-10.040428,84.824360,-2.484651,5.864286,-0.458023,4.940000,-132.000000,45.000000,2.000000,0.000000,191.047275
1285,1642757637.897301,-10.040428,84.824360,-2.484651,5.864286,-0.458023,4.940000,-132.000000,45.000000,2.000000,0.000000,191.047275
1286,1642757637.937298,-10.219043,84.670220,-2.481509,5.902050,-0.484801,4.250000,-132.000000,45.000000,2.000000,0.000000,191.283204
1287,1642757637.937298,-10.219043,84.670220,-2.481509,5.902050,-0.484801,4.250000,-132.000000,45.000000,2.000000,0.000000,191.283204
1288,1642757637.977338,-10.396758,84.516057,-2.478542,5.916147,-0.451036,4.390000,-132.000000,45.000000,2.000000,0.000000,191.518467
1289,1642757637.977338,-10.396758,84.516057,-2.478542,5.916147,-0.451036,4.390000,-132.000000,48.000000,2.000000,0.000000,191.518467
1290,1642757638.017318,-10.576301,84.360831,-2.475226,5.905026,-0.423501,4.720000,-132.000000,45.000000,2.000000,0.000000,191.755808
1291,1642757638.077302,-10.844266,84.127957,-2.470164,5.909167,-0.474981,4.680000,-132.000000,45.000000,2.000000,0.000000,192.110823
1292,1642757638.077302,-10.844266,84.127957,-2.470164,5.909167,-0.474981,4.680000,-132.000000,45.000000,2.000000,0.100000,192.110823
1293,1642757638.117653,-11.021197,83.969332,-2.466848,5.956781,-0.495363,4.850000,-132.000000,48.000000,2.000000,0.100000,192.348449
1294,1642757638.157332,-11.200797,83.811887,-2.462834,5.960172,-0.404755,6.030000,-132.000000,45.000000,0.000000,0.100000,192.587291
1295,1642757638.157332,-11.200797,83.811887,-2.462834,5.960172,-0.404755,6.030000,-132.000000,48.000000,2.000000,0.100000,192.587291
1296,1642757638.197297,-11.378570,83.655505,-2.458296,5.930235,-0.340336,6.680000,-132.000000,45.000000,2.000000,0.100000,192.824057
1297,1642757638.197297,-11.378570,83.655505,-2.458296,5.930235,-0.340336,6.680000,-132.000000,45.000000,0.000000,0.100000,192.824057
1298,1642757638.237293,-11.557271,83.498037,-2.453933,5.922721,-0.420155,6.020000,-132.000000,45.000000,2.000000,0.100000,193.062238
1299,1642757638.237293,-11.557271,83.498037,-2.453933,5.922721,-0.420155,6.020000,-132.000000,45.000000,2.000000,0.100000,193.062238
1300,1642757638.277329,-11.734230,83.338303,-2.449570,5.956335,-0.410784,6.330000,-132.000000,45.000000,2.000000,0.100000,193.300628
1301,1642757638.317323,-11.912118,83.177483,-2.445206,5.987815,-0.409453,5.970000,-132.000000,45.000000,2.000000,0.100000,193.540434
1302,1642757638.317323,-11.912118,83.177483,-2.445206,5.987815,-0.409453,5.970000,-132.000000,48.000000,2.000000,0.100000,193.540434
1303,1642757638.357299,-12.088293,83.013288,-2.441541,6.002817,-0.478083,4.880000,-132.000000,48.000000,2.000000,0.100000,193.781261
1304,1642757638.357299,-12.088293,83.013288,-2.441541,6.002817,-0.478083,4.880000,-132.000000,45.000000,2.000000,0.200000,193.781261
1305,1642757638.417294,-12.349464,82.764694,-2.436829,5.991690,-0.526750,4.150000,-132.000000,48.000000,2.000000,0.200000,194.141829
1306,1642757638.417294,-12.349464,82.764694,-2.436829,5.991690,-0.526750,4.150000,-132.000000,45.000000,0.000000,0.200000,194.141829
1307,1642757638.477324,-12.608836,82.516054,-2.431593,5.961153,-0.399966,6.500000,-132.000000,45.000000,2.000000,0.200000,194.501128
1308,1642757638.497324,-12.697316,82.436187,-2.428975,5.964192,-0.317861,7.750000,-132.000000,48.000000,2.000000,0.100000,194.620323
1309,1642757638.497324,-12.697316,82.436187,-2.428975,5.964192,-0.317861,7.750000,-132.000000,45.000000,2.000000,0.100000,194.620323
1310,1642757638.537317,-12.874333,82.274235,-2.423390,5.991246,-0.328776,7.780000,-132.000000,45.000000,2.000000,0.100000,194.860247
1311,1642757638.537317,-12.874333,82.274235,-2.423390,5.991246,-0.328776,7.780000,-132.000000,45.000000,2.000000,0.100000,194.860247
1312,1642757638.577369,-13.046967,82.107727,-2.418677,6.000659,-0.445567,6.120000,-132.000000,48.000000,2.000000,0.100000,195.100096
1313,1642757638.617296,-13.218788,81.937868,-2.414838,6.011466,-0.471934,5.380000,-132.000000,45.000000,2.000000,0.100000,195.341704
1314,1642757638.617296,-13.218788,81.937868,-2.414838,6.011466,-0.471934,5.380000,-132.000000,48.000000,2.000000,0.100000,195.341704
1315,1642757638.657462,-13.390609,81.768009,-2.411172,6.026124,-0.497351,4.880000,-132.000000,45.000000,2.000000,0.100000,195.583313
1316,1642757638.657462,-13.390609,81.768009,-2.411172,6.026124,-0.497351,4.880000,-132.000000,45.000000,2.000000,0.100000,195.583313
1317,1642757638.697325,-13.560688,81.595884,-2.407682,6.027547,-0.495416,5.510000,-132.000000,45.000000,0.000000,0.100000,195.825292
1318,1642757638.697325,-13.560688,81.595884,-2.407682,6.027547,-0.495416,5.510000,-132.000000,45.000000,2.000000,0.100000,195.825292
1319,1642757638.757512,-13.818434,81.340540,-2.400526,6.022359,-0.358461,7.360000,-132.000000,45.000000,2.000000,0.100000,196.188105
1320,1642757638.797382,-13.989298,81.172877,-2.395290,6.016329,-0.364122,7.080000,-132.000000,48.000000,0.000000,0.100000,196.427490
1321,1642757638.817302,-14.075223,81.087392,-2.393021,6.028297,-0.393337,6.770000,-132.000000,45.000000,2.000000,0.100000,196.548695
1322,1642757638.837303,-14.159349,81.001862,-2.390577,6.032996,-0.413404,6.470000,-132.000000,45.000000,2.000000,0.000000,196.668665
1323,1642757638.877305,-14.328586,80.827494,-2.386563,6.051607,-0.458320,5.500000,-132.000000,45.000000,2.000000,0.000000,196.911657
1324,1642757638.877305,-14.328586,80.827494,-2.386563,6.051607,-0.458320,5.500000,-132.000000,45.000000,2.000000,0.000000,196.911657
1325,1642757638.917332,-14.496053,80.651971,-2.383073,6.040880,-0.525991,4.450000,-132.000000,48.000000,2.000000,0.000000,197.154255
1326,1642757638.917332,-14.496053,80.651971,-2.383073,6.040880,-0.525991,4.450000,-132.000000,48.000000,2.000000,0.000000,197.154255
1327,1642757638.957478,-14.661779,80.474182,-2.379756,6.026025,-0.488590,5.150000,-132.000000,45.000000,2.000000,0.000000,197.397306
1328,1642757638.957478,-14.661779,80.474182,-2.379756,6.026025,-0.488590,5.150000,-132.000000,45.000000,2.000000,0.000000,197.397306
1329,1642757638.997328,-14.826490,80.300808,-2.375742,6.015959,-0.425971,6.320000,-132.000000,45.000000,2.000000,0.000000,197.636447
1330,1642757639.037306,-14.993057,80.125262,-2.371030,6.017035,-0.408211,6.780000,-132.000000,45.000000,2.000000,0.000000,197.878441
1331,1642757639.037306,-14.993057,80.125262,-2.371030,6.017035,-0.408211,6.780000,-132.000000,45.000000,2.000000,0.000000,197.878441
1332,1642757639.097321,-15.240239,79.860763,-2.364572,6.025050,-0.471927,5.270000,-132.000000,45.000000,2.000000,0.000000,198.240461
1333,1642757639.097321,-15.240239,79.860763,-2.364572,6.025050,-0.471927,5.270000,-132.000000,45.000000,2.000000,0.000000,198.240461
1334,1642757639.157333,-15.483067,79.590600,-2.359860,6.028295,-0.532629,4.460000,-132.000000,45.000000,2.000000,0.000000,198.603715
1335,1642757639.177339,-15.561910,79.500491,-2.358289,6.034123,-0.499835,4.900000,-132.000000,48.000000,2.000000,0.000000,198.723448
1336,1642757639.177339,-15.561910,79.500491,-2.358289,6.034123,-0.499835,4.900000,-132.000000,48.000000,2.000000,0.000000,198.723448
1337,1642757639.217426,-15.724995,79.320413,-2.354449,6.061389,-0.439849,5.820000,-132.000000,45.000000,0.000000,0.000000,198.966397
1338,1642757639.217426,-15.724995,79.320413,-2.354449,6.061389,-0.439849,5.820000,-132.000000,48.000000,0.000000,0.000000,198.966397
1339,1642757639.257696,-15.888079,79.140336,-2.350260,6.047765,-0.438588,6.050000,-132.000000,48.000000,2.000000,0.000000,199.209347
1340,1642757639.297651,-16.050264,78.960235,-2.345897,6.011570,-0.425316,6.270000,-132.000000,45.000000,2.000000,0.000000,199.451711
1341,1642757639.297651,-16.050264,78.960235,-2.345897,6.011570,-0.425316,6.270000,-132.000000,48.000000,2.000000,0.000000,199.451711
1342,1642757639.337379,-16.210622,78.781197,-2.341534,5.993290,-0.428371,6.060000,-132.000000,45.000000,2.000000,0.000000,199.692063
1343,1642757639.337379,-16.210622,78.781197,-2.341534,5.993290,-0.428371,6.060000,-132.000000,48.000000,2.000000,0.000000,199.692063
1344,1642757639.377394,-16.366567,78.598714,-2.337694,6.010966,-0.509728,5.160000,-132.000000,45.000000,2.000000,0.000000,199.932103
1345,1642757639.377394,-16.366567,78.598714,-2.337694,6.010966,-0.509728,5.160000,-132.000000,48.000000,2.000000,0.000000,199.932103
1346,1642757639.437304,-16.604113,78.323973,-2.331760,6.060021,-0.422702,6.030000,-132.000000,45.000000,2.000000,0.000000,200.295298
1347,1642757639.477293,-16.763686,78.140473,-2.327920,6.059077,-0.460337,5.160000,-132.000000,45.000000,2.000000,0.000000,200.538476
1348,1642757639.497522,-16.841716,78.047013,-2.326175,6.040359,-0.530286,4.270000,-132.000000,48.000000,0.000000,0.000000,200.660228
1349,1642757639.517302,-16.918847,77.953529,-2.324779,6.031163,-0.566026,3.910000,-132.000000,45.000000,2.000000,0.100000,200.781424
1350,1642757639.517302,-16.918847,77.953529,-2.324779,6.031163,-0.566026,3.910000,-132.000000,48.000000,0.000000,0.000000,200.781424
1351,1642757639.557332,-17.073080,77.767671,-2.321637,6.027055,-0.459545,5.370000,-132.000000,45.000000,2.000000,0.000000,201.022942
1352,1642757639.597479,-17.229926,77.585211,-2.317099,6.025099,-0.330444,6.790000,-132.000000,45.000000,2.000000,0.000000,201.263550
1353,1642757639.597479,-17.229926,77.585211,-2.317099,6.025099,-0.330444,6.790000,-132.000000,48.000000,2.000000,0.000000,201.263550
1354,1642757639.638066,-17.387699,77.401665,-2.312736,6.028511,-0.415892,5.480000,-132.000000,45.000000,2.000000,0.000000,201.505586
1355,1642757639.638066,-17.387699,77.401665,-2.312736,6.028511,-0.415892,5.480000,-132.000000,45.000000,2.000000,0.000000,201.505586
1356,1642757639.677306,-17.541062,77.214674,-2.309769,6.026393,-0.539732,3.590000,-132.000000,43.000000,2.000000,0.000000,201.747424
1357,1642757639.677306,-17.541062,77.214674,-2.309769,6.026393,-0.539732,3.590000,-132.000000,43.000000,2.000000,0.000000,201.747424
1358,1642757639.717359,-17.691783,77.025394,-2.307500,6.022090,-0.529157,3.260000,-132.000000,40.000000,2.000000,0.000000,201.989382
1359,1642757639.777319,-17.916066,76.741428,-2.304009,6.011321,-0.551983,3.650000,-132.000000,43.000000,2.000000,0.000000,202.351238
1360,1642757639.777319,-17.916066,76.741428,-2.304009,6.011321,-0.551983,3.650000,-132.000000,43.000000,2.000000,0.000000,202.351238
1361,1642757639.817359,-18.066758,76.553258,-2.300518,6.023591,-0.450390,5.750000,-132.000000,43.000000,2.000000,0.000000,202.592311
1362,1642757639.857471,-18.220092,76.367376,-2.295806,6.017439,-0.379992,6.900000,-132.000000,40.000000,2.000000,0.000000,202.833274
1363,1642757639.857471,-18.220092,76.367376,-2.295806,6.017439,-0.379992,6.900000,-132.000000,40.000000,2.000000,0.000000,202.833274
1364,1642757639.897403,-18.371684,76.179229,-2.291443,6.026563,-0.458825,5.760000,-132.000000,40.000000,2.000000,0.000000,203.074893
1365,1642757639.897403,-18.371684,76.179229,-2.291443,6.026563,-0.458825,5.760000,-132.000000,40.000000,2.000000,0.000000,203.074893
1366,1642757639.937295,-18.521535,75.988817,-2.287952,6.041898,-0.514808,4.630000,-132.000000,40.000000,2.000000,0.000000,203.317199
1367,1642757639.937295,-18.521535,75.988817,-2.287952,6.041898,-0.514808,4.630000,-132.000000,40.000000,2.000000,0.000000,203.317199
1368,1642757639.977388,-18.668687,75.798334,-2.284461,6.035684,-0.461676,5.280000,-132.000000,40.000000,2.000000,0.000000,203.557900
1369,1642757640.017295,-18.817666,75.606789,-2.280796,6.041077,-0.479689,5.260000,-132.000000,43.000000,2.000000,0.000000,203.800562
1370,1642757640.017295,-18.817666,75.606789,-2.280796,6.041077,-0.479689,5.260000,-132.000000,40.000000,2.000000,0.000000,203.800562
1371,1642757640.057298,-18.965775,75.414110,-2.277131,6.051051,-0.463274,5.160000,-132.000000,43.000000,2.000000,0.000000,204.043587
1372,1642757640.057298,-18.965775,75.414110,-2.277131,6.051051,-0.463274,5.160000,-132.000000,40.000000,2.000000,-0.100000,204.043587
1373,1642757640.117309,-19.188317,75.127878,-2.271197,5.996009,-0.416660,5.530000,-132.000000,40.000000,2.000000,-0.100000,204.406152
