frame,time,x,y,heading,v_x,v_y,yaw_rate,steer_angle,pedal_acc,pedal_brake,lon_acc,distance
20,1642935345.867032,-45.305559,17.845981,0.632856,5.202450,-0.079382,0.580000,-12.000000,8.000000,2.000000,1.400000,2.755308
21,1642935345.867032,-45.305559,17.845981,0.632856,5.202450,-0.079382,0.580000,-12.000000,8.000000,0.000000,1.400000,2.755308
22,1642935345.887290,-45.220266,17.907056,0.633031,5.210369,-0.087557,0.520000,-12.000000,13.000000,2.000000,1.300000,2.860213
23,1642935345.887290,-45.220266,17.907056,0.633031,5.210369,-0.087557,0.520000,-11.000000,13.000000,2.000000,1.300000,2.860213
24,1642935345.947065,-44.965342,18.088085,0.633380,5.237539,-0.072013,0.250000,-10.000000,13.000000,2.000000,1.100000,3.172875
25,1642935345.947065,-44.965342,18.088085,0.633380,5.237539,-0.072013,0.250000,-10.000000,13.000000,0.000000,1.000000,3.172875
26,1642935345.987020,-44.791186,18.209032,0.633205,5.235185,-0.125505,-0.460000,-10.000000,13.000000,2.000000,0.900000,3.384910
27,1642935346.026991,-44.621498,18.331205,0.632856,5.233795,-0.103517,-0.050000,-10.000000,13.000000,0.000000,0.800000,3.594003
28,1642935346.026991,-44.621498,18.331205,0.632856,5.233795,-0.103517,-0.050000,-10.000000,13.000000,2.000000,0.700000,3.594003
29,1642935346.087039,-44.365675,18.512211,0.633205,5.213429,-0.043477,0.400000,-10.000000,13.000000,2.000000,0.600000,3.907386
30,1642935346.087039,-44.365675,18.512211,0.633205,5.213429,-0.043477,0.400000,-10.000000,13.000000,2.000000,0.500000,3.907386
31,1642935346.146993,-44.111623,18.694373,0.632856,5.192452,-0.097877,-0.630000,-10.000000,13.000000,2.000000,0.500000,4.219997
32,1642935346.146993,-44.111623,18.694373,0.632856,5.192452,-0.097877,-0.630000,-10.000000,13.000000,2.000000,0.400000,4.219997
33,1642935346.146993,-44.111623,18.694373,0.632856,5.192452,-0.097877,-0.630000,-10.000000,13.000000,2.000000,0.300000,4.219997
34,1642935346.187137,-43.856757,18.873184,0.631635,5.163826,-0.112683,-1.220000,-10.000000,13.000000,2.000000,0.300000,4.531332
35,1642935346.187137,-43.856757,18.873184,0.631635,5.163826,-0.112683,-1.220000,-10.000000,13.000000,2.000000,0.200000,4.531332
36,1642935346.247223,-43.689797,18.994317,0.630587,5.132642,-0.138291,-1.140000,-10.000000,13.000000,2.000000,0.100000,4.737607
37,1642935346.247223,-43.689797,18.994317,0.630587,5.132642,-0.138291,-1.140000,-10.000000,13.000000,2.000000,0.100000,4.737607
38,1642935346.287062,-43.524664,19.114388,0.630064,5.083313,-0.085311,-0.220000,-10.000000,13.000000,2.000000,0.000000,4.941777
39,1642935346.326997,-43.358719,19.231107,0.630238,5.027380,-0.034878,0.370000,-10.000000,13.000000,2.000000,0.000000,5.144660
40,1642935346.326997,-43.358719,19.231107,0.630238,5.027380,-0.034878,0.370000,-10.000000,13.000000,0.000000,-0.100000,5.144660
41,1642935346.367064,-43.192974,19.340059,0.630064,4.943661,-0.058432,-0.210000,-10.000000,13.000000,2.000000,-0.200000,5.343008
42,1642935346.367064,-43.192974,19.340059,0.630064,4.943661,-0.058432,-0.210000,-10.000000,13.000000,2.000000,-0.300000,5.343008
43,1642935346.407360,-43.033383,19.454722,0.629366,4.879387,-0.106180,-1.110000,-10.000000,13.000000,2.000000,-0.400000,5.539520
44,1642935346.407360,-43.033383,19.454722,0.629366,4.879387,-0.106180,-1.110000,-10.000000,13.000000,2.000000,-0.500000,5.539520
45,1642935346.467186,-42.797665,19.624036,0.627969,4.795275,-0.109689,-1.200000,-10.000000,13.000000,2.000000,-0.600000,5.829744
46,1642935346.507139,-42.643557,19.735511,0.627097,4.729763,-0.101999,-0.900000,-10.000000,13.000000,2.000000,-0.700000,6.019943
47,1642935346.507139,-42.643557,19.735511,0.627097,4.729763,-0.101999,-0.900000,-10.000000,13.000000,2.000000,-0.800000,6.019943
48,1642935346.527318,-42.565661,19.789006,0.626922,4.711253,-0.084115,-0.530000,-10.000000,13.000000,2.000000,-0.900000,6.114439
49,1642935346.587053,-42.331188,19.945029,0.627097,4.699306,0.016717,0.720000,-10.000000,13.000000,2.000000,-0.900000,6.396079
50,1642935346.587053,-42.331188,19.945029,0.627097,4.699306,0.016717,0.720000,-10.000000,13.000000,2.000000,-0.900000,6.396079
51,1642935346.627153,-42.176353,20.049823,0.627620,4.674586,0.012369,0.510000,-10.000000,13.000000,2.000000,-0.900000,6.583043
52,1642935346.627153,-42.176353,20.049823,0.627620,4.674586,0.012369,0.510000,-10.000000,13.000000,0.000000,-0.900000,6.583043
53,1642935346.666993,-42.023259,20.156882,0.627620,4.664729,-0.054083,-0.700000,-10.000000,13.000000,2.000000,-0.900000,6.769857
54,1642935346.666993,-42.023259,20.156882,0.627620,4.664729,-0.054083,-0.700000,-10.000000,13.000000,2.000000,-0.900000,6.769857
55,1642935346.707016,-41.871065,20.263965,0.626748,4.648566,-0.100690,-1.650000,-10.000000,13.000000,2.000000,-0.800000,6.955948
56,1642935346.707016,-41.871065,20.263965,0.626748,4.648566,-0.100690,-1.650000,-10.000000,13.000000,2.000000,-0.800000,6.955948
57,1642935346.767431,-41.642888,20.420152,0.625002,4.603760,-0.087974,-1.680000,-10.000000,13.000000,2.000000,-0.800000,7.232460
58,1642935346.807007,-41.493422,20.526195,0.624130,4.550963,-0.076967,-1.120000,-10.000000,13.000000,2.000000,-0.800000,7.415723
59,1642935346.807007,-41.493422,20.526195,0.624130,4.550963,-0.076967,-1.120000,-10.000000,13.000000,2.000000,-0.800000,7.415723
60,1642935346.847214,-41.344940,20.628933,0.623781,4.498396,-0.014107,-0.170000,-10.000000,13.000000,2.000000,-0.800000,7.596283
61,1642935346.886995,-41.196517,20.729452,0.623955,4.461364,0.036411,0.400000,-10.000000,13.000000,2.000000,-0.800000,7.775541
62,1642935346.886995,-41.196517,20.729452,0.623955,4.461364,0.036411,0.400000,-10.000000,13.000000,2.000000,-0.800000,7.775541
63,1642935346.926996,-41.049021,20.828885,0.623781,4.432400,-0.023408,-0.410000,-10.000000,13.000000,2.000000,-0.900000,7.953423
64,1642935346.926996,-41.049021,20.828885,0.623781,4.432400,-0.023408,-0.410000,-10.000000,13.000000,2.000000,-0.900000,7.953423
65,1642935346.967381,-40.905067,20.930630,0.622908,4.391403,-0.093646,-1.530000,-10.000000,13.000000,2.000000,-0.900000,8.129704
66,1642935346.967381,-40.905067,20.930630,0.622908,4.391403,-0.093646,-1.530000,-10.000000,13.000000,2.000000,-0.900000,8.129704
67,1642935346.987006,-40.832769,20.976498,0.622384,4.360336,-0.105893,-1.820000,-10.000000,13.000000,2.000000,-0.900000,8.215324
68,1642935347.067051,-40.550400,21.174581,0.620115,4.294529,-0.053236,-0.940000,-10.000000,13.000000,2.000000,-0.900000,8.560243
69,1642935347.067051,-40.550400,21.174581,0.620115,4.294529,-0.053236,-0.940000,-10.000000,13.000000,2.000000,-0.900000,8.560243
70,1642935347.107144,-40.408388,21.270825,0.620115,4.261175,0.008961,0.430000,-10.000000,13.000000,2.000000,-0.800000,8.731796
71,1642935347.147059,-40.267333,21.364873,0.620814,4.211038,0.059686,1.140000,-10.000000,13.000000,2.000000,-0.800000,8.901329
72,1642935347.147059,-40.267333,21.364873,0.620814,4.211038,0.059686,1.140000,-10.000000,13.000000,2.000000,-0.800000,8.901329
73,1642935347.186999,-40.129149,21.452335,0.621337,4.175830,0.018259,0.250000,-10.000000,13.000000,2.000000,-0.800000,9.064866
74,1642935347.186999,-40.129149,21.452335,0.621337,4.175830,0.018259,0.250000,-10.000000,13.000000,2.000000,-0.800000,9.064866
75,1642935347.227269,-39.991663,21.547586,0.620639,4.171579,-0.083584,-1.550000,-10.000000,13.000000,2.000000,-0.800000,9.232124
76,1642935347.227269,-39.991663,21.547586,0.620639,4.171579,-0.083584,-1.550000,-10.000000,13.000000,2.000000,-0.800000,9.232124
77,1642935347.267047,-39.855948,21.643993,0.619243,4.171771,-0.126027,-2.440000,-10.000000,13.000000,2.000000,-0.700000,9.398596
78,1642935347.306994,-39.651533,21.786362,0.617323,4.119656,-0.021240,-0.900000,-10.000000,13.000000,2.000000,-0.700000,9.647703
79,1642935347.306994,-39.651533,21.786362,0.617323,4.119656,-0.021240,-0.900000,-10.000000,13.000000,2.000000,-0.700000,9.647703
80,1642935347.347002,-39.582833,21.832323,0.617323,4.095238,0.016612,-0.250000,-10.000000,13.000000,2.000000,-0.700000,9.730360
81,1642935347.347002,-39.582833,21.832323,0.617323,4.095238,0.016612,-0.250000,-10.000000,13.000000,2.000000,-0.700000,9.730360
82,1642935347.407385,-39.379605,21.963620,0.617497,4.096653,0.025693,0.320000,-10.000000,13.000000,2.000000,-0.700000,9.972311
83,1642935347.407385,-39.379605,21.963620,0.617497,4.096653,0.025693,0.320000,-10.000000,13.000000,2.000000,-0.700000,9.972311
84,1642935347.467039,-39.175391,22.098222,0.617672,4.051365,0.046984,0.140000,-10.000000,13.000000,2.000000,-0.600000,10.216895
85,1642935347.487343,-39.107619,22.143097,0.617672,4.028904,0.037161,-0.070000,-10.000000,13.000000,2.000000,-0.600000,10.298176
86,1642935347.487343,-39.107619,22.143097,0.617672,4.028904,0.037161,-0.070000,-10.000000,13.000000,2.000000,-0.600000,10.298176
87,1642935347.527189,-38.973876,22.232894,0.617323,4.023586,-0.037931,-1.020000,-10.000000,13.000000,0.000000,-0.500000,10.459269
88,1642935347.527189,-38.973876,22.232894,0.617323,4.023586,-0.037931,-1.020000,-10.000000,13.000000,2.000000,-0.500000,10.459269
89,1642935347.547007,-38.907903,22.277815,0.616799,4.035075,-0.073557,-1.510000,-10.000000,13.000000,2.000000,-0.500000,10.539084
90,1642935347.606993,-38.711756,22.413737,0.614879,4.010947,-0.087220,-1.790000,-10.000000,13.000000,2.000000,-0.400000,10.777722
91,1642935347.606993,-38.711756,22.413737,0.614879,4.010947,-0.087220,-1.790000,-10.000000,13.000000,2.000000,-0.400000,10.777722
92,1642935347.647002,-38.579783,22.504690,0.614007,3.975335,-0.047253,-0.760000,-10.000000,13.000000,2.000000,-0.400000,10.938001
93,1642935347.647002,-38.579783,22.504690,0.614007,3.975335,-0.047253,-0.760000,-10.000000,13.000000,2.000000,-0.400000,10.938001
94,1642935347.667035,-38.513839,22.548502,0.614007,3.961133,-0.013220,0.040000,-10.000000,13.000000,2.000000,-0.400000,11.017172
95,1642935347.667035,-38.513839,22.548502,0.614007,3.961133,-0.013220,0.040000,-10.000000,13.000000,2.000000,-0.300000,11.017172
96,1642935347.747066,-38.186092,22.760953,0.616101,3.937466,0.057949,1.120000,-10.000000,13.000000,2.000000,-0.300000,11.407753
97,1642935347.787018,-38.120148,22.804765,0.616276,3.928580,0.019263,0.480000,-10.000000,13.000000,0.000000,-0.300000,11.486924
98,1642935347.807223,-38.055104,22.848600,0.616450,3.920660,-0.013849,-0.040000,-10.000000,13.000000,2.000000,-0.300000,11.565361
99,1642935347.807223,-38.055104,22.848600,0.616450,3.920660,-0.013849,-0.040000,-10.000000,13.000000,2.000000,-0.300000,11.565361
100,1642935347.867604,-37.859943,22.981216,0.615927,3.930611,-0.024780,-0.750000,-10.000000,13.000000,2.000000,-0.300000,11.801316
101,1642935347.867604,-37.859943,22.981216,0.615927,3.930611,-0.024780,-0.750000,-10.000000,13.000000,2.000000,-0.300000,11.801316
102,1642935347.907075,-37.729826,23.069997,0.615403,3.948421,-0.019136,-0.770000,-10.000000,13.000000,2.000000,-0.300000,11.958836
103,1642935347.907075,-37.729826,23.069997,0.615403,3.948421,-0.019136,-0.770000,-10.000000,13.000000,2.000000,-0.300000,11.958836
104,1642935347.947010,-37.598838,23.157645,0.614879,3.955185,-0.015195,-0.590000,-10.000000,13.000000,2.000000,-0.200000,12.116443
105,1642935347.947010,-37.598838,23.157645,0.614879,3.955185,-0.015195,-0.590000,-10.000000,13.000000,2.000000,-0.200000,12.116443
106,1642935347.967002,-37.535650,23.199308,0.614705,3.956191,-0.001708,-0.420000,-10.000000,13.000000,2.000000,-0.200000,12.192130
107,1642935348.027202,-37.336949,23.329612,0.615054,3.947077,0.080165,0.620000,-10.000000,13.000000,2.000000,-0.200000,12.429746
108,1642935348.027202,-37.336949,23.329612,0.615054,3.947077,0.080165,0.620000,-10.000000,13.000000,2.000000,-0.100000,12.429746
109,1642935348.067915,-37.204190,23.416103,0.615403,3.945572,0.064577,0.680000,-10.000000,13.000000,2.000000,-0.100000,12.588193
110,1642935348.067915,-37.204190,23.416103,0.615403,3.945572,0.064577,0.680000,-10.000000,13.000000,2.000000,-0.100000,12.588193
111,1642935348.147216,-36.942330,23.586961,0.616101,3.959460,0.035538,0.100000,-10.000000,13.000000,2.000000,-0.100000,12.900864
112,1642935348.167002,-36.876386,23.630773,0.616101,3.955749,0.009630,-0.200000,-10.000000,13.000000,2.000000,-0.100000,12.980036
113,1642935348.167002,-36.876386,23.630773,0.616101,3.955749,0.009630,-0.200000,-11.000000,13.000000,2.000000,0.000000,12.980036
114,1642935348.207173,-36.744499,23.718398,0.615752,3.951777,-0.048462,-0.760000,-11.000000,13.000000,2.000000,0.000000,13.138378
115,1642935348.207173,-36.744499,23.718398,0.615752,3.951777,-0.048462,-0.760000,-11.000000,13.000000,2.000000,0.000000,13.138378
116,1642935348.227003,-36.679426,23.763343,0.615403,3.954069,-0.053108,-0.890000,-11.000000,13.000000,2.000000,0.000000,13.217464
117,1642935348.227003,-36.679426,23.763343,0.615403,3.954069,-0.053108,-0.890000,-11.000000,13.000000,2.000000,0.000000,13.217464
118,1642935348.287376,-36.482494,23.894803,0.614879,3.955517,0.003404,0.060000,-11.000000,13.000000,2.000000,0.000000,13.454242
119,1642935348.307045,-36.416551,23.938615,0.615054,3.953201,0.028170,0.540000,-11.000000,13.000000,2.000000,0.000000,13.533413
120,1642935348.307045,-36.416551,23.938615,0.615054,3.953201,0.028170,0.540000,-11.000000,13.000000,2.000000,0.000000,13.533413
121,1642935348.367428,-36.222375,24.067926,0.615927,3.941180,0.053758,0.950000,-11.000000,13.000000,2.000000,0.000000,13.766705
122,1642935348.367428,-36.222375,24.067926,0.615927,3.941180,0.053758,0.950000,-11.000000,13.000000,2.000000,0.000000,13.766705
123,1642935348.427066,-36.024573,24.198253,0.616625,3.972566,0.034658,0.330000,-12.000000,13.000000,2.000000,0.000000,14.003583
124,1642935348.427066,-36.024573,24.198253,0.616625,3.972566,0.034658,0.330000,-13.000000,13.000000,2.000000,0.000000,14.003583
125,1642935348.487009,-35.825785,24.331885,0.616276,3.981179,-0.025585,-0.800000,-13.000000,13.000000,2.000000,0.000000,14.243112
126,1642935348.507009,-35.760712,24.376830,0.615927,3.978069,-0.045096,-1.090000,-14.000000,13.000000,2.000000,0.000000,14.322198
127,1642935348.507009,-35.760712,24.376830,0.615927,3.978069,-0.045096,-1.090000,-14.000000,13.000000,2.000000,0.000000,14.322198
128,1642935348.527344,-35.694740,24.421752,0.615578,3.976619,-0.054848,-1.190000,-14.000000,13.000000,2.000000,0.000000,14.402012
129,1642935348.587029,-35.501320,24.556634,0.614530,3.991608,-0.009227,-0.600000,-14.000000,13.000000,2.000000,0.000000,14.637817
130,1642935348.587029,-35.501320,24.556634,0.614530,3.991608,-0.009227,-0.600000,-14.000000,13.000000,2.000000,0.000000,14.637817
131,1642935348.627161,-35.301661,24.689133,0.614705,3.972672,0.056442,0.470000,-14.000000,13.000000,2.000000,0.000000,14.877442
132,1642935348.627161,-35.301661,24.689133,0.614705,3.972672,0.056442,0.470000,-15.000000,13.000000,2.000000,0.000000,14.877442
133,1642935348.647025,-35.301661,24.689133,0.614705,3.972672,0.056442,0.470000,-15.000000,13.000000,2.000000,0.000000,14.877442
134,1642935348.647025,-35.301661,24.689133,0.614705,3.972672,0.056442,0.470000,-15.000000,13.000000,0.000000,0.000000,14.877442
135,1642935348.706992,-35.102960,24.819437,0.614879,3.976852,0.014798,-0.060000,-15.000000,13.000000,2.000000,0.000000,15.115058
136,1642935348.766999,-34.907799,24.952054,0.614530,3.985509,0.021962,-0.250000,-15.000000,13.000000,2.000000,0.000000,15.351013
137,1642935348.766999,-34.907799,24.952054,0.614530,3.985509,0.021962,-0.250000,-15.000000,13.000000,2.000000,0.000000,15.351013
138,1642935348.807113,-34.774983,25.040764,0.614181,3.972524,-0.013062,-0.560000,-15.000000,13.000000,2.000000,0.000000,15.510730
139,1642935348.847020,-34.643067,25.129498,0.613658,3.981710,-0.049032,-0.940000,-15.000000,13.000000,2.000000,0.000000,15.669713
140,1642935348.847020,-34.643067,25.129498,0.613658,3.981710,-0.049032,-0.940000,-15.000000,13.000000,2.000000,0.000000,15.669713
141,1642935348.867040,-34.577123,25.173310,0.613309,3.990688,-0.044090,-0.950000,-15.000000,13.000000,2.000000,0.000000,15.748884
142,1642935348.867040,-34.577123,25.173310,0.613309,3.990688,-0.044090,-0.950000,-15.000000,13.000000,0.000000,0.000000,15.748884
143,1642935348.927005,-34.378364,25.305833,0.612785,3.965397,0.010623,-0.220000,-15.000000,13.000000,0.000000,0.000000,15.987772
144,1642935348.927005,-34.378364,25.305833,0.612785,3.965397,0.010623,-0.220000,-15.000000,13.000000,2.000000,0.000000,15.987772
145,1642935348.967129,-34.245577,25.393435,0.612785,3.953140,0.035011,0.220000,-17.000000,13.000000,2.000000,0.000000,16.146852
146,1642935349.007007,-34.118188,25.481176,0.612611,3.973383,-0.010125,-0.460000,-17.000000,13.000000,2.000000,0.000000,16.301534
147,1642935349.007007,-34.118188,25.481176,0.612611,3.973383,-0.010125,-0.460000,-17.000000,13.000000,2.000000,0.000000,16.301534
148,1642935349.027162,-34.052244,25.524988,0.612436,3.977737,-0.018758,-0.650000,-19.000000,13.000000,2.000000,0.000000,16.380705
149,1642935349.027162,-34.052244,25.524988,0.612436,3.977737,-0.018758,-0.650000,-22.000000,13.000000,2.000000,0.000000,16.380705
150,1642935349.107027,-33.786642,25.701300,0.611738,3.983892,0.034097,-0.210000,-22.000000,13.000000,2.000000,0.000000,16.699501
151,1642935349.107027,-33.786642,25.701300,0.611738,3.983892,0.034097,-0.210000,-22.000000,13.000000,2.000000,0.000000,16.699501
152,1642935349.167071,-33.591481,25.833916,0.611389,3.973199,-0.007771,-0.490000,-24.000000,13.000000,2.000000,0.000000,16.935456
153,1642935349.167071,-33.591481,25.833916,0.611389,3.973199,-0.007771,-0.490000,-26.000000,13.000000,2.000000,0.000000,16.935456
154,1642935349.167071,-33.591481,25.833916,0.611389,3.973199,-0.007771,-0.490000,-26.000000,13.000000,2.000000,0.000000,16.935456
155,1642935349.207407,-33.458665,25.922627,0.611040,4.011042,-0.002182,-0.410000,-26.000000,13.000000,2.000000,0.000000,17.095173
156,1642935349.207407,-33.458665,25.922627,0.611040,4.011042,-0.002182,-0.410000,-26.000000,13.000000,2.000000,0.000000,17.095173
157,1642935349.267019,-33.256337,26.053947,0.611040,3.996035,0.047131,0.170000,-26.000000,13.000000,2.000000,0.000000,17.336382
158,1642935349.287338,-33.189522,26.096626,0.611040,3.976864,0.048354,0.330000,-26.000000,13.000000,2.000000,0.000000,17.415665
159,1642935349.287338,-33.189522,26.096626,0.611040,3.976864,0.048354,0.330000,-26.000000,13.000000,2.000000,0.000000,17.415665
160,1642935349.327165,-33.055865,26.183095,0.611214,3.976461,0.018245,0.050000,-26.000000,13.000000,0.000000,0.000000,17.574854
161,1642935349.327165,-33.055865,26.183095,0.611214,3.976461,0.018245,0.050000,-26.000000,13.000000,2.000000,0.000000,17.574854
162,1642935349.387034,-32.861488,26.320172,0.610342,4.012579,-0.049058,-1.180000,-26.000000,13.000000,2.000000,0.000000,17.812703
163,1642935349.387034,-32.861488,26.320172,0.610342,4.012579,-0.049058,-1.180000,-26.000000,13.000000,2.000000,0.000000,17.812703
164,1642935349.447074,-32.661830,26.452672,0.609469,3.980185,0.019984,-0.470000,-26.000000,13.000000,2.000000,0.000000,18.052328
165,1642935349.467182,-32.594986,26.496461,0.609294,3.966837,0.020946,-0.290000,-26.000000,13.000000,2.000000,0.000000,18.132237
166,1642935349.507142,-32.462200,26.584062,0.608945,3.976578,-0.034607,-0.610000,-26.000000,13.000000,2.000000,0.000000,18.291316
167,1642935349.526990,-32.396256,26.627874,0.608771,3.990719,-0.048600,-0.650000,-26.000000,13.000000,0.000000,0.000000,18.370487
168,1642935349.547021,-32.329413,26.671663,0.608596,3.995733,-0.037265,-0.500000,-26.000000,13.000000,2.000000,0.000000,18.450397
169,1642935349.547021,-32.329413,26.671663,0.608596,3.995733,-0.037265,-0.500000,-26.000000,13.000000,2.000000,0.000000,18.450397
170,1642935349.607027,-32.135965,26.807655,0.608422,3.964483,-0.015853,0.050000,-26.000000,13.000000,2.000000,0.000000,18.686862
171,1642935349.607027,-32.135965,26.807655,0.608422,3.964483,-0.015853,0.050000,-26.000000,13.000000,2.000000,0.000000,18.686862
172,1642935349.647056,-32.003178,26.895256,0.608596,3.957848,-0.016130,0.570000,-26.000000,13.000000,2.000000,0.000000,18.845942
173,1642935349.647056,-32.003178,26.895256,0.608596,3.957848,-0.016130,0.570000,-26.000000,13.000000,2.000000,0.000000,18.845942
174,1642935349.687332,-31.871291,26.982880,0.609294,3.971304,-0.006422,1.000000,-26.000000,13.000000,2.000000,0.000000,19.004284
175,1642935349.727409,-31.738504,27.070482,0.609993,3.970664,0.012981,1.290000,-26.000000,13.000000,2.000000,0.000000,19.163363
176,1642935349.727409,-31.738504,27.070482,0.609993,3.970664,0.012981,1.290000,-26.000000,13.000000,2.000000,0.000000,19.163363
177,1642935349.787182,-31.544214,27.204231,0.611563,3.946609,0.050001,1.560000,-26.000000,13.000000,2.000000,0.000000,19.399239
178,1642935349.787182,-31.544214,27.204231,0.611563,3.946609,0.050001,1.560000,-26.000000,13.000000,2.000000,0.000000,19.399239
179,1642935349.847285,-31.346440,27.333448,0.613134,3.958245,0.020428,1.020000,-26.000000,13.000000,2.000000,0.000000,19.635484
180,1642935349.847285,-31.346440,27.333448,0.613134,3.958245,0.020428,1.020000,-26.000000,13.000000,2.000000,0.000000,19.635484
181,1642935349.847285,-31.346440,27.333448,0.613134,3.958245,0.020428,1.020000,-26.000000,13.000000,0.000000,0.000000,19.635484
182,1642935349.887215,-31.214524,27.422183,0.613483,3.970754,-0.001176,0.510000,-26.000000,13.000000,0.000000,0.000000,19.794467
183,1642935349.887215,-31.214524,27.422183,0.613483,3.970754,-0.001176,0.510000,-26.000000,13.000000,2.000000,0.000000,19.794467
184,1642935349.928385,-31.082608,27.510917,0.613832,3.967687,0.011506,0.270000,-26.000000,13.000000,2.000000,0.000000,19.953450
185,1642935349.928385,-31.082608,27.510917,0.613832,3.967687,0.011506,0.270000,-26.000000,13.000000,2.000000,0.000000,19.953450
186,1642935349.986991,-30.889160,27.646908,0.614007,3.968302,-0.000826,0.090000,-26.000000,13.000000,2.000000,0.000000,20.189915
187,1642935350.007257,-30.823188,27.691830,0.614007,3.972428,-0.010151,0.050000,-26.000000,13.000000,2.000000,0.000000,20.269729
188,1642935350.007257,-30.823188,27.691830,0.614007,3.972428,-0.010151,0.050000,-26.000000,13.000000,2.000000,0.000000,20.269729
189,1642935350.067362,-30.624458,27.823243,0.614356,3.975422,0.025163,0.530000,-26.000000,13.000000,2.000000,0.000000,20.507980
190,1642935350.067362,-30.624458,27.823243,0.614356,3.975422,0.025163,0.530000,-26.000000,13.000000,0.000000,0.000000,20.507980
191,1642935350.127012,-30.425727,27.954657,0.615054,3.970929,0.039470,0.670000,-26.000000,13.000000,2.000000,0.000000,20.746230
192,1642935350.127012,-30.425727,27.954657,0.615054,3.970929,0.039470,0.670000,-26.000000,13.000000,2.000000,0.000000,20.746230
193,1642935350.187017,-30.230538,28.088382,0.615752,3.960527,0.036128,0.470000,-26.000000,13.000000,2.000000,0.000000,20.982835
194,1642935350.207148,-30.164594,28.132195,0.615752,3.953996,0.031507,0.370000,-26.000000,13.000000,2.000000,0.000000,21.062006
195,1642935350.207148,-30.164594,28.132195,0.615752,3.953996,0.031507,0.370000,-26.000000,13.000000,0.000000,0.000000,21.062006
196,1642935350.247013,-30.032735,28.218710,0.615927,3.957457,0.027300,0.190000,-26.000000,13.000000,2.000000,0.000000,21.219713
197,1642935350.287057,-29.899949,28.306311,0.616101,3.974621,0.019317,0.020000,-26.000000,16.000000,2.000000,0.000000,21.378792
198,1642935350.287057,-29.899949,28.306311,0.616101,3.974621,0.019317,0.020000,-26.000000,13.000000,2.000000,0.000000,21.378792
199,1642935350.326996,-29.767162,28.393912,0.616101,3.973531,0.008743,-0.040000,-26.000000,13.000000,2.000000,0.000000,21.537872
200,1642935350.326996,-29.767162,28.393912,0.616101,3.973531,0.008743,-0.040000,-26.000000,13.000000,2.000000,0.000000,21.537872
201,1642935350.367025,-29.640586,28.485005,0.616101,3.971047,-0.001593,-0.030000,-26.000000,13.000000,0.000000,0.000000,21.693819
