frame,time,x,y,heading,v_x,v_y,yaw_rate,steer_angle,pedal_acc,pedal_brake,lon_acc,distance
16,1642933447.530927,-34.292065,5.283583,0.557807,4.142016,-0.041865,2.060000,-58.000000,32.000000,5.000000,0.200000,1.799392
17,1642933447.530927,-34.292065,5.283583,0.557807,4.142016,-0.041865,2.060000,-58.000000,32.000000,7.000000,0.200000,1.799392
18,1642933447.590908,-34.078186,5.409053,0.560076,4.166770,-0.013456,2.220000,-58.000000,32.000000,5.000000,0.200000,2.047358
19,1642933447.610912,-34.006874,5.451616,0.560774,4.155945,-0.000819,2.160000,-56.000000,32.000000,7.000000,0.200000,2.130406
20,1642933447.610912,-34.006874,5.451616,0.560774,4.155945,-0.000819,2.160000,-54.000000,32.000000,7.000000,0.200000,2.130406
21,1642933447.650903,-33.864250,5.536742,0.561996,4.143534,-0.024828,1.590000,-54.000000,32.000000,7.000000,0.200000,2.296503
22,1642933447.690969,-33.722467,5.624110,0.562694,4.165356,-0.092124,0.640000,-52.000000,32.000000,7.000000,0.200000,2.463043
23,1642933447.690969,-33.722467,5.624110,0.562694,4.165356,-0.092124,0.640000,-52.000000,32.000000,7.000000,0.100000,2.463043
24,1642933447.730943,-33.580685,5.711478,0.562869,4.182629,-0.111252,0.090000,-51.000000,32.000000,7.000000,0.100000,2.629582
25,1642933447.730943,-33.580685,5.711478,0.562869,4.182629,-0.111252,0.090000,-51.000000,32.000000,7.000000,0.100000,2.629582
26,1642933447.770911,-33.439860,5.796651,0.563043,4.168944,-0.103798,0.130000,-51.000000,32.000000,7.000000,0.000000,2.794161
27,1642933447.770911,-33.439860,5.796651,0.563043,4.168944,-0.103798,0.130000,-51.000000,32.000000,7.000000,0.000000,2.794161
28,1642933447.810943,-33.298077,5.884019,0.563043,4.155858,-0.116789,0.270000,-51.000000,32.000000,7.000000,0.000000,2.960700
29,1642933447.870909,-33.086753,6.015106,0.563741,4.144221,-0.082253,0.920000,-51.000000,32.000000,7.000000,-0.100000,3.209380
30,1642933447.870909,-33.086753,6.015106,0.563741,4.144221,-0.082253,0.920000,-51.000000,32.000000,7.000000,-0.100000,3.209380
31,1642933447.910975,-32.946770,6.102521,0.564614,4.116018,-0.065769,1.150000,-51.000000,32.000000,7.000000,-0.200000,3.374416
32,1642933447.951007,-32.809571,6.186677,0.565312,4.077320,-0.070893,1.000000,-51.000000,32.000000,7.000000,-0.300000,3.535368
33,1642933447.951007,-32.809571,6.186677,0.565312,4.077320,-0.070893,1.000000,-51.000000,32.000000,7.000000,-0.400000,3.535368
34,1642933447.990974,-32.671416,6.273029,0.565836,4.047035,-0.097492,0.690000,-51.000000,32.000000,7.000000,-0.500000,3.698290
35,1642933447.990974,-32.671416,6.273029,0.565836,4.047035,-0.097492,0.690000,-51.000000,32.000000,7.000000,-0.600000,3.698290
36,1642933448.030913,-32.535088,6.358318,0.566359,4.009732,-0.103720,0.800000,-51.000000,32.000000,7.000000,-0.700000,3.859099
37,1642933448.030913,-32.535088,6.358318,0.566359,4.009732,-0.103720,0.800000,-51.000000,32.000000,7.000000,-0.700000,3.859099
38,1642933448.070965,-32.400560,6.443654,0.566883,3.949424,-0.096184,1.080000,-51.000000,32.000000,7.000000,-0.800000,4.018410
39,1642933448.110910,-32.267888,6.526817,0.567581,3.875255,-0.101620,1.010000,-51.000000,32.000000,7.000000,-0.800000,4.174993
40,1642933448.110910,-32.267888,6.526817,0.567581,3.875255,-0.101620,1.010000,-51.000000,32.000000,7.000000,-0.900000,4.174993
41,1642933448.150941,-32.141570,6.607925,0.568105,3.804556,-0.128142,0.770000,-51.000000,32.000000,7.000000,-1.000000,4.325108
42,1642933448.150941,-32.141570,6.607925,0.568105,3.804556,-0.128142,0.770000,-51.000000,32.000000,7.000000,-1.000000,4.325108
43,1642933448.210913,-31.952064,6.730695,0.569152,3.712818,-0.097460,1.370000,-51.000000,32.000000,7.000000,-1.000000,4.550907
44,1642933448.210913,-31.952064,6.730695,0.569152,3.712818,-0.097460,1.370000,-51.000000,32.000000,7.000000,-1.000000,4.550907
45,1642933448.270935,-31.765401,6.847988,0.571246,3.615079,-0.057530,2.340000,-51.000000,32.000000,7.000000,-1.000000,4.771363
46,1642933448.290911,-31.704998,6.886392,0.571944,3.579609,-0.055268,2.410000,-51.000000,32.000000,5.000000,-1.000000,4.842941
47,1642933448.290911,-31.704998,6.886392,0.571944,3.579609,-0.055268,2.410000,-51.000000,32.000000,7.000000,-0.900000,4.842941
48,1642933448.330920,-31.584192,6.963201,0.573515,3.551726,-0.065328,1.780000,-51.000000,32.000000,7.000000,-0.900000,4.986097
49,1642933448.330920,-31.584192,6.963201,0.573515,3.551726,-0.065328,1.780000,-51.000000,32.000000,7.000000,-0.900000,4.986097
50,1642933448.370922,-31.467970,7.036799,0.574388,3.545464,-0.098479,0.850000,-51.000000,32.000000,7.000000,-0.900000,5.123662
51,1642933448.410945,-31.348934,7.114764,0.574737,3.533547,-0.099024,0.530000,-51.000000,32.000000,7.000000,-0.800000,5.265957
52,1642933448.410945,-31.348934,7.114764,0.574737,3.533547,-0.099024,0.530000,-51.000000,32.000000,7.000000,-0.800000,5.265957
53,1642933448.450945,-31.229956,7.190510,0.575435,3.528309,-0.033250,1.030000,-51.000000,32.000000,7.000000,-0.800000,5.407001
54,1642933448.450945,-31.229956,7.190510,0.575435,3.528309,-0.033250,1.030000,-51.000000,32.000000,7.000000,-0.800000,5.407001
55,1642933448.490909,-31.110107,7.265123,0.576308,3.516726,-0.003130,1.180000,-51.000000,32.000000,5.000000,-0.800000,5.548178
56,1642933448.490909,-31.110107,7.265123,0.576308,3.516726,-0.003130,1.180000,-51.000000,32.000000,7.000000,-0.800000,5.548178
57,1642933448.551256,-30.935396,7.372733,0.577180,3.480537,-0.037946,0.250000,-50.000000,32.000000,7.000000,-0.800000,5.753370
58,1642933448.590913,-30.818274,7.446307,0.577355,3.449225,-0.035063,0.050000,-50.000000,32.000000,7.000000,-0.800000,5.891683
59,1642933448.610937,-30.759728,7.482539,0.577355,3.430907,-0.036255,0.010000,-49.000000,32.000000,7.000000,-0.700000,5.960534
60,1642933448.630947,-30.701182,7.518771,0.577355,3.407776,-0.046549,-0.100000,-48.000000,32.000000,7.000000,-0.700000,6.029385
61,1642933448.670907,-30.586816,7.590196,0.577180,3.361502,-0.067723,-0.090000,-48.000000,32.000000,7.000000,-0.700000,6.164222
62,1642933448.670907,-30.586816,7.590196,0.577180,3.361502,-0.067723,-0.090000,-48.000000,32.000000,7.000000,-0.600000,6.164222
63,1642933448.710940,-30.473379,7.660534,0.577355,3.312030,-0.051631,0.380000,-47.000000,32.000000,7.000000,-0.600000,6.297697
64,1642933448.710940,-30.473379,7.660534,0.577355,3.312030,-0.051631,0.380000,-47.000000,32.000000,7.000000,-0.600000,6.297697
65,1642933448.750971,-30.366296,7.728817,0.577704,3.265942,-0.056657,0.570000,-45.000000,32.000000,7.000000,-0.500000,6.424698
66,1642933448.750971,-30.366296,7.728817,0.577704,3.265942,-0.056657,0.570000,-45.000000,32.000000,7.000000,-0.500000,6.424698
67,1642933448.790912,-30.256456,7.799249,0.578053,3.237266,-0.068268,0.660000,-44.000000,32.000000,7.000000,-0.500000,6.555179
68,1642933448.830941,-30.147546,7.868594,0.578577,3.217343,-0.065275,0.900000,-44.000000,32.000000,7.000000,-0.500000,6.684293
69,1642933448.830941,-30.147546,7.868594,0.578577,3.217343,-0.065275,0.900000,-43.000000,32.000000,7.000000,-0.400000,6.684293
70,1642933448.890903,-29.984672,7.970960,0.580147,3.214753,-0.014159,1.690000,-42.000000,32.000000,7.000000,-0.400000,6.876663
71,1642933448.890903,-29.984672,7.970960,0.580147,3.214753,-0.014159,1.690000,-42.000000,32.000000,7.000000,-0.400000,6.876663
72,1642933448.950905,-29.824497,8.073395,0.581893,3.226534,-0.035523,1.560000,-41.000000,32.000000,7.000000,-0.400000,7.066792
73,1642933448.970914,-29.770506,8.107525,0.582416,3.228732,-0.040780,1.440000,-41.000000,32.000000,7.000000,-0.400000,7.130666
74,1642933448.970914,-29.770506,8.107525,0.582416,3.228732,-0.040780,1.440000,-41.000000,32.000000,7.000000,-0.400000,7.130666
75,1642933449.010911,-29.661566,8.177980,0.583289,3.221221,-0.050130,1.180000,-41.000000,32.000000,7.000000,-0.400000,7.260404
76,1642933449.010911,-29.661566,8.177980,0.583289,3.221221,-0.050130,1.180000,-41.000000,32.000000,7.000000,-0.400000,7.260404
77,1642933449.050910,-29.554454,8.247372,0.583987,3.209459,-0.084444,0.770000,-41.000000,32.000000,7.000000,-0.400000,7.388029
78,1642933449.090944,-29.447285,8.318983,0.584336,3.197812,-0.091047,0.650000,-41.000000,32.000000,7.000000,-0.400000,7.516922
79,1642933449.090944,-29.447285,8.318983,0.584336,3.197812,-0.091047,0.650000,-41.000000,32.000000,7.000000,-0.400000,7.516922
80,1642933449.130914,-29.341044,8.389507,0.584860,3.174581,-0.083198,0.680000,-41.000000,32.000000,7.000000,-0.400000,7.644440
81,1642933449.130914,-29.341044,8.389507,0.584860,3.174581,-0.083198,0.680000,-41.000000,32.000000,7.000000,-0.400000,7.644440
82,1642933449.171053,-29.239358,8.457930,0.585209,3.145183,-0.091992,0.570000,-41.000000,32.000000,7.000000,-0.400000,7.767003
83,1642933449.171053,-29.239358,8.457930,0.585209,3.145183,-0.091992,0.570000,-41.000000,32.000000,7.000000,-0.400000,7.767003
84,1642933449.230964,-29.083623,8.562701,0.585732,3.110842,-0.089158,0.450000,-41.000000,32.000000,7.000000,-0.400000,7.954700
85,1642933449.230964,-29.083623,8.562701,0.585732,3.110842,-0.089158,0.450000,-41.000000,32.000000,5.000000,-0.400000,7.954700
86,1642933449.290946,-28.928845,8.665276,0.586431,3.083234,-0.045340,0.930000,-41.000000,32.000000,7.000000,-0.400000,8.140382
87,1642933449.311270,-28.876653,8.699452,0.586780,3.075223,-0.030386,1.180000,-41.000000,32.000000,5.000000,-0.400000,8.202769
88,1642933449.311270,-28.876653,8.699452,0.586780,3.075223,-0.030386,1.180000,-41.000000,32.000000,7.000000,-0.300000,8.202769
89,1642933449.350910,-28.776881,8.763483,0.587652,3.065823,-0.013555,1.360000,-41.000000,32.000000,5.000000,-0.300000,8.321320
90,1642933449.390928,-28.674353,8.829663,0.588525,3.055021,-0.018096,1.110000,-41.000000,32.000000,5.000000,-0.300000,8.443352
91,1642933449.390928,-28.674353,8.829663,0.588525,3.055021,-0.018096,1.110000,-41.000000,37.000000,5.000000,-0.300000,8.443352
92,1642933449.430940,-28.571825,8.895843,0.589223,3.040628,-0.030403,0.730000,-41.000000,37.000000,7.000000,-0.300000,8.565384
93,1642933449.430940,-28.571825,8.895843,0.589223,3.040628,-0.030403,0.730000,-41.000000,37.000000,7.000000,-0.300000,8.565384
94,1642933449.470911,-28.469297,8.962023,0.589572,3.026773,-0.030195,0.560000,-41.000000,37.000000,7.000000,-0.300000,8.687416
95,1642933449.470911,-28.469297,8.962023,0.589572,3.026773,-0.030195,0.560000,-41.000000,37.000000,7.000000,-0.300000,8.687416
96,1642933449.510920,-28.367697,9.027117,0.589921,3.016248,-0.031378,0.410000,-41.000000,37.000000,7.000000,-0.300000,8.808079
97,1642933449.570963,-28.220288,9.123221,0.590270,2.983567,-0.046208,-0.020000,-41.000000,37.000000,7.000000,-0.300000,8.984050
98,1642933449.570963,-28.220288,9.123221,0.590270,2.983567,-0.046208,-0.020000,-41.000000,37.000000,7.000000,-0.300000,8.984050
99,1642933449.610910,-28.120516,9.187252,0.589921,2.956417,-0.071431,-0.630000,-41.000000,37.000000,7.000000,-0.300000,9.102601
100,1642933449.650983,-28.021615,9.252416,0.589223,2.940019,-0.086828,-1.000000,-41.000000,37.000000,7.000000,-0.300000,9.221040
101,1642933449.650983,-28.021615,9.252416,0.589223,2.940019,-0.086828,-1.000000,-41.000000,37.000000,7.000000,-0.300000,9.221040
102,1642933449.690912,-27.923642,9.316493,0.588700,2.922493,-0.078395,-0.860000,-41.000000,37.000000,7.000000,-0.300000,9.338107
103,1642933449.690912,-27.923642,9.316493,0.588700,2.922493,-0.078395,-0.860000,-41.000000,37.000000,7.000000,-0.300000,9.338107
104,1642933449.730951,-27.826568,9.380594,0.588176,2.904144,-0.063287,-0.480000,-41.000000,37.000000,7.000000,-0.300000,9.454434
105,1642933449.730951,-27.826568,9.380594,0.588176,2.904144,-0.063287,-0.480000,-41.000000,37.000000,7.000000,-0.300000,9.454434
106,1642933449.770940,-27.733150,9.442569,0.588176,2.886668,-0.046094,0.020000,-41.000000,37.000000,7.000000,-0.300000,9.566541
107,1642933449.811053,-27.636134,9.504451,0.588350,2.880017,-0.039214,0.340000,-41.000000,37.000000,7.000000,-0.300000,9.681612
108,1642933449.811053,-27.636134,9.504451,0.588350,2.880017,-0.039214,0.340000,-41.000000,37.000000,7.000000,-0.200000,9.681612
109,1642933449.850916,-27.539118,9.566333,0.588525,2.878084,-0.041208,0.400000,-41.000000,37.000000,7.000000,-0.200000,9.796684
110,1642933449.850916,-27.539118,9.566333,0.588525,2.878084,-0.041208,0.400000,-41.000000,37.000000,7.000000,-0.200000,9.796684
111,1642933449.910990,-27.394465,9.660288,0.589049,2.873120,-0.046640,0.430000,-41.000000,37.000000,7.000000,-0.200000,9.969172
112,1642933449.910990,-27.394465,9.660288,0.589049,2.873120,-0.046640,0.430000,-41.000000,37.000000,7.000000,-0.100000,9.969172
113,1642933449.970905,-27.253439,9.753227,0.589747,2.869802,-0.032437,0.780000,-41.000000,37.000000,7.000000,-0.100000,10.138069
114,1642933449.990908,-27.205830,9.784192,0.590096,2.873419,-0.031428,0.810000,-41.000000,37.000000,7.000000,-0.100000,10.194861
115,1642933449.990908,-27.205830,9.784192,0.590096,2.873419,-0.031428,0.810000,-41.000000,37.000000,7.000000,-0.100000,10.194861
116,1642933450.030926,-27.108786,9.847183,0.590619,2.892322,-0.040136,0.670000,-41.000000,37.000000,7.000000,-0.100000,10.310557
117,1642933450.030926,-27.108786,9.847183,0.590619,2.892322,-0.040136,0.670000,-41.000000,37.000000,5.000000,0.000000,10.310557
118,1642933450.070963,-27.011712,9.911284,0.590968,2.913138,-0.039619,0.520000,-41.000000,37.000000,7.000000,0.000000,10.426885
119,1642933450.110960,-26.913768,9.974252,0.591318,2.917018,-0.033597,0.540000,-41.000000,37.000000,5.000000,0.000000,10.543324
120,1642933450.110960,-26.913768,9.974252,0.591318,2.917018,-0.033597,0.540000,-41.000000,37.000000,7.000000,0.000000,10.543324
121,1642933450.150937,-26.820293,10.038446,0.591841,2.923159,-0.037593,0.520000,-41.000000,37.000000,7.000000,0.000000,10.656719
122,1642933450.150937,-26.820293,10.038446,0.591841,2.923159,-0.037593,0.520000,-41.000000,37.000000,7.000000,0.000000,10.656719
123,1642933450.190915,-26.722320,10.102523,0.592190,2.950899,-0.034793,0.420000,-41.000000,37.000000,7.000000,0.000000,10.773786
124,1642933450.190915,-26.722320,10.102523,0.592190,2.950899,-0.034793,0.420000,-41.000000,37.000000,7.000000,0.000000,10.773786
125,1642933450.250992,-26.572183,10.199667,0.592365,2.984680,-0.019985,0.080000,-41.000000,37.000000,5.000000,0.000000,10.952609
126,1642933450.290936,-26.472383,10.264808,0.592365,2.979317,-0.062166,-0.330000,-41.000000,37.000000,7.000000,0.000000,11.071788
127,1642933450.310951,-26.422918,10.297944,0.592190,2.976274,-0.067137,-0.280000,-41.000000,37.000000,7.000000,0.000000,11.131326
128,1642933450.330909,-26.373482,10.329971,0.592016,2.978193,-0.065152,-0.210000,-41.000000,37.000000,7.000000,0.000000,11.190230
129,1642933450.370903,-26.277250,10.396315,0.592016,2.985948,-0.062348,0.110000,-41.000000,37.000000,7.000000,0.000000,11.307114
130,1642933450.370903,-26.277250,10.396315,0.592016,2.985948,-0.062348,0.110000,-41.000000,37.000000,7.000000,0.100000,11.307114
131,1642933450.412452,-26.177449,10.461455,0.592190,2.965668,-0.051372,0.400000,-41.000000,37.000000,7.000000,0.100000,11.426292
132,1642933450.412452,-26.177449,10.461455,0.592190,2.965668,-0.051372,0.400000,-42.000000,37.000000,7.000000,0.100000,11.426292
133,1642933450.450909,-26.079448,10.526642,0.592365,2.951350,-0.072550,0.340000,-42.000000,37.000000,7.000000,0.100000,11.543994
134,1642933450.450909,-26.079448,10.526642,0.592365,2.951350,-0.072550,0.340000,-42.000000,37.000000,7.000000,0.100000,11.543994
135,1642933450.490949,-25.980547,10.591806,0.592714,2.980558,-0.084418,0.350000,-42.000000,37.000000,7.000000,0.100000,11.662433
136,1642933450.530918,-25.880717,10.658056,0.593063,2.994826,-0.047250,0.650000,-43.000000,37.000000,5.000000,0.100000,11.782245
137,1642933450.530918,-25.880717,10.658056,0.593063,2.994826,-0.047250,0.650000,-44.000000,37.000000,7.000000,0.100000,11.782245
138,1642933450.590985,-25.735078,10.755316,0.593936,2.975344,-0.026447,0.950000,-44.000000,37.000000,7.000000,0.100000,11.957374
139,1642933450.590985,-25.735078,10.755316,0.593936,2.975344,-0.026447,0.950000,-44.000000,37.000000,7.000000,0.000000,11.957374
140,1642933450.650899,-25.585813,10.853593,0.594634,3.008026,-0.056604,0.190000,-45.000000,35.000000,5.000000,0.000000,12.136088
141,1642933450.670945,-25.535419,10.887816,0.594634,3.024397,-0.057604,0.070000,-45.000000,37.000000,7.000000,0.000000,12.197004
142,1642933450.670945,-25.535419,10.887816,0.594634,3.024397,-0.057604,0.070000,-45.000000,40.000000,5.000000,0.000000,12.197004
143,1642933450.711002,-25.433762,10.955129,0.594634,3.042912,-0.047497,0.120000,-45.000000,43.000000,7.000000,0.000000,12.318926
144,1642933450.711002,-25.433762,10.955129,0.594634,3.042912,-0.047497,0.120000,-45.000000,43.000000,7.000000,0.000000,12.318926
145,1642933450.750937,-25.337531,11.021472,0.594983,3.030941,-0.037643,0.610000,-45.000000,43.000000,7.000000,0.000000,12.435811
146,1642933450.790961,-25.235902,11.087676,0.595681,3.027140,-0.006711,1.300000,-45.000000,43.000000,7.000000,0.100000,12.557100
147,1642933450.790961,-25.235902,11.087676,0.595681,3.027140,-0.006711,1.300000,-45.000000,43.000000,7.000000,0.100000,12.557100
148,1642933450.831412,-25.133374,11.153856,0.596728,3.046498,0.003562,1.370000,-45.000000,43.000000,7.000000,0.100000,12.679132
149,1642933450.831412,-25.133374,11.153856,0.596728,3.046498,0.003562,1.370000,-45.000000,43.000000,7.000000,0.100000,12.679132
150,1642933450.870914,-25.031746,11.220059,0.597426,3.041115,-0.041514,0.570000,-45.000000,43.000000,5.000000,0.100000,12.800422
151,1642933450.870914,-25.031746,11.220059,0.597426,3.041115,-0.041514,0.570000,-45.000000,43.000000,7.000000,0.100000,12.800422
152,1642933450.930906,-24.880595,11.321618,0.597426,3.034278,-0.081241,-0.390000,-45.000000,43.000000,7.000000,0.100000,12.982523
153,1642933450.970906,-24.781636,11.389001,0.597077,3.062334,-0.059579,-0.290000,-45.000000,43.000000,5.000000,0.100000,13.102245
154,1642933450.990919,-24.730344,11.423200,0.597077,3.069745,-0.050913,-0.110000,-45.000000,43.000000,5.000000,0.100000,13.163893
155,1642933451.010930,-24.679051,11.457400,0.597077,3.069911,-0.038708,0.180000,-45.000000,43.000000,7.000000,0.200000,13.225542
156,1642933451.010930,-24.679051,11.457400,0.597077,3.069911,-0.038708,0.180000,-45.000000,43.000000,7.000000,0.200000,13.225542
157,1642933451.050914,-24.576523,11.523580,0.597426,3.059765,-0.019149,0.580000,-45.000000,43.000000,7.000000,0.200000,13.347574
158,1642933451.090911,-24.473966,11.590869,0.597775,3.080191,-0.035632,0.460000,-45.000000,43.000000,7.000000,0.200000,13.470235
159,1642933451.090911,-24.473966,11.590869,0.597775,3.080191,-0.035632,0.460000,-45.000000,43.000000,5.000000,0.200000,13.470235
160,1642933451.130950,-24.370510,11.658136,0.598124,3.107166,-0.040386,0.470000,-45.000000,40.000000,5.000000,0.200000,13.593637
161,1642933451.130950,-24.370510,11.658136,0.598124,3.107166,-0.040386,0.470000,-45.000000,48.000000,7.000000,0.200000,13.593637
162,1642933451.170930,-24.270566,11.728824,0.598473,3.123668,-0.051056,0.420000,-45.000000,51.000000,7.000000,0.300000,13.716053
163,1642933451.170930,-24.270566,11.728824,0.598473,3.123668,-0.051056,0.420000,-45.000000,51.000000,7.000000,0.300000,13.716053
164,1642933451.231002,-24.113989,11.831352,0.598997,3.140514,-0.040360,0.700000,-45.000000,51.000000,7.000000,0.300000,13.903211
165,1642933451.231002,-24.113989,11.831352,0.598997,3.140514,-0.040360,0.700000,-45.000000,51.000000,7.000000,0.400000,13.903211
166,1642933451.290908,-23.956455,11.936077,0.599870,3.176297,-0.034976,0.540000,-45.000000,51.000000,7.000000,0.400000,14.092378
167,1642933451.310912,-23.903335,11.971339,0.600044,3.188466,-0.030946,0.410000,-45.000000,51.000000,7.000000,0.400000,14.156137
168,1642933451.310912,-23.903335,11.971339,0.600044,3.188466,-0.030946,0.410000,-45.000000,51.000000,7.000000,0.400000,14.156137
169,1642933451.350926,-23.799792,12.041934,0.600219,3.197981,-0.014186,0.330000,-45.000000,51.000000,7.000000,0.400000,14.281456
170,1642933451.390935,-23.692652,12.112436,0.600393,3.218449,-0.031126,-0.030000,-45.000000,51.000000,7.000000,0.400000,14.409711
171,1642933451.390935,-23.692652,12.112436,0.600393,3.218449,-0.031126,-0.030000,-45.000000,51.000000,7.000000,0.400000,14.409711
172,1642933451.430943,-23.584583,12.184023,0.600393,3.247417,-0.018563,0.280000,-45.000000,51.000000,7.000000,0.400000,14.539340
173,1642933451.430943,-23.584583,12.184023,0.600393,3.247417,-0.018563,0.280000,-45.000000,51.000000,7.000000,0.400000,14.539340
174,1642933451.470911,-23.475615,12.255588,0.600742,3.269101,-0.020759,0.340000,-45.000000,51.000000,5.000000,0.400000,14.669707
175,1642933451.470911,-23.475615,12.255588,0.600742,3.269101,-0.020759,0.340000,-45.000000,51.000000,7.000000,0.400000,14.669707
176,1642933451.530940,-23.311669,12.364587,0.600393,3.296926,-0.119190,-0.750000,-45.000000,51.000000,7.000000,0.500000,14.866580
177,1642933451.530940,-23.311669,12.364587,0.600393,3.296926,-0.119190,-0.750000,-45.000000,54.000000,7.000000,0.500000,14.866580
178,1642933451.590939,-23.153006,12.478164,0.600044,3.313825,-0.076035,0.330000,-45.000000,54.000000,7.000000,0.500000,15.061705
179,1642933451.610963,-23.097159,12.514466,0.600393,3.333565,-0.054109,0.670000,-45.000000,54.000000,7.000000,0.500000,15.128315
180,1642933451.610963,-23.097159,12.514466,0.600393,3.333565,-0.054109,0.670000,-45.000000,54.000000,7.000000,0.600000,15.128315
181,1642933451.650907,-22.986334,12.588203,0.600917,3.362342,-0.044780,1.120000,-45.000000,54.000000,7.000000,0.600000,15.261428
182,1642933451.690956,-22.873681,12.663003,0.601790,3.386077,-0.030424,1.070000,-45.000000,54.000000,7.000000,0.600000,15.396653
183,1642933451.690956,-22.873681,12.663003,0.601790,3.386077,-0.030424,1.070000,-45.000000,54.000000,5.000000,0.600000,15.396653
184,1642933451.730921,-22.760100,12.738889,0.602313,3.420394,-0.060891,0.440000,-45.000000,54.000000,7.000000,0.600000,15.533252
185,1642933451.730921,-22.760100,12.738889,0.602313,3.420394,-0.060891,0.440000,-45.000000,54.000000,7.000000,0.600000,15.533252
186,1642933451.772146,-22.649132,12.818174,0.602662,3.461455,-0.039956,0.600000,-45.000000,56.000000,7.000000,0.600000,15.669634
187,1642933451.772146,-22.649132,12.818174,0.602662,3.461455,-0.039956,0.600000,-45.000000,59.000000,7.000000,0.700000,15.669634
188,1642933451.810918,-22.532824,12.895099,0.603186,3.508800,-0.031045,0.760000,-45.000000,56.000000,5.000000,0.700000,15.809079
189,1642933451.871567,-22.355185,13.011516,0.604582,3.563514,0.005551,1.680000,-45.000000,59.000000,7.000000,0.700000,16.021467
190,1642933451.871567,-22.355185,13.011516,0.604582,3.563514,0.005551,1.680000,-45.000000,59.000000,5.000000,0.700000,16.021467
191,1642933451.910917,-22.236120,13.090591,0.605280,3.593467,-0.072165,0.320000,-45.000000,59.000000,7.000000,0.700000,16.164397
192,1642933451.950915,-22.121382,13.176439,0.604757,3.623900,-0.170899,-1.270000,-46.000000,59.000000,7.000000,0.700000,16.307698
193,1642933451.950915,-22.121382,13.176439,0.604757,3.623900,-0.170899,-1.270000,-46.000000,59.000000,5.000000,0.800000,16.307698
194,1642933451.990916,-22.002174,13.261061,0.604058,3.658371,-0.133762,-0.700000,-46.000000,59.000000,7.000000,0.800000,16.453887
195,1642933451.990916,-22.002174,13.261061,0.604058,3.658371,-0.133762,-0.700000,-46.000000,59.000000,7.000000,0.800000,16.453887
196,1642933452.030909,-21.881224,13.343418,0.604058,3.687410,-0.042036,0.680000,-46.000000,59.000000,5.000000,0.800000,16.600214
197,1642933452.030909,-21.881224,13.343418,0.604058,3.687410,-0.042036,0.680000,-46.000000,59.000000,7.000000,0.800000,16.600214
198,1642933452.070976,-21.757576,13.425705,0.604931,3.704851,-0.018274,1.360000,-46.000000,59.000000,7.000000,0.800000,16.748740
199,1642933452.112010,-21.633928,13.507992,0.605804,3.735101,-0.030592,0.880000,-46.000000,59.000000,7.000000,0.800000,16.897266
200,1642933452.112010,-21.633928,13.507992,0.605804,3.735101,-0.030592,0.880000,-46.000000,59.000000,7.000000,0.800000,16.897266
201,1642933452.150910,-21.511965,13.594763,0.605978,3.792734,-0.056921,0.100000,-47.000000,59.000000,7.000000,0.800000,17.046947
