frame,time,x,y,heading,v_x,v_y,yaw_rate
205,1642501851.911134,-32.691832,10.246030,0.773355,-0.011330,-0.001278,0.010000
206,1642501851.951106,-32.691832,10.246030,0.773355,-0.007088,-0.001329,-0.020000
207,1642501852.031268,-32.692760,10.244944,0.773355,-0.004276,-0.002777,-0.050000
208,1642501852.091120,-32.691832,10.246030,0.773181,-0.009951,-0.004121,-0.050000
209,1642501852.151109,-32.692760,10.244944,0.773355,-0.009899,0.000119,-0.010000
210,1642501852.171130,-32.692760,10.244944,0.773181,-0.008502,-0.001310,-0.020000
211,1642501852.251109,-32.692760,10.244944,0.773355,-0.008468,0.001516,0.010000
212,1642501852.291124,-32.691832,10.246030,0.773181,-0.007821,-0.003440,-0.010000
213,1642501852.331169,-32.691861,10.244921,0.773355,-0.007769,0.000801,0.030000
214,1642501852.351122,-32.692760,10.244944,0.773355,-0.009882,0.001533,0.040000
215,1642501852.371117,-32.692760,10.244944,0.773355,-0.010631,-0.001993,-0.020000
216,1642501852.431116,-32.692760,10.244944,0.773181,-0.007821,-0.003440,-0.060000
217,1642501852.511124,-32.692760,10.244944,0.773181,-0.012744,-0.001259,-0.020000
218,1642501852.591123,-32.693660,10.244967,0.773006,-0.010685,-0.006232,-0.060000
219,1642501852.631116,-32.693660,10.244967,0.773006,-0.004225,0.001467,0.030000
220,1642501852.671120,-32.694559,10.244990,0.773006,-0.007804,-0.002025,-0.060000
221,1642501852.691121,-32.692731,10.246053,0.773006,-0.002881,-0.004207,-0.040000
222,1642501852.711116,-32.692731,10.246053,0.773006,-0.004976,-0.002060,-0.040000
223,1642501852.851111,-32.693660,10.244967,0.773006,-0.004923,0.002182,0.060000
224,1642501852.891114,-32.692731,10.246053,0.773006,-0.002863,-0.002793,-0.050000
225,1642501852.931134,-32.692731,10.246053,0.773006,-0.003527,0.000751,-0.020000
226,1642501852.951172,-32.692731,10.246053,0.773006,-0.003597,-0.004906,-0.090000
227,1642501852.991130,-32.692731,10.246053,0.772832,-0.005047,-0.007715,-0.090000
228,1642501853.051113,-32.693660,10.244967,0.773006,-0.007786,-0.000611,0.040000
229,1642501853.111122,-32.692731,10.246053,0.773006,-0.004260,-0.001362,0.030000
230,1642501853.191122,-32.692731,10.246053,0.773006,-0.010004,-0.008362,-0.030000
231,1642501853.231117,-32.693631,10.246077,0.773006,-0.009881,0.001537,0.060000
232,1642501853.271115,-32.692731,10.246053,0.773006,-0.014141,0.000175,0.020000
233,1642501853.291119,-32.692731,10.246053,0.773006,-0.012046,-0.001972,0.010000
234,1642501853.351113,-32.692731,10.246053,0.773006,-0.009200,-0.000593,0.000000
235,1642501853.391139,-32.693660,10.244967,0.773006,-0.007856,-0.006267,-0.050000
236,1642501853.451110,-32.693660,10.244967,0.773006,-0.012727,0.000158,-0.010000
237,1642501853.531110,-32.692760,10.244944,0.773006,-0.011208,0.008625,0.160000
238,1642501853.571118,-32.692760,10.244944,0.773181,-0.009166,0.002233,0.060000
239,1642501853.631113,-32.693688,10.243858,0.773181,-0.006372,-0.000629,-0.020000
240,1642501853.651112,-32.693688,10.243858,0.773181,-0.007088,-0.001328,-0.030000
241,1642501853.691133,-32.692760,10.244944,0.773181,-0.007071,0.000086,0.030000
242,1642501853.731126,-32.692760,10.244944,0.773181,-0.005553,0.008554,0.190000
243,1642501853.791128,-32.692760,10.244944,0.773355,-0.006406,-0.003459,0.010000
244,1642501853.871132,-32.691861,10.244921,0.773355,-0.010614,-0.000579,0.040000
245,1642501853.951118,-32.692760,10.244944,0.773530,-0.009183,0.000816,0.070000
246,1642501853.971145,-32.692789,10.243834,0.773530,-0.013459,-0.001962,-0.000000
247,1642501854.011123,-32.692789,10.243834,0.773530,-0.009183,0.000816,0.060000
248,1642501854.051210,-32.692789,10.243834,0.773530,-0.005623,0.002895,0.070000
249,1642501854.071147,-32.691861,10.244921,0.773530,-0.008468,0.001515,0.040000
250,1642501854.171135,-32.691861,10.244921,0.773530,-0.007071,0.000084,-0.000000
251,1642501854.251113,-32.692789,10.243834,0.773704,-0.003544,-0.000666,-0.010000
252,1642501854.271145,-32.691861,10.244921,0.773704,-0.007071,0.000083,0.010000
253,1642501854.331125,-32.691861,10.244921,0.773704,-0.005640,0.001480,0.010000
254,1642501854.371121,-32.691861,10.244921,0.773704,-0.007104,-0.002746,-0.020000
