frame,time,x,y,heading,v_x,v_y,yaw_rate,steer_angle,pedal_acc,pedal_brake,lon_acc
30,1642586748.901395,-33.418038,10.045010,0.633031,0.003225,0.002366,-0.000000,22.000000,0,0,0.000000
31,1642586748.941439,-33.418038,10.045010,0.633031,-0.013439,-0.003659,-0.020000,22.000000,0,0,0.000000
32,1642586749.001195,-33.418038,10.045010,0.633031,0.002204,0.000377,-0.010000,22.000000,0,0,0.000000
33,1642586749.041331,-33.418038,10.045010,0.633031,-0.012041,-0.003874,-0.010000,22.000000,0,0,0.000000
34,1642586749.101232,-33.418038,10.045010,0.633031,0.002633,0.003173,0.030000,22.000000,0,0,0.000000
35,1642586749.141395,-33.418038,10.045010,0.633031,-0.010429,-0.002691,0.000000,22.000000,0,0,0.000000
36,1642586749.201196,-33.417139,10.044986,0.633031,0.004031,0.002958,0.020000,22.000000,0,0,0.000000
37,1642586749.241199,-33.418038,10.045010,0.633031,-0.010052,-0.004895,-0.060000,22.000000,0,0,0.000000
38,1642586749.301190,-33.418038,10.045010,0.633031,0.004031,0.002958,-0.010000,22.000000,0,0,0.000000
39,1642586749.341265,-33.418038,10.045010,0.633031,-0.010214,-0.001293,-0.030000,22.000000,0,0,0.000000
40,1642586749.401315,-33.417139,10.044986,0.633031,0.003817,0.001560,-0.040000,22.000000,0,0,0.000000
41,1642586749.441330,-33.417139,10.044986,0.633031,-0.011664,-0.006078,-0.110000,22.000000,0,0,0.000000
42,1642586749.501201,-33.418038,10.045010,0.633031,0.002042,0.003979,0.020000,22.000000,0,0,0.000000
43,1642586749.541337,-33.418038,10.045010,0.633031,-0.014837,-0.003445,-0.020000,22.000000,0,0,0.000000
44,1642586749.601669,-33.418038,10.045010,0.633031,-0.004837,-0.003550,-0.040000,22.000000,0,0,0.000000
45,1642586749.641351,-33.418038,10.045010,0.633031,-0.012847,-0.004466,-0.010000,22.000000,0,0,0.000000
46,1642586749.701286,-33.418038,10.045010,0.633031,-0.005377,0.002256,0.060000,22.000000,0,0,0.000000
47,1642586749.741203,-33.418038,10.045010,0.633031,-0.012633,-0.003068,0.010000,22.000000,0,0,0.000000
48,1642586749.801316,-33.418038,10.045010,0.633031,0.001183,-0.001612,-0.050000,22.000000,0,0,0.000000
49,1642586749.841204,-33.418038,10.045010,0.633031,-0.018816,-0.001403,0.010000,22.000000,0,0,0.000000
50,1642586749.901199,-33.418038,10.045010,0.633031,0.007795,-0.000482,-0.080000,22.000000,0,0,0.000000
51,1642586749.941377,-33.418038,10.045010,0.633031,-0.007256,-0.005324,-0.070000,22.000000,0,0,0.000000
52,1642586750.001277,-33.418038,10.045010,0.633031,-0.002581,0.001827,0.010000,22.000000,0,0,0.000000
53,1642586750.042079,-33.418038,10.045010,0.633031,-0.008062,-0.005916,-0.050000,22.000000,0,0,0.000000
54,1642586750.101377,-33.418038,10.045010,0.633031,-0.001775,0.002419,0.020000,22.000000,0,0,0.000000
55,1642586750.141307,-33.418038,10.045010,0.633031,-0.011235,-0.003283,0.000000,22.000000,0,0,0.000000
56,1642586750.201234,-33.418038,10.045010,0.633031,0.004785,-0.001450,-0.050000,22.000000,0,0,0.000000
57,1642586750.241208,-33.418038,10.045010,0.633031,-0.012847,-0.004466,-0.010000,22.000000,0,0,0.000000
58,1642586750.301194,-33.417139,10.044986,0.633031,0.006612,0.001131,-0.010000,22.000000,0,0,0.000000
59,1642586750.341194,-33.417139,10.044986,0.633031,-0.005429,-0.002743,0.000000,22.000000,0,0,0.000000
60,1642586750.401195,-33.417139,10.044986,0.633031,-0.001612,-0.001183,-0.040000,22.000000,0,0,0.000000
61,1642586750.441197,-33.417139,10.044986,0.633031,-0.008062,-0.005916,-0.060000,22.000000,0,0,0.000000
62,1642586750.501461,-33.417139,10.044986,0.633031,0.007418,0.001722,-0.060000,22.000000,0,0,0.000000
63,1642586750.541337,-33.417139,10.044986,0.633031,-0.006235,-0.003335,-0.060000,22.000000,0,0,0.000000
64,1642586750.601362,-33.416239,10.044963,0.633031,0.003010,0.000969,-0.050000,22.000000,0,0,0.000000
65,1642586750.641234,-33.416239,10.044963,0.633031,-0.009623,-0.002099,-0.020000,22.000000,0,0,0.000000
66,1642586750.701341,-33.416211,10.046072,0.633031,0.004408,0.000754,-0.030000,22.000000,0,0,0.000000
67,1642586750.741306,-33.416239,10.044963,0.633031,-0.008439,-0.003712,-0.030000,22.000000,2,0,0.000000
68,1642586750.801324,-33.416211,10.046072,0.633031,0.004031,0.002958,0.040000,22.000000,0,0,0.000000
69,1642586750.841428,-33.416211,10.046072,0.633031,-0.005267,-0.006345,-0.060000,22.000000,0,0,0.000000
70,1642586750.901228,-33.416211,10.046072,0.633031,0.005214,0.001345,-0.040000,22.000000,0,0,0.000000
71,1642586750.941305,-33.416211,10.046072,0.633031,-0.009460,-0.005701,-0.070000,22.000000,0,0,0.000000
72,1642586751.001209,-33.416211,10.046072,0.633031,0.005429,0.002743,-0.040000,22.000000,0,0,0.000000
73,1642586751.041242,-33.416211,10.046072,0.633031,-0.010643,-0.004089,-0.060000,22.000000,2,0,0.000000
74,1642586751.101485,-33.416211,10.046072,0.632856,0.008225,0.002313,-0.050000,22.000000,0,0,0.000000
75,1642586751.141285,-33.416211,10.046072,0.632856,-0.012204,-0.000270,0.000000,22.000000,2,0,0.000000
76,1642586751.201238,-33.416211,10.046072,0.632856,-0.003010,-0.000968,-0.050000,22.000000,2,0,0.000000
77,1642586751.241202,-33.416211,10.046072,0.632856,-0.015429,-0.002636,-0.010000,22.000000,0,0,0.000000
78,1642586751.301378,-33.417139,10.044986,0.632856,-0.004193,0.000645,-0.010000,22.000000,0,0,0.000000
79,1642586751.341193,-33.417139,10.044986,0.633031,-0.017041,-0.003822,0.000000,22.000000,0,0,0.000000
80,1642586751.401187,-33.417139,10.044986,0.633031,-0.003387,0.001236,0.020000,22.000000,0,0,0.000000
81,1642586751.441203,-33.417139,10.044986,0.633031,-0.013439,-0.003659,0.010000,22.000000,2,0,0.000000
82,1642586751.501377,-33.417139,10.044986,0.633031,-0.002796,0.000429,-0.020000,22.000000,2,0,0.000000
83,1642586751.541371,-33.417139,10.044986,0.633031,-0.010643,-0.004089,-0.040000,22.000000,0,0,0.000000
84,1642586751.581167,-33.417168,10.043877,0.633031,-0.004193,0.000644,0.020000,22.000000,0,0,0.000000
85,1642586751.621242,-33.417168,10.043877,0.633031,0.005644,0.004141,0.030000,22.000000,2,0,0.000000
86,1642586751.661244,-33.417168,10.043877,0.633031,0.007256,0.005324,0.030000,22.000000,2,0,0.000000
87,1642586751.701223,-33.418067,10.043900,0.633031,-0.006398,0.000267,-0.020000,22.000000,2,0,0.000000
88,1642586751.801373,-33.418067,10.043900,0.633031,-0.008225,-0.002314,-0.030000,22.000000,2,0,0.000000
89,1642586751.841259,-33.418067,10.043900,0.633031,-0.011664,-0.006078,-0.050000,22.000000,2,0,0.000000
90,1642586751.881214,-33.418096,10.042791,0.633031,0.002796,-0.000429,-0.020000,22.000000,2,0,0.000000
91,1642586751.921204,-33.418096,10.042791,0.632856,0.009246,0.004302,0.030000,22.000000,2,0,0.000000
92,1642586751.961197,-33.418096,10.042791,0.633031,0.007848,0.004518,0.030000,22.000000,2,0,0.000000
93,1642586752.001204,-33.418096,10.042791,0.633031,-0.005591,0.000859,-0.000000,22.000000,2,0,0.000000
94,1642586752.101186,-33.418096,10.042791,0.633031,-0.005000,0.000052,-0.020000,22.000000,2,0,0.000000
95,1642586752.141914,-33.418096,10.042791,0.633031,-0.012847,-0.004466,-0.060000,22.000000,2,0,0.000000
96,1642586752.181186,-33.418096,10.042791,0.633031,-0.000592,0.000806,0.010000,22.000000,2,0,0.000000
97,1642586752.221432,-33.418096,10.042791,0.633031,0.007471,0.006722,0.070000,22.000000,2,0,0.000000
98,1642586752.261185,-33.418096,10.042791,0.633031,0.009083,0.007905,0.050000,22.000000,2,0,0.000000
99,1642586752.341200,-33.418096,10.042791,0.633031,-0.017041,-0.003822,-0.040000,22.000000,2,0,0.000000
100,1642586752.401188,-33.418125,10.041681,0.633031,-0.000377,0.002204,-0.000000,22.000000,0,0,0.000000
101,1642586752.441204,-33.418125,10.041681,0.633031,-0.015266,-0.006241,-0.090000,22.000000,2,0,0.000000
102,1642586752.481287,-33.418096,10.042791,0.632856,0.002581,-0.001828,-0.080000,22.000000,2,0,0.000000
103,1642586752.521244,-33.418096,10.042791,0.632856,0.005268,0.006344,0.060000,22.000000,0,0,0.000000
104,1642586752.561277,-33.418125,10.041681,0.633031,0.012685,0.008068,0.050000,22.000000,0,0,0.000000
105,1642586752.641248,-33.418125,10.041681,0.633031,-0.019837,-0.003392,0.010000,22.000000,0,0,0.000000
106,1642586752.701211,-33.418125,10.041681,0.633031,-0.004837,-0.003550,-0.070000,22.000000,2,0,0.000000
107,1642586752.741211,-33.419024,10.041704,0.633031,-0.016449,-0.004628,-0.020000,22.000000,2,0,0.000000
108,1642586752.781212,-33.419024,10.041704,0.633031,0.002204,0.000377,-0.000000,22.000000,2,0,0.000000
109,1642586752.821199,-33.418125,10.041681,0.633031,0.009675,0.007099,0.070000,22.000000,2,0,0.000000
110,1642586752.861476,-33.419024,10.041704,0.633031,0.011879,0.007476,0.040000,22.000000,2,0,0.000000
111,1642586752.942504,-33.419024,10.041704,0.633031,-0.011827,-0.002476,-0.040000,22.000000,0,0,0.000000
112,1642586752.981239,-33.419024,10.041704,0.633031,-0.001775,0.002419,0.020000,22.000000,2,0,0.000000
113,1642586753.041205,-33.419024,10.041704,0.633031,-0.018224,-0.002209,0.010000,22.000000,2,0,0.000000
114,1642586753.101524,-33.419024,10.041704,0.633031,-0.005214,-0.001345,-0.050000,22.000000,2,0,0.000000
115,1642586753.121188,-33.419024,10.041704,0.633031,0.003654,0.005162,0.060000,22.000000,2,0,0.000000
116,1642586753.201218,-33.419024,10.041704,0.633031,-0.009623,-0.002099,-0.030000,22.000000,2,0,0.000000
117,1642586753.241221,-33.419053,10.040595,0.633031,-0.013654,-0.005057,-0.070000,22.000000,2,0,0.000000
118,1642586753.281189,-33.419053,10.040595,0.633031,0.002419,0.001775,-0.020000,22.000000,0,0,0.000000
119,1642586753.321428,-33.419053,10.040595,0.632856,0.011665,0.006076,0.010000,22.000000,2,0,0.000000
120,1642586753.381305,-33.419053,10.040595,0.632856,-0.000968,0.003010,0.020000,22.000000,2,0,0.000000
121,1642586753.441315,-33.419053,10.040595,0.633031,-0.028276,-0.007104,-0.040000,22.000000,2,0,0.000000
122,1642586753.501323,-33.418153,10.040572,0.632856,-0.001828,-0.002581,-0.060000,22.000000,0,0,0.000000
123,1642586753.541245,-33.419053,10.040595,0.632856,-0.013063,-0.005861,-0.060000,22.000000,0,0,0.000000
124,1642586753.581485,-33.419053,10.040595,0.632856,0.003010,0.000968,0.010000,22.000000,0,0,0.000000
125,1642586753.621199,-33.419053,10.040595,0.632856,0.005053,0.004946,0.070000,22.000000,2,0,0.000000
126,1642586753.661190,-33.418153,10.040572,0.633031,0.006450,0.004733,0.030000,22.000000,2,0,0.000000
127,1642586753.721299,-33.418153,10.040572,0.633031,0.006879,0.007528,0.080000,22.000000,0,0,0.000000
128,1642586753.801389,-33.418153,10.040572,0.633031,-0.004837,-0.003550,-0.080000,22.000000,0,0,0.000000
129,1642586753.841324,-33.418153,10.040572,0.633031,-0.015643,-0.004036,-0.020000,22.000000,0,0,0.000000
130,1642586753.881232,-33.418153,10.040572,0.633031,0.002633,0.003173,-0.010000,22.000000,2,0,0.000000
131,1642586753.921241,-33.418153,10.040572,0.633031,0.006879,0.007528,0.070000,15.000000,2,0,0.000000
132,1642586753.961320,-33.418153,10.040572,0.633031,0.006450,0.004733,0.010000,15.000000,2,0,0.000000
133,1642586754.001320,-33.418153,10.040572,0.633031,-0.011827,-0.002476,-0.040000,1.000000,2,0,0.000000
134,1642586754.101187,-33.418153,10.040572,0.633031,-0.002848,-0.004570,-0.110000,1.000000,2,0,0.000000
135,1642586754.141352,-33.418153,10.040572,0.633031,-0.016020,-0.001832,0.000000,-12.000000,2,0,0.000000
136,1642586754.181192,-33.418182,10.039462,0.633031,-0.001560,0.003817,0.060000,-12.000000,2,0,0.000000
137,1642586754.221341,-33.419082,10.039485,0.633031,0.003869,0.006560,0.080000,-30.000000,2,0,0.000000
138,1642586754.261238,-33.419053,10.040595,0.633031,0.007633,0.003120,-0.030000,-30.000000,2,0,0.000000
139,1642586754.301219,-33.419053,10.040595,0.632856,-0.001666,-0.006183,-0.180000,-53.000000,2,0,0.000000
140,1642586754.401196,-33.419053,10.040595,0.632856,-0.007795,0.000483,-0.080000,-53.000000,2,0,0.000000
141,1642586754.441722,-33.419082,10.039485,0.632682,-0.020859,-0.005375,-0.110000,-65.000000,2,0,0.000000
142,1642586754.481189,-33.419053,10.040595,0.632682,-0.003011,-0.000967,-0.100000,-65.000000,2,0,0.000000
143,1642586754.521187,-33.419082,10.039485,0.632682,-0.002150,0.004624,-0.000000,-61.000000,2,0,0.000000
144,1642586754.561193,-33.419082,10.039485,0.632682,0.006021,0.001935,-0.090000,-61.000000,2,0,0.000000
145,1642586754.641221,-33.419082,10.039485,0.632507,-0.013441,-0.003652,-0.010000,-61.000000,5,0,0.000000
146,1642586754.681197,-33.419082,10.039485,0.632507,-0.006237,-0.003332,-0.020000,-61.000000,8,0,0.000000
147,1642586754.741273,-33.419082,10.039485,0.632507,-0.015109,-0.009834,-0.080000,-61.000000,10,0,0.000000
148,1642586754.801237,-33.419082,10.039485,0.632682,0.003011,0.000967,0.020000,-61.000000,10,0,0.000000
149,1642586754.821201,-33.419082,10.039485,0.632682,0.003226,0.002365,0.050000,-61.000000,10,0,0.000000
150,1642586754.901248,-33.419082,10.039485,0.632682,0.004247,0.004354,0.040000,-61.000000,13,0,0.000000
151,1642586754.941208,-33.419082,10.039485,0.632682,-0.012849,-0.004461,-0.030000,-61.000000,13,0,0.000000
152,1642586754.981288,-33.419082,10.039485,0.632682,-0.009247,-0.004300,-0.030000,-61.000000,13,0,0.000000
153,1642586755.021208,-33.419082,10.039485,0.632682,0.000430,0.002796,0.020000,-61.000000,13,0,0.000000
154,1642586755.081319,-33.419082,10.039485,0.632682,-0.010484,-0.007687,-0.140000,-61.000000,13,0,0.000000
155,1642586755.141195,-33.419082,10.039485,0.632682,-0.014032,-0.002848,-0.040000,-61.000000,13,0,0.000000
156,1642586755.201193,-33.419082,10.039485,0.632682,0.047793,-0.000917,-0.460000,-61.000000,13,0,0.000000
157,1642586755.241185,-33.416326,10.041634,0.631984,0.129545,-0.022894,-1.100000,-61.000000,13,0,0.000000
158,1642586755.281206,-33.410785,10.047042,0.631460,0.165844,-0.047200,-0.810000,-61.000000,13,0,0.000000
159,1642586755.321241,-33.406201,10.050254,0.631286,0.093690,-0.009545,0.110000,-61.000000,13,0,0.000000
160,1642586755.361191,-33.404402,10.050208,0.631809,0.002374,0.066177,1.100000,-61.000000,16,0,0.000000
161,1642586755.421237,-33.405445,10.044683,0.632856,-0.130156,0.023587,0.490000,-61.000000,16,0,0.000000
162,1642586755.501194,-33.409856,10.048128,0.631111,0.047173,-0.083191,-1.550000,-61.000000,13,0,0.000000
163,1642586755.541197,-33.408899,10.050324,0.630587,0.068839,-0.012890,-0.030000,-61.000000,16,0,0.000000
164,1642586755.581305,-33.407100,10.050278,0.631286,-0.008771,0.067912,1.580000,-61.000000,16,0,0.000000
165,1642586755.621351,-33.406316,10.045816,0.632682,-0.067248,0.088333,1.890000,-61.000000,16,0,0.000000
166,1642586755.661227,-33.407215,10.045840,0.633380,-0.028184,0.021486,0.400000,-61.000000,16,0,0.000000
167,1642586755.701187,-33.408086,10.046972,0.632856,0.028338,-0.062305,-1.300000,-61.000000,16,0,0.000000
168,1642586755.801255,-33.407072,10.051387,0.631809,0.002123,0.027577,0.580000,-61.000000,16,0,0.000000
169,1642586755.841260,-33.406201,10.050254,0.632507,-0.039553,0.059038,1.280000,-61.000000,16,0,0.000000
170,1642586755.881195,-33.406258,10.048035,0.633205,-0.002710,0.047630,0.730000,-61.000000,16,0,0.000000
171,1642586755.921257,-33.406258,10.048035,0.633380,0.031182,-0.001916,-0.340000,-61.000000,16,0,0.000000
172,1642586755.961279,-33.406201,10.050254,0.632682,0.023436,-0.052257,-1.060000,-62.000000,16,0,0.000000
173,1642586756.001230,-33.406172,10.051364,0.632158,-0.000079,-0.042202,-0.790000,-62.000000,16,0,0.000000
174,1642586756.101206,-33.407129,10.049168,0.632507,-0.029613,0.035328,0.660000,-62.000000,16,0,0.000000
175,1642586756.141219,-33.406258,10.048035,0.632682,0.009463,0.024299,0.270000,-62.000000,16,0,0.000000
176,1642586756.181216,-33.406230,10.049145,0.632682,0.014622,-0.016559,-0.430000,-62.000000,16,0,0.000000
177,1642586756.221190,-33.407129,10.049168,0.632158,-0.015237,-0.038430,-0.690000,-63.000000,16,0,0.000000
178,1642586756.261200,-33.407129,10.049168,0.631809,-0.012063,-0.022460,-0.410000,-63.000000,16,0,0.000000
179,1642586756.341257,-33.408029,10.049191,0.632158,0.000988,0.034191,0.690000,-63.000000,16,0,0.000000
180,1642586756.381202,-33.407158,10.048059,0.632507,-0.007094,0.009679,0.300000,-63.000000,16,0,0.000000
181,1642586756.441287,-33.407129,10.049168,0.632507,-0.003606,-0.018761,-0.290000,-64.000000,16,0,0.000000
182,1642586756.501272,-33.408000,10.050301,0.632158,0.002739,-0.005431,-0.070000,-64.000000,16,0,0.000000
183,1642586756.521312,-33.408029,10.049191,0.632158,-0.003977,0.002045,0.070000,-64.000000,16,0,0.000000
184,1642586756.601403,-33.407129,10.049168,0.632682,-0.000160,0.022203,0.430000,-64.000000,16,0,0.000000
185,1642586756.641227,-33.407129,10.049168,0.632682,-0.007903,-0.009515,-0.150000,-64.000000,16,0,0.000000
186,1642586756.681274,-33.408029,10.049191,0.632507,-0.002640,-0.021772,-0.410000,-64.000000,16,0,0.000000
187,1642586756.721205,-33.408000,10.050301,0.632333,0.010375,-0.002316,-0.130000,-64.000000,16,0,0.000000
188,1642586756.781190,-33.408928,10.049215,0.632333,0.002691,0.008170,0.140000,-64.000000,16,0,0.000000
189,1642586756.841261,-33.408029,10.049191,0.632507,-0.008657,-0.005105,-0.080000,-64.000000,16,0,0.000000
190,1642586756.901184,-33.408928,10.049215,0.632333,-0.026995,-0.017300,-0.250000,-64.000000,16,0,0.000000
191,1642586756.941186,-33.409828,10.049238,0.632158,-0.006352,-0.013329,-0.260000,-64.000000,16,0,0.000000
192,1642586756.981189,-33.408928,10.049215,0.632158,0.011022,0.001875,-0.020000,-64.000000,16,0,0.000000
193,1642586757.021270,-33.408928,10.049215,0.632158,0.014737,0.012034,0.180000,-64.000000,16,0,0.000000
194,1642586757.061261,-33.409828,10.049238,0.632333,-0.004513,0.007851,0.170000,-64.000000,16,0,0.000000
195,1642586757.121241,-33.408899,10.050324,0.632333,0.017475,0.006605,0.100000,-63.000000,16,0,0.000000
196,1642586757.201746,-33.409799,10.050347,0.632158,-0.022373,-0.015147,-0.130000,-63.000000,16,0,0.000000
197,1642586757.241200,-33.409799,10.050347,0.632333,0.002580,-0.001829,0.020000,-63.000000,16,0,0.000000
198,1642586757.281354,-33.409799,10.050347,0.632333,0.014735,0.012036,0.230000,-63.000000,16,0,0.000000
199,1642586757.321200,-33.409799,10.050347,0.632507,0.010485,0.007685,0.130000,-63.000000,16,0,0.000000
200,1642586757.361214,-33.409799,10.050347,0.632333,-0.009520,-0.010694,-0.150000,-63.000000,16,0,0.000000
201,1642586757.401206,-33.409799,10.050347,0.632333,-0.016780,-0.016014,-0.230000,-63.000000,16,0,0.000000
202,1642586757.501212,-33.410699,10.050371,0.632158,-0.014840,-0.003432,0.030000,-63.000000,18,0,0.000000
203,1642586757.541201,-33.410699,10.050371,0.632333,0.007851,0.004513,0.120000,-63.000000,18,0,0.000000
204,1642586757.581216,-33.410699,10.050371,0.632333,0.011828,0.002468,0.060000,-63.000000,18,0,0.000000
205,1642586757.621263,-33.410699,10.050371,0.632333,-0.000807,-0.000591,0.010000,-63.000000,18,0,0.000000
206,1642586757.661246,-33.411598,10.050394,0.632333,-0.018553,-0.013594,-0.130000,-63.000000,18,0,0.000000
207,1642586757.701211,-33.411598,10.050394,0.632158,-0.008283,-0.007307,-0.020000,-63.000000,18,0,0.000000
208,1642586757.801222,-33.411598,10.050394,0.632333,0.000000,0.000000,0.050000,-63.000000,18,0,0.000000
209,1642586757.841198,-33.410699,10.050371,0.632333,0.020861,0.005367,0.040000,-63.000000,21,0,0.000000
210,1642586757.881218,-33.410670,10.051480,0.632333,-0.001238,-0.003386,-0.040000,-63.000000,21,0,0.000000
211,1642586757.921210,-33.410670,10.051480,0.632333,-0.019519,-0.010583,-0.090000,-63.000000,21,0,0.000000
212,1642586757.961191,-33.410670,10.051480,0.632333,0.000751,-0.004409,-0.030000,-63.000000,21,0,0.000000
213,1642586758.041180,-33.410699,10.050371,0.632333,-0.009408,-0.000695,0.050000,-63.000000,21,0,0.000000
214,1642586758.081185,-33.410699,10.050371,0.632333,-0.020542,-0.012571,-0.110000,-63.000000,21,0,0.000000
215,1642586758.141215,-33.411598,10.050394,0.632333,-0.018769,-0.014991,-0.120000,-63.000000,21,0,0.000000
216,1642586758.201184,-33.411569,10.051504,0.632158,-0.002693,-0.008170,-0.120000,-63.000000,21,0,0.000000
217,1642586758.221263,-33.410670,10.051480,0.632158,0.027203,0.000091,-0.100000,-63.000000,21,0,0.000000
218,1642586758.301362,-33.409742,10.052566,0.631984,0.010158,-0.003717,0.040000,-63.000000,21,0,0.000000
219,1642586758.341230,-33.409742,10.052566,0.632158,0.008874,0.006500,0.130000,-63.000000,21,0,0.000000
220,1642586758.381183,-33.409742,10.052566,0.632158,0.001829,0.002579,0.000000,-63.000000,21,0,0.000000
221,1642586758.421196,-33.409742,10.052566,0.631984,-0.016785,-0.016008,-0.180000,-63.000000,21,0,0.000000
222,1642586758.481394,-33.408813,10.053653,0.631984,-0.009682,-0.007089,-0.080000,-63.000000,21,0,0.000000
223,1642586758.541232,-33.408813,10.053653,0.631984,-0.006397,0.000274,0.120000,-63.000000,21,0,0.000000
224,1642586758.601193,-33.408813,10.053653,0.631984,0.013011,0.000850,0.080000,-63.000000,21,0,0.000000
225,1642586758.641181,-33.408813,10.053653,0.632158,-0.009954,-0.013488,-0.070000,-63.000000,21,0,0.000000
226,1642586758.681279,-33.408785,10.054762,0.631984,0.002305,-0.008227,-0.050000,-63.000000,21,0,0.000000
227,1642586758.721311,-33.407885,10.054739,0.632158,0.027850,0.004284,0.090000,-63.000000,21,0,0.000000
228,1642586758.761289,-33.407885,10.054739,0.632158,0.020862,0.005364,0.090000,-63.000000,21,0,0.000000
229,1642586758.821187,-33.406957,10.055825,0.632158,0.028498,0.008477,0.090000,-63.000000,21,0,0.000000
230,1642586758.901224,-33.405129,10.056888,0.631984,0.014178,-0.019365,-0.260000,-63.000000,21,0,0.000000
231,1642586758.941278,-33.404201,10.057974,0.631809,0.042734,-0.005900,-0.110000,-63.000000,21,0,0.000000
232,1642586758.981189,-33.403301,10.057951,0.631809,0.047851,0.004041,0.070000,-63.000000,21,0,0.000000
233,1642586759.021266,-33.402373,10.059037,0.631809,0.021712,-0.007654,-0.020000,-63.000000,21,0,0.000000
234,1642586759.061211,-33.400545,10.060100,0.631809,0.037892,-0.009444,-0.060000,-63.000000,21,0,0.000000
235,1642586759.101221,-33.398717,10.061163,0.631809,0.067574,-0.002590,-0.010000,-63.000000,21,0,0.000000
236,1642586759.201192,-33.395004,10.065508,0.631809,0.061019,0.001287,0.090000,-63.000000,21,0,0.000000
237,1642586759.241189,-33.393177,10.066571,0.631809,0.049289,-0.009777,-0.010000,-63.000000,24,0,0.000000
238,1642586759.281221,-33.390421,10.068720,0.631809,0.073480,-0.010660,-0.070000,-63.000000,24,0,0.000000
239,1642586759.321333,-33.388593,10.069783,0.631809,0.082573,-0.002766,0.010000,-63.000000,24,0,0.000000
240,1642586759.361262,-33.385837,10.071932,0.631809,0.071650,-0.013239,-0.020000,-63.000000,24,0,0.000000
241,1642586759.401331,-33.383081,10.074081,0.631809,0.130365,-0.003724,-0.060000,-63.000000,24,0,0.000000
242,1642586759.501567,-33.364717,10.088039,0.631286,0.284952,-0.022082,-0.390000,-63.000000,24,0,0.000000
