frame,time,x,y,heading,v_x,v_y,yaw_rate,steer_angle,pedal_acc,pedal_brake,lon_acc
585,1642587330.581304,-14.048234,26.972039,0.907920,1.415895,-0.112052,1.720000,-215.000000,18,0,0.000000
586,1642587330.621277,-14.015515,27.018932,0.909142,1.423662,-0.108661,1.720000,-215.000000,18,0,0.000000
587,1642587330.661206,-13.981026,27.064669,0.910364,1.407915,-0.099651,1.920000,-217.000000,18,0,0.000000
588,1642587330.701195,-13.949236,27.110476,0.911760,1.388489,-0.095181,2.000000,-217.000000,18,0,0.000000
589,1642587330.741184,-13.917445,27.156284,0.913156,1.377367,-0.111085,1.850000,-215.000000,18,0,0.000000
590,1642587330.841183,-13.839797,27.269738,0.916123,1.362044,-0.129024,1.760000,-215.000000,18,0,0.000000
591,1642587330.881196,-13.809777,27.316702,0.917520,1.351105,-0.118613,2.030000,-215.000000,18,0,0.000000
592,1642587330.921187,-13.778914,27.361423,0.918916,1.352253,-0.118735,2.130000,-215.000000,18,0,0.000000
593,1642587330.961237,-13.748952,27.406167,0.920487,1.379219,-0.119393,2.130000,-215.000000,18,0,0.000000
594,1642587331.001187,-13.718061,27.451997,0.921883,1.385758,-0.122302,2.160000,-215.000000,18,0,0.000000
595,1642587331.081195,-13.655322,27.545854,0.925374,1.394805,-0.102681,2.700000,-215.000000,18,0,0.000000
596,1642587331.141184,-13.607607,27.615674,0.928341,1.420910,-0.104115,2.700000,-215.000000,18,0,0.000000
597,1642587331.201196,-13.560792,27.685518,0.931308,1.405861,-0.112160,2.660000,-216.000000,18,0,0.000000
598,1642587331.221193,-13.544868,27.709531,0.932180,1.410338,-0.106712,2.750000,-217.000000,18,0,0.000000
599,1642587331.261181,-13.513920,27.757580,0.934100,1.419351,-0.105544,2.770000,-220.000000,18,0,0.000000
600,1642587331.301138,-13.482101,27.804497,0.936195,1.419189,-0.104774,2.790000,-224.000000,18,0,0.000000
601,1642587331.381188,-13.419333,27.899463,0.940034,1.409645,-0.104451,2.640000,-225.000000,18,0,0.000000
602,1642587331.421191,-13.388413,27.946403,0.941780,1.397253,-0.103973,2.510000,-224.000000,18,0,0.000000
603,1642587331.481167,-13.343369,28.017403,0.944398,1.389227,-0.106658,2.340000,-224.000000,18,0,0.000000
604,1642587331.541186,-13.298353,28.087293,0.946841,1.393769,-0.107580,2.260000,-224.000000,18,0,0.000000
605,1642587331.561191,-13.282457,28.110196,0.947539,1.392220,-0.105439,2.250000,-224.000000,18,0,0.000000
606,1642587331.641191,-13.221489,28.205209,0.950855,1.395469,-0.105355,2.290000,-224.000000,18,0,0.000000
607,1642587331.681194,-13.191469,28.252172,0.952426,1.389114,-0.098525,2.500000,-223.000000,18,0,0.000000
608,1642587331.721188,-13.160549,28.299112,0.954172,1.383605,-0.100655,2.510000,-222.000000,18,0,0.000000
609,1642587331.761186,-13.131428,28.346099,0.955917,1.380700,-0.109532,2.400000,-222.000000,18,0,0.000000
610,1642587331.821199,-13.086412,28.415989,0.958360,1.395780,-0.112901,2.350000,-220.000000,18,0,0.000000
611,1642587331.901186,-13.026314,28.512134,0.961851,1.408869,-0.110791,2.610000,-220.000000,18,0,0.000000
612,1642587331.941195,-12.996266,28.560207,0.963771,1.426921,-0.103433,2.730000,-220.000000,18,0,0.000000
613,1642587331.981203,-12.966217,28.608280,0.965865,1.420554,-0.095894,2.870000,-220.000000,18,0,0.000000
614,1642587332.021189,-12.935268,28.656329,0.967785,1.412283,-0.101916,2.910000,-220.000000,18,0,0.000000
615,1642587332.061197,-12.905162,28.706621,0.969879,1.422391,-0.105743,2.880000,-219.000000,18,0,0.000000
616,1642587332.101186,-12.875113,28.754694,0.971974,1.422085,-0.099984,2.970000,-219.000000,18,0,0.000000
617,1642587332.161192,-12.830039,28.826803,0.975115,1.408826,-0.092361,3.080000,-218.000000,18,0,0.000000
618,1642587332.241186,-12.770841,28.922972,0.979304,1.413040,-0.098676,2.910000,-217.000000,18,0,0.000000
619,1642587332.281277,-12.739835,28.973240,0.981224,1.429031,-0.099316,2.790000,-217.000000,18,0,0.000000
620,1642587332.321195,-12.710657,29.022446,0.983144,1.415077,-0.105175,2.680000,-215.000000,18,0,0.000000
621,1642587332.361195,-12.681508,29.070542,0.985064,1.411679,-0.106072,2.630000,-211.000000,18,0,0.000000
622,1642587332.401193,-12.653229,29.119771,0.986984,1.417974,-0.101394,2.680000,-209.000000,18,0,0.000000
623,1642587332.441255,-12.624080,29.167867,0.988729,1.419840,-0.103624,2.620000,-207.000000,18,0,0.000000
624,1642587332.541190,-12.551570,29.291447,0.993441,1.398097,-0.094395,2.740000,-206.000000,18,0,0.000000
625,1642587332.581193,-12.522420,29.339543,0.995361,1.403264,-0.091371,2.730000,-205.000000,18,0,0.000000
626,1642587332.621194,-12.493271,29.387639,0.997456,1.417033,-0.087678,2.740000,-204.000000,18,0,0.000000
627,1642587332.661234,-12.464064,29.437954,0.999201,1.414779,-0.090791,2.670000,-203.000000,18,0,0.000000
628,1642587332.701211,-12.435785,29.487183,1.001121,1.398676,-0.093089,2.660000,-202.000000,18,0,0.000000
629,1642587332.781229,-12.378357,29.584508,1.004961,1.424096,-0.079949,2.770000,-201.000000,18,0,0.000000
630,1642587332.841184,-12.335083,29.656664,1.007928,1.396206,-0.082812,2.610000,-201.000000,18,0,0.000000
631,1642587332.901138,-12.290794,29.733234,1.010546,1.415802,-0.087774,2.410000,-201.000000,18,0,0.000000
632,1642587332.921186,-12.276641,29.758403,1.011418,1.417677,-0.091204,2.350000,-201.000000,18,0,0.000000
633,1642587332.961201,-12.249262,29.807655,1.012989,1.406267,-0.092378,2.310000,-201.000000,18,0,0.000000
634,1642587333.001291,-12.221012,29.855775,1.014734,1.396349,-0.087193,2.380000,-199.000000,18,0,0.000000
635,1642587333.081189,-12.164368,29.957561,1.018051,1.409850,-0.095417,2.390000,-199.000000,18,0,0.000000
636,1642587333.121198,-12.137018,30.005704,1.019796,1.395212,-0.097945,2.450000,-197.000000,18,0,0.000000
637,1642587333.181192,-12.096413,30.079039,1.022588,1.386235,-0.091918,2.650000,-195.000000,18,0,0.000000
638,1642587333.241188,-12.055809,30.152374,1.025381,1.413230,-0.090238,2.690000,-195.000000,18,0,0.000000
639,1642587333.261186,-12.040670,30.180848,1.026254,1.419476,-0.090402,2.650000,-197.000000,18,0,0.000000
640,1642587333.341192,-11.986782,30.280485,1.029919,1.413274,-0.099945,2.380000,-197.000000,18,0,0.000000
641,1642587333.381227,-11.959403,30.329737,1.031664,1.415331,-0.096275,2.440000,-196.000000,18,0,0.000000
642,1642587333.421183,-11.931995,30.380099,1.033409,1.417015,-0.085397,2.660000,-195.000000,18,0,0.000000
643,1642587333.461146,-11.904530,30.432680,1.035329,1.409786,-0.079454,2.830000,-194.000000,18,0,0.000000
644,1642587333.521195,-11.863897,30.507124,1.038471,1.410383,-0.076394,2.850000,-194.000000,18,0,0.000000
645,1642587333.581220,-11.823292,30.580459,1.041438,1.397997,-0.079895,2.810000,-193.000000,18,0,0.000000
646,1642587333.641212,-11.783559,30.654927,1.044230,1.403141,-0.097362,2.450000,-192.000000,18,0,0.000000
647,1642587333.681139,-11.757079,30.704203,1.045801,1.400512,-0.103948,2.280000,-189.000000,18,0,0.000000
648,1642587333.721210,-11.731470,30.754611,1.047372,1.394378,-0.094651,2.250000,-186.000000,18,0,0.000000
649,1642587333.761241,-11.704991,30.803887,1.049117,1.405983,-0.080339,2.360000,-184.000000,18,0,0.000000
650,1642587333.801190,-11.677612,30.853139,1.050863,1.419277,-0.066980,2.500000,-184.000000,18,0,0.000000
651,1642587333.861360,-11.636978,30.927583,1.053481,1.416451,-0.052355,2.440000,-184.000000,18,0,0.000000
652,1642587333.941189,-11.583990,31.027244,1.056448,1.406346,-0.082559,1.880000,-184.000000,18,0,0.000000
653,1642587333.981266,-11.557482,31.077629,1.057670,1.421478,-0.084719,1.760000,-183.000000,18,0,0.000000
654,1642587334.021187,-11.531873,31.128037,1.058891,1.415104,-0.096550,1.610000,-183.000000,18,0,0.000000
655,1642587334.061217,-11.506265,31.178445,1.059938,1.401170,-0.107836,1.560000,-181.000000,18,0,0.000000
656,1642587334.101183,-11.480656,31.228853,1.061160,1.415011,-0.100040,1.700000,-178.000000,18,0,0.000000
657,1642587334.141194,-11.455047,31.279262,1.062382,1.415433,-0.091609,1.910000,-177.000000,18,0,0.000000
658,1642587334.241186,-11.391475,31.405294,1.065698,1.419940,-0.104099,1.720000,-176.000000,18,0,0.000000
659,1642587334.281446,-11.366737,31.456835,1.066920,1.412577,-0.099377,1.710000,-177.000000,18,0,0.000000
660,1642587334.321336,-11.341128,31.507243,1.068316,1.398953,-0.082996,1.900000,-177.000000,18,0,0.000000
661,1642587334.361187,-11.315519,31.557651,1.069712,1.405123,-0.086639,1.940000,-176.000000,18,0,0.000000
662,1642587334.401192,-11.289911,31.608060,1.071109,1.427190,-0.084126,1.910000,-175.000000,18,0,0.000000
663,1642587334.483881,-11.239592,31.708899,1.073727,1.396876,-0.096820,1.910000,-175.000000,21,0,0.000000
664,1642587334.541189,-11.202500,31.785656,1.075821,1.441635,-0.099765,2.000000,-176.000000,18,0,0.000000
665,1642587334.581311,-11.176862,31.837174,1.077392,1.436232,-0.088834,2.210000,-177.000000,18,0,0.000000
666,1642587334.621373,-11.152124,31.888715,1.078963,1.402464,-0.099044,2.120000,-177.000000,18,0,0.000000
667,1642587334.661289,-11.129214,31.939193,1.080359,1.398533,-0.115319,1.810000,-176.000000,18,0,0.000000
668,1642587334.701196,-11.105376,31.990758,1.081406,1.428537,-0.117308,1.660000,-176.000000,18,0,0.000000
669,1642587334.781193,-11.055029,32.092707,1.084548,1.410573,-0.072593,2.630000,-175.000000,18,0,0.000000
670,1642587334.841292,-11.017965,32.168354,1.087689,1.421087,-0.067914,2.920000,-175.000000,18,0,0.000000
671,1642587334.881233,-10.993227,32.219895,1.089609,1.430346,-0.080106,2.690000,-173.000000,18,0,0.000000
672,1642587334.921191,-10.968489,32.271436,1.091354,1.410079,-0.095178,2.510000,-172.000000,18,0,0.000000
673,1642587334.961192,-10.944651,32.323001,1.093274,1.411147,-0.092930,2.520000,-171.000000,18,0,0.000000
674,1642587335.041231,-10.896045,32.427215,1.096590,1.455229,-0.092738,2.270000,-170.000000,18,0,0.000000
675,1642587335.081187,-10.872207,32.478780,1.098161,1.438911,-0.080912,2.230000,-169.000000,18,0,0.000000
676,1642587335.121201,-10.847440,32.531430,1.099906,1.443587,-0.069489,2.220000,-169.000000,18,0,0.000000
677,1642587335.181217,-10.810290,32.610406,1.102001,1.454366,-0.085303,1.740000,-169.000000,18,0,0.000000
678,1642587335.241405,-10.774068,32.688296,1.103746,1.424093,-0.085344,1.670000,-168.000000,18,0,0.000000
679,1642587335.261276,-10.763513,32.713558,1.104270,1.416080,-0.087259,1.690000,-168.000000,18,0,0.000000
680,1642587335.341190,-10.715807,32.817796,1.106364,1.421612,-0.102633,1.340000,-165.000000,18,0,0.000000
681,1642587335.381188,-10.692868,32.869384,1.107237,1.414993,-0.105865,1.280000,-161.000000,18,0,0.000000
682,1642587335.421200,-10.669929,32.920972,1.108110,1.410624,-0.115815,1.190000,-157.000000,18,0,0.000000
683,1642587335.461222,-10.646961,32.973669,1.108982,1.437553,-0.112298,1.150000,-156.000000,18,0,0.000000
684,1642587335.521189,-10.613438,33.051628,1.110378,1.425130,-0.092890,1.580000,-156.000000,18,0,0.000000
685,1642587335.601288,-10.566632,33.155890,1.112647,1.453177,-0.110076,1.410000,-156.000000,18,0,0.000000
686,1642587335.641195,-10.543636,33.209696,1.113695,1.455072,-0.107200,1.480000,-156.000000,18,0,0.000000
687,1642587335.681309,-10.520668,33.262394,1.114916,1.441258,-0.095245,1.830000,-157.000000,18,0,0.000000
688,1642587335.721185,-10.496801,33.315067,1.116313,1.445341,-0.085146,2.120000,-157.000000,18,0,0.000000
689,1642587335.761479,-10.472905,33.368851,1.117883,1.469049,-0.070994,2.350000,-156.000000,18,0,0.000000
690,1642587335.801206,-10.460522,33.395176,1.118756,1.478054,-0.069608,2.330000,-156.000000,18,0,0.000000
691,1642587335.861197,-10.414557,33.501680,1.121723,1.448646,-0.089806,2.020000,-156.000000,18,0,0.000000
692,1642587335.941193,-10.367694,33.608160,1.124690,1.460045,-0.083076,1.890000,-156.000000,18,0,0.000000
693,1642587335.981190,-10.343827,33.660834,1.125912,1.456147,-0.082709,1.780000,-155.000000,18,0,0.000000
694,1642587336.021190,-10.320859,33.713531,1.127134,1.452974,-0.073838,1.810000,-155.000000,18,0,0.000000
695,1642587336.061184,-10.297863,33.767338,1.128355,1.451398,-0.077913,1.640000,-155.000000,18,0,0.000000
696,1642587336.101194,-10.274866,33.821145,1.129403,1.455721,-0.086140,1.370000,-155.000000,18,0,0.000000
697,1642587336.141253,-10.251898,33.873842,1.130275,1.446053,-0.089121,1.190000,-152.000000,18,0,0.000000
698,1642587336.241189,-10.195379,34.005608,1.132195,1.427177,-0.093980,1.140000,-152.000000,18,0,0.000000
699,1642587336.281191,-10.173311,34.058328,1.133068,1.439532,-0.083021,1.360000,-144.000000,18,0,0.000000
700,1642587336.321350,-10.150314,34.112135,1.134115,1.440343,-0.091784,1.350000,-144.000000,18,0,0.000000
701,1642587336.361197,-10.128246,34.164855,1.134988,1.436512,-0.110768,1.140000,-142.000000,18,0,0.000000
702,1642587336.401190,-10.106149,34.218685,1.135686,1.445824,-0.104133,1.230000,-142.000000,18,0,0.000000
703,1642587336.481189,-10.062013,34.324126,1.138129,1.429667,-0.076500,1.840000,-142.000000,18,0,0.000000
704,1642587336.541187,-10.027533,34.404281,1.140224,1.442446,-0.062796,1.870000,-142.000000,18,0,0.000000
705,1642587336.581259,-10.004565,34.456979,1.141271,1.426381,-0.086895,1.470000,-142.000000,18,0,0.000000
706,1642587336.621192,-9.982497,34.509699,1.142143,1.440021,-0.089650,1.280000,-142.000000,18,0,0.000000
707,1642587336.661333,-9.960400,34.563529,1.143191,1.447313,-0.089225,1.310000,-141.000000,18,0,0.000000
708,1642587336.701248,-9.937404,34.617336,1.144238,1.459985,-0.076949,1.550000,-141.000000,18,0,0.000000
709,1642587336.781415,-9.892310,34.724972,1.146507,1.454364,-0.074312,1.570000,-140.000000,18,0,0.000000
710,1642587336.841187,-9.858730,34.805151,1.147903,1.439008,-0.099319,1.180000,-140.000000,18,0,0.000000
711,1642587336.881238,-9.837532,34.859004,1.148776,1.441235,-0.095736,1.230000,-138.000000,18,0,0.000000
712,1642587336.921209,-9.815435,34.912834,1.149823,1.445013,-0.086013,1.410000,-135.000000,18,0,0.000000
713,1642587336.961243,-9.793338,34.966664,1.150870,1.445607,-0.085820,1.520000,-130.000000,18,0,0.000000
714,1642587337.001200,-9.772170,35.019408,1.151743,1.445674,-0.094408,1.400000,-126.000000,18,0,0.000000
715,1642587337.081394,-9.728818,35.129310,1.153837,1.450231,-0.088937,1.610000,-122.000000,18,0,0.000000
716,1642587337.121187,-9.706721,35.183140,1.155059,1.459866,-0.080440,1.800000,-122.000000,18,0,0.000000
717,1642587337.181227,-9.673112,35.264428,1.157153,1.470863,-0.070124,1.940000,-119.000000,18,0,0.000000
718,1642587337.241240,-9.641273,35.346872,1.159073,1.464643,-0.074347,1.870000,-119.000000,18,0,0.000000
719,1642587337.261185,-9.629760,35.374330,1.159771,1.472029,-0.076521,1.740000,-118.000000,18,0,0.000000
720,1642587337.341326,-9.585537,35.483099,1.162215,1.485759,-0.066803,1.710000,-118.000000,18,0,0.000000
721,1642587337.381195,-9.562484,35.539125,1.163436,1.491908,-0.053447,1.860000,-117.000000,18,0,0.000000
722,1642587337.421189,-9.539487,35.592932,1.164833,1.477805,-0.046359,1.960000,-116.000000,18,0,0.000000
723,1642587337.461192,-9.517333,35.648981,1.166229,1.456072,-0.046929,1.940000,-114.000000,18,0,0.000000
724,1642587337.521189,-9.484652,35.729182,1.167800,1.445178,-0.078015,1.270000,-109.000000,18,0,0.000000
725,1642587337.581425,-9.453770,35.809431,1.168847,1.431659,-0.095712,0.900000,-104.000000,18,0,0.000000
726,1642587337.641246,-9.421988,35.889656,1.169894,1.423552,-0.077701,1.160000,-98.000000,18,0,0.000000
727,1642587337.681200,-9.402561,35.944665,1.170941,1.425436,-0.069373,1.320000,-92.000000,18,0,0.000000
728,1642587337.721189,-9.381392,35.997409,1.171814,1.421033,-0.068418,1.340000,-87.000000,18,0,0.000000
729,1642587337.761192,-9.360224,36.050153,1.172687,1.418138,-0.076783,1.160000,-82.000000,18,0,0.000000
730,1642587337.801191,-9.339954,36.102920,1.173385,1.434936,-0.084991,0.960000,-79.000000,18,0,0.000000
731,1642587337.861224,-9.309886,36.186520,1.174607,1.454195,-0.081495,1.050000,-79.000000,18,0,0.000000
732,1642587337.941450,-9.266563,36.295313,1.176352,1.478559,-0.059795,1.250000,-79.000000,18,0,0.000000
733,1642587337.981204,-9.244408,36.351362,1.177225,1.484449,-0.052267,1.220000,-78.000000,18,0,0.000000
734,1642587338.021280,-9.221383,36.406278,1.178097,1.480799,-0.049441,1.120000,-78.000000,18,0,0.000000
735,1642587338.061199,-9.199258,36.461217,1.178795,1.485392,-0.055702,0.870000,-78.000000,18,0,0.000000
736,1642587338.101197,-9.178873,36.518422,1.179319,1.497437,-0.059884,0.580000,-78.000000,18,0,0.000000
737,1642587338.141196,-9.157647,36.573385,1.179668,1.461232,-0.060648,0.640000,-77.000000,18,0,0.000000
738,1642587338.241193,-9.102869,36.707417,1.181064,1.436340,-0.048349,0.790000,-76.000000,18,0,0.000000
739,1642587338.281305,-9.083442,36.762426,1.181413,1.424566,-0.058143,0.700000,-72.000000,18,0,0.000000
740,1642587338.321209,-9.062274,36.815170,1.181937,1.428131,-0.056684,0.660000,-67.000000,18,0,0.000000
741,1642587338.361188,-9.041105,36.867914,1.182461,1.439477,-0.057324,0.610000,-59.000000,18,0,0.000000
742,1642587338.401183,-9.019908,36.921767,1.182810,1.431423,-0.068646,0.440000,-50.000000,18,0,0.000000
743,1642587338.481204,-8.979283,37.030630,1.183333,1.449126,-0.064306,0.460000,-42.000000,18,0,0.000000
744,1642587338.541213,-8.946602,37.110831,1.184031,1.454451,-0.050328,0.750000,-42.000000,18,0,0.000000
745,1642587338.581199,-8.924505,37.164661,1.184729,1.472034,-0.032697,0.930000,-36.000000,18,0,0.000000
746,1642587338.621186,-8.902380,37.219601,1.185253,1.479812,-0.039394,0.810000,-36.000000,18,0,0.000000
747,1642587338.661186,-8.882924,37.275720,1.185777,1.477355,-0.052721,0.570000,-36.000000,18,0,0.000000
748,1642587338.701196,-8.860798,37.330659,1.186300,1.470540,-0.044863,0.550000,-36.000000,18,0,0.000000
749,1642587338.781187,-8.815647,37.440515,1.187173,1.482131,-0.030989,0.680000,-35.000000,18,0,0.000000
750,1642587338.821203,-8.793522,37.495454,1.187522,1.470982,-0.036754,0.500000,-35.000000,18,0,0.000000
751,1642587338.881191,-8.762582,37.577922,1.188220,1.469163,-0.029595,0.490000,-35.000000,18,0,0.000000
752,1642587338.941204,-8.728973,37.659210,1.188569,1.459322,-0.034822,0.430000,-33.000000,18,0,0.000000
753,1642587338.961201,-8.718360,37.686691,1.188744,1.460993,-0.038470,0.350000,-28.000000,18,0,0.000000
754,1642587339.041183,-8.673238,37.795437,1.189093,1.478463,-0.037423,0.200000,-20.000000,18,0,0.000000
755,1642587339.081211,-8.654710,37.850470,1.189267,1.453388,-0.048653,0.080000,-11.000000,18,0,0.000000
756,1642587339.121191,-8.632613,37.904300,1.189267,1.457473,-0.049214,-0.030000,-2.000000,18,0,0.000000
757,1642587339.161252,-8.610488,37.959239,1.189267,1.472339,-0.039016,0.140000,5.000000,18,0,0.000000
758,1642587339.221146,-8.576878,38.040527,1.189616,1.470504,-0.026988,0.330000,7.000000,18,0,0.000000
759,1642587339.281196,-8.545910,38.124104,1.189791,1.479229,-0.039920,0.060000,7.000000,18,0,0.000000
760,1642587339.341184,-8.513171,38.206525,1.189791,1.479411,-0.047533,-0.140000,7.000000,18,0,0.000000
761,1642587339.381194,-8.491046,38.261464,1.189791,1.490928,-0.040297,-0.100000,7.000000,18,0,0.000000
762,1642587339.421206,-8.468021,38.316380,1.189791,1.490928,-0.040297,-0.090000,7.000000,18,0,0.000000
763,1642587339.461192,-8.451292,38.371460,1.189791,1.472552,-0.024318,0.170000,8.000000,18,0,0.000000
764,1642587339.521195,-8.416754,38.453834,1.190140,1.495402,-0.017865,0.260000,8.000000,18,0,0.000000
765,1642587339.601201,-8.371575,38.564799,1.189965,1.483506,-0.042448,-0.160000,8.000000,18,0,0.000000
766,1642587339.641189,-8.349449,38.619738,1.189965,1.482025,-0.030006,-0.030000,8.000000,18,0,0.000000
767,1642587339.681250,-8.331821,38.674794,1.189965,1.507464,-0.033729,-0.200000,8.000000,18,0,0.000000
768,1642587339.721203,-8.308768,38.730820,1.189791,1.506527,-0.039005,-0.340000,8.000000,18,0,0.000000
769,1642587339.761234,-8.285742,38.785736,1.189616,1.491300,-0.028859,-0.300000,10.000000,18,0,0.000000
770,1642587339.801184,-8.263617,38.840676,1.189442,1.491107,-0.032276,-0.480000,14.000000,18,0,0.000000
771,1642587339.861194,-8.234476,38.923190,1.188569,1.466899,-0.056190,-0.970000,20.000000,18,0,0.000000
772,1642587339.941207,-8.192053,39.032006,1.186998,1.457358,-0.052521,-1.110000,29.000000,18,0,0.000000
773,1642587339.981187,-8.169956,39.085836,1.186300,1.445093,-0.046433,-0.980000,38.000000,21,0,0.000000
774,1642587340.021210,-8.148759,39.139689,1.185602,1.441529,-0.048168,-0.990000,50.000000,18,0,0.000000
775,1642587340.061196,-8.130260,39.193612,1.184904,1.448733,-0.049956,-1.100000,58.000000,18,0,0.000000
776,1642587340.101193,-8.109091,39.246356,1.184031,1.437437,-0.039080,-0.970000,57.000000,18,0,0.000000
777,1642587340.141193,-8.086124,39.299053,1.183508,1.438245,-0.027210,-0.780000,54.000000,18,0,0.000000
778,1642587340.241198,-8.029546,39.433038,1.181937,1.442538,-0.021521,-1.120000,54.000000,18,0,0.000000
779,1642587340.281297,-8.011076,39.485852,1.181064,1.435399,-0.029585,-1.400000,53.000000,18,0,0.000000
780,1642587340.321196,-7.989008,39.538572,1.179843,1.443683,-0.034768,-1.570000,53.000000,18,0,0.000000
781,1642587340.361190,-7.966911,39.592402,1.178795,1.464002,-0.026300,-1.510000,53.000000,18,0,0.000000
782,1642587340.401234,-7.943915,39.646209,1.177923,1.443339,-0.014694,-1.310000,53.000000,18,0,0.000000
783,1642587340.481186,-7.900621,39.753892,1.176003,1.462846,-0.027773,-1.370000,53.000000,18,0,0.000000
784,1642587340.541197,-7.867069,39.832961,1.174432,1.428478,-0.039555,-1.590000,53.000000,18,0,0.000000
785,1642587340.581780,-7.845001,39.885681,1.173210,1.423044,-0.041208,-1.560000,54.000000,18,0,0.000000
786,1642587340.621240,-7.822033,39.938379,1.172163,1.436050,-0.029748,-1.410000,55.000000,18,0,0.000000
787,1642587340.661183,-7.801707,39.993365,1.171290,1.439524,-0.022710,-1.320000,59.000000,18,0,0.000000
788,1642587340.701234,-7.778768,40.044952,1.170243,1.424409,-0.026515,-1.360000,65.000000,18,0,0.000000
789,1642587340.781202,-7.733761,40.149260,1.168149,1.434607,-0.036041,-1.420000,73.000000,18,0,0.000000
790,1642587340.821188,-7.710793,40.201957,1.167102,1.441533,-0.041605,-1.460000,82.000000,18,0,0.000000
791,1642587340.881204,-7.678054,40.284378,1.165705,1.429262,-0.041646,-1.180000,83.000000,18,0,0.000000
792,1642587340.941188,-7.643632,40.362315,1.164658,1.444725,-0.032395,-0.880000,83.000000,18,0,0.000000
793,1642587340.961135,-7.632119,40.389773,1.164309,1.468480,-0.033331,-0.890000,83.000000,18,0,0.000000
794,1642587341.041196,-7.586069,40.499605,1.163262,1.458531,-0.009894,-0.360000,83.000000,18,0,0.000000
795,1642587341.081209,-7.562202,40.552279,1.163087,1.478915,0.001743,-0.230000,83.000000,18,0,0.000000
796,1642587341.121202,-7.537377,40.607148,1.162913,1.494895,-0.011957,-0.470000,83.000000,18,0,0.000000
797,1642587341.161186,-7.512553,40.662018,1.162389,1.484766,-0.015987,-0.650000,83.000000,18,0,0.000000
798,1642587341.221230,-7.475375,40.742103,1.161691,1.479160,-0.004788,-0.680000,83.000000,18,0,0.000000
799,1642587341.301290,-7.426568,40.854085,1.160818,1.506228,-0.001489,-0.790000,83.000000,18,0,0.000000
800,1642587341.341191,-7.401744,40.908954,1.160295,1.492312,-0.001675,-0.860000,84.000000,18,0,0.000000
801,1642587341.381192,-7.376949,40.962714,1.159422,1.481846,-0.016959,-1.150000,87.000000,18,0,0.000000
802,1642587341.421207,-7.352153,41.016474,1.158550,1.474330,-0.020429,-1.280000,92.000000,18,0,0.000000
803,1642587341.461183,-7.328257,41.070258,1.157677,1.464349,-0.019533,-1.330000,100.000000,18,0,0.000000
804,1642587341.501194,-7.305232,41.125174,1.156804,1.456827,-0.022975,-1.420000,111.000000,18,0,0.000000
805,1642587341.561182,-7.269853,41.205306,1.155059,1.444085,-0.022097,-1.600000,122.000000,18,0,0.000000
806,1642587341.641433,-7.221248,41.309521,1.152790,1.441997,-0.010245,-1.540000,122.000000,18,0,0.000000
807,1642587341.681324,-7.198251,41.363327,1.151743,1.439652,-0.009621,-1.570000,148.000000,18,0,0.000000
808,1642587341.721197,-7.173513,41.414869,1.150696,1.440554,-0.011537,-1.750000,148.000000,18,0,0.000000
809,1642587341.761188,-7.149646,41.467542,1.149299,1.436413,-0.032522,-2.170000,148.000000,18,0,0.000000
810,1642587341.801198,-7.125779,41.520216,1.147554,1.449168,-0.030930,-2.330000,148.000000,18,0,0.000000
811,1642587341.841188,-7.101012,41.572867,1.145983,1.471830,-0.007261,-2.190000,148.000000,18,0,0.000000
812,1642587341.941198,-7.036340,41.706642,1.142667,1.473318,0.008050,-2.080000,148.000000,18,0,0.000000
813,1642587341.981193,-7.009745,41.760356,1.141096,1.474086,0.009788,-2.210000,148.000000,18,0,0.000000
814,1642587342.021193,-6.984079,41.812983,1.139525,1.459436,0.004313,-2.310000,148.000000,18,0,0.000000
815,1642587342.061187,-6.959283,41.866743,1.137955,1.477528,-0.004133,-2.420000,148.000000,18,0,0.000000
816,1642587342.101182,-6.933617,41.919370,1.136209,1.481243,0.003687,-2.300000,148.000000,18,0,0.000000
817,1642587342.181189,-6.879615,42.023446,1.133417,1.465436,0.022398,-1.950000,155.000000,18,0,0.000000
818,1642587342.241191,-6.839766,42.102351,1.131148,1.458459,0.013536,-2.270000,155.000000,18,0,0.000000
819,1642587342.281197,-6.815928,42.153916,1.129403,1.441471,-0.008623,-2.660000,172.000000,18,0,0.000000
820,1642587342.321196,-6.789391,42.205410,1.127483,1.450303,-0.006737,-2.770000,172.000000,18,0,0.000000
821,1642587342.361204,-6.763754,42.256928,1.125388,1.448481,-0.008913,-2.840000,191.000000,18,0,0.000000
822,1642587342.401235,-6.738116,42.308446,1.123294,1.459638,-0.011766,-2.890000,193.000000,18,0,0.000000
823,1642587342.481222,-6.684114,42.412521,1.119454,1.462851,0.007715,-2.680000,193.000000,18,0,0.000000
824,1642587342.521538,-6.658448,42.465148,1.117534,1.462379,0.008480,-2.580000,194.000000,18,0,0.000000
825,1642587342.581196,-6.616829,42.542898,1.114916,1.478807,0.022220,-2.510000,194.000000,18,0,0.000000
826,1642587342.641291,-6.574311,42.620625,1.112124,1.465005,0.017127,-2.650000,194.000000,18,0,0.000000
827,1642587342.661183,-6.561927,42.646950,1.111251,1.459207,0.015378,-2.680000,194.000000,18,0,0.000000
828,1642587342.741235,-6.506126,42.750978,1.107237,1.486984,0.018020,-2.840000,194.000000,18,0,0.000000
829,1642587342.781428,-6.477790,42.802426,1.105317,1.465557,0.019229,-2.840000,194.000000,18,0,0.000000
