frame,time,x,y,heading,v_x,v_y,yaw_rate,steer_angle,pedal_acc,pedal_brake,lon_acc,distance
98,1642934761.646998,-30.463248,5.236598,0.613832,4.577298,-0.152250,0.050000,-32.000000,51.000000,0.000000,0.000000,11.191113
99,1642934761.646998,-30.463248,5.236598,0.613832,4.577298,-0.152250,0.050000,-32.000000,54.000000,0.000000,0.000000,11.191113
100,1642934761.687002,-30.313810,5.341532,0.614007,4.568722,-0.151397,0.040000,-32.000000,51.000000,0.000000,0.000000,11.373713
101,1642934761.687002,-30.313810,5.341532,0.614007,4.568722,-0.151397,0.040000,-32.000000,51.000000,0.000000,0.000000,11.373713
102,1642934761.727002,-30.164372,5.446466,0.614181,4.566391,-0.155933,0.240000,-32.000000,51.000000,0.000000,0.000000,11.556314
103,1642934761.767001,-30.021929,5.559353,0.614705,4.584348,-0.116442,1.010000,-32.000000,51.000000,0.000000,0.000000,11.738065
104,1642934761.767001,-30.021929,5.559353,0.614705,4.584348,-0.116442,1.010000,-32.000000,51.000000,0.000000,0.000000,11.738065
105,1642934761.826999,-29.795523,5.716696,0.616101,4.586925,-0.087498,1.530000,-32.000000,51.000000,0.000000,0.000000,12.013776
106,1642934761.826999,-29.795523,5.716696,0.616101,4.586925,-0.087498,1.530000,-32.000000,51.000000,0.000000,0.000000,12.013776
107,1642934761.867011,-29.645156,5.822716,0.617148,4.577936,-0.123470,1.100000,-32.000000,51.000000,0.000000,0.000000,12.197760
108,1642934761.907027,-29.496589,5.928783,0.617497,4.587751,-0.161539,0.380000,-32.000000,51.000000,0.000000,0.000000,12.380305
109,1642934761.907027,-29.496589,5.928783,0.617497,4.587751,-0.161539,0.380000,-32.000000,51.000000,0.000000,0.000000,12.380305
110,1642934761.947004,-29.347093,6.035936,0.617672,4.603460,-0.165545,-0.030000,-32.000000,51.000000,0.000000,0.000000,12.564236
111,1642934761.947004,-29.347093,6.035936,0.617672,4.603460,-0.165545,-0.030000,-32.000000,51.000000,0.000000,0.000000,12.564236
112,1642934761.986994,-29.204592,6.151042,0.617672,4.592327,-0.155054,0.120000,-32.000000,51.000000,0.000000,0.000000,12.747418
113,1642934762.026996,-29.055126,6.257085,0.618021,4.574871,-0.133999,0.680000,-32.000000,51.000000,0.000000,0.000000,12.930682
114,1642934762.026996,-29.055126,6.257085,0.618021,4.574871,-0.133999,0.680000,-32.000000,51.000000,0.000000,0.000000,12.930682
115,1642934762.067008,-28.906558,6.363152,0.618719,4.570877,-0.142307,0.930000,-32.000000,51.000000,0.000000,0.000000,13.113226
116,1642934762.067008,-28.906558,6.363152,0.618719,4.570877,-0.142307,0.930000,-32.000000,51.000000,0.000000,0.000000,13.113226
117,1642934762.127017,-28.683693,6.522807,0.619592,4.572844,-0.161569,0.600000,-32.000000,51.000000,0.000000,0.000000,13.387377
118,1642934762.127017,-28.683693,6.522807,0.619592,4.572844,-0.161569,0.600000,-32.000000,51.000000,0.000000,0.000000,13.387377
119,1642934762.187001,-28.468751,6.689329,0.620115,4.575488,-0.143830,0.630000,-32.000000,51.000000,0.000000,0.000000,13.659277
120,1642934762.206984,-28.394481,6.741807,0.620465,4.574954,-0.132817,0.720000,-32.000000,51.000000,0.000000,0.000000,13.750217
121,1642934762.206984,-28.394481,6.741807,0.620465,4.574954,-0.132817,0.720000,-32.000000,51.000000,0.000000,0.000000,13.750217
122,1642934762.247004,-28.245014,6.847851,0.620988,4.567466,-0.128451,0.790000,-32.000000,51.000000,0.000000,0.000000,13.933480
123,1642934762.247004,-28.245014,6.847851,0.620988,4.567466,-0.128451,0.790000,-32.000000,51.000000,0.000000,0.000000,13.933480
124,1642934762.287021,-28.096447,6.953918,0.621512,4.575652,-0.111635,0.970000,-32.000000,51.000000,0.000000,0.000000,14.116025
125,1642934762.327079,-27.946980,7.059961,0.622210,4.584773,-0.097030,0.930000,-32.000000,51.000000,0.000000,0.000000,14.299288
126,1642934762.327079,-27.946980,7.059961,0.622210,4.584773,-0.097030,0.930000,-32.000000,51.000000,0.000000,0.000000,14.299288
127,1642934762.367005,-27.804566,7.171739,0.622559,4.577261,-0.150084,-0.150000,-32.000000,51.000000,0.000000,0.000000,14.480330
128,1642934762.367005,-27.804566,7.171739,0.622559,4.577261,-0.150084,-0.150000,-32.000000,51.000000,0.000000,0.000000,14.480330
129,1642934762.407050,-27.656840,7.280048,0.621861,4.572525,-0.237799,-1.380000,-32.000000,51.000000,0.000000,0.000000,14.663506
130,1642934762.407050,-27.656840,7.280048,0.621861,4.572525,-0.237799,-1.380000,-32.000000,51.000000,0.000000,0.000000,14.663506
131,1642934762.467012,-27.436559,7.444211,0.620465,4.603566,-0.202095,-0.820000,-32.000000,51.000000,0.000000,0.000000,14.938231
132,1642934762.507003,-27.286163,7.551340,0.620465,4.593667,-0.119445,0.550000,-32.000000,51.000000,0.000000,0.000000,15.122881
133,1642934762.527006,-27.210995,7.603796,0.620814,4.585683,-0.110057,0.920000,-32.000000,51.000000,0.000000,0.000000,15.214543
134,1642934762.547021,-27.136697,7.657384,0.621163,4.583641,-0.121013,1.010000,-32.000000,51.000000,0.000000,0.000000,15.306150
135,1642934762.547021,-27.136697,7.657384,0.621163,4.583641,-0.121013,1.010000,-32.000000,51.000000,0.000000,0.000000,15.306150
136,1642934762.587030,-26.994282,7.769162,0.621861,4.598288,-0.138133,0.720000,-33.000000,51.000000,0.000000,0.000000,15.487191
137,1642934762.627010,-26.844787,7.876315,0.622035,4.606009,-0.151499,-0.010000,-33.000000,51.000000,0.000000,0.000000,15.671123
138,1642934762.627010,-26.844787,7.876315,0.622035,4.606009,-0.151499,-0.010000,-33.000000,51.000000,0.000000,0.000000,15.671123
139,1642934762.647022,-26.770489,7.929903,0.621861,4.598315,-0.155338,-0.290000,-33.000000,51.000000,0.000000,0.000000,15.762730
140,1642934762.647022,-26.770489,7.929903,0.621861,4.598315,-0.155338,-0.290000,-33.000000,51.000000,0.000000,0.000000,15.762730
141,1642934762.707005,-26.546695,8.090644,0.621512,4.582792,-0.150801,-0.330000,-33.000000,54.000000,0.000000,0.000000,16.038268
142,1642934762.707005,-26.546695,8.090644,0.621512,4.582792,-0.150801,-0.330000,-33.000000,51.000000,0.000000,0.000000,16.038268
143,1642934762.767008,-26.329083,8.255986,0.621337,4.587100,-0.181704,-0.110000,-33.000000,51.000000,0.000000,0.000000,16.311568
144,1642934762.807004,-26.181386,8.363186,0.621337,4.566772,-0.196257,0.100000,-33.000000,51.000000,0.000000,0.000000,16.494068
145,1642934762.826998,-26.107088,8.416774,0.621337,4.556193,-0.195223,0.120000,-33.000000,51.000000,0.000000,0.000000,16.585675
146,1642934762.847009,-26.033690,8.470386,0.621512,4.556095,-0.182222,0.220000,-33.000000,51.000000,0.000000,0.000000,16.676568
147,1642934762.887002,-25.885094,8.577562,0.621686,4.570298,-0.173734,0.450000,-33.000000,51.000000,0.000000,0.000000,16.859783
148,1642934762.887002,-25.885094,8.577562,0.621686,4.570298,-0.173734,0.450000,-33.000000,51.000000,0.000000,0.000000,16.859783
149,1642934762.927015,-25.737426,8.683652,0.622210,4.577472,-0.167491,0.510000,-33.000000,51.000000,0.000000,0.000000,17.041609
150,1642934762.927015,-25.737426,8.683652,0.622210,4.577472,-0.167491,0.510000,-33.000000,51.000000,0.000000,0.000000,17.041609
151,1642934762.967004,-25.594083,8.796516,0.622559,4.587927,-0.137504,0.620000,-33.000000,51.000000,0.000000,0.000000,17.224052
152,1642934762.967004,-25.594083,8.796516,0.622559,4.587927,-0.137504,0.620000,-33.000000,51.000000,0.000000,0.000000,17.224052
153,1642934763.006999,-25.445516,8.902583,0.623083,4.573030,-0.103990,0.820000,-33.000000,51.000000,0.000000,0.000000,17.406596
154,1642934763.006999,-25.445516,8.902583,0.623083,4.573030,-0.103990,0.820000,-33.000000,51.000000,0.000000,0.000000,17.406596
155,1642934763.047003,-25.296049,9.008626,0.623606,4.591771,-0.127572,0.480000,-33.000000,51.000000,0.000000,0.000000,17.589860
156,1642934763.107007,-25.071299,9.171563,0.623606,4.631567,-0.208580,0.020000,-33.000000,51.000000,0.000000,0.000000,17.867459
157,1642934763.107007,-25.071299,9.171563,0.623606,4.631567,-0.208580,0.020000,-33.000000,51.000000,0.000000,0.000000,17.867459
158,1642934763.147022,-24.922674,9.279849,0.623781,4.593576,-0.137808,0.350000,-33.000000,51.000000,0.000000,0.000000,18.051348
159,1642934763.186997,-24.779360,9.391603,0.624304,4.566087,-0.133074,0.800000,-33.000000,51.000000,0.000000,0.000000,18.233084
160,1642934763.186997,-24.779360,9.391603,0.624304,4.566087,-0.133074,0.800000,-33.000000,51.000000,0.000000,0.000000,18.233084
161,1642934763.226998,-24.630764,9.498780,0.624828,4.574557,-0.162845,1.110000,-33.000000,51.000000,0.000000,0.000000,18.416298
162,1642934763.226998,-24.630764,9.498780,0.624828,4.574557,-0.162845,1.110000,-33.000000,51.000000,0.000000,0.000000,18.416298
163,1642934763.267214,-24.483068,9.605980,0.625701,4.542350,-0.110670,1.350000,-33.000000,51.000000,0.000000,0.000000,18.598798
164,1642934763.267214,-24.483068,9.605980,0.625701,4.542350,-0.110670,1.350000,-33.000000,51.000000,0.000000,0.000000,18.598798
165,1642934763.306999,-24.335429,9.710960,0.626748,4.515930,-0.065863,1.470000,-33.000000,51.000000,0.000000,0.000000,18.779956
166,1642934763.346999,-24.187761,9.817050,0.627446,4.548005,-0.135834,0.470000,-33.000000,51.000000,0.000000,0.000000,18.961782
167,1642934763.346999,-24.187761,9.817050,0.627446,4.548005,-0.135834,0.470000,-33.000000,51.000000,0.000000,0.000000,18.961782
168,1642934763.367002,-24.121415,9.876396,0.627446,4.558456,-0.182608,-0.080000,-33.000000,51.000000,0.000000,0.000000,19.050797
169,1642934763.367002,-24.121415,9.876396,0.627446,4.558456,-0.182608,-0.080000,-33.000000,51.000000,0.000000,0.000000,19.050797
170,1642934763.447014,-23.826893,10.091928,0.627620,4.556568,-0.126374,0.520000,-33.000000,51.000000,0.000000,0.000000,19.415759
171,1642934763.447014,-23.826893,10.091928,0.627620,4.556568,-0.126374,0.520000,-33.000000,51.000000,0.000000,0.000000,19.415759
172,1642934763.507011,-23.605798,10.252739,0.628319,4.551193,-0.166715,0.530000,-33.000000,51.000000,0.000000,0.000000,19.689151
173,1642934763.527194,-23.532399,10.306351,0.628493,4.570182,-0.195409,0.240000,-33.000000,51.000000,0.000000,0.000000,19.780044
174,1642934763.527194,-23.532399,10.306351,0.628493,4.570182,-0.195409,0.240000,-33.000000,51.000000,0.000000,0.000000,19.780044
175,1642934763.567004,-23.390798,10.421480,0.628493,4.595692,-0.201592,-0.020000,-33.000000,51.000000,0.000000,0.000000,19.962543
176,1642934763.607002,-23.243102,10.528680,0.629017,4.563725,-0.121113,0.840000,-33.000000,51.000000,0.000000,0.000000,20.145042
177,1642934763.607002,-23.243102,10.528680,0.629017,4.563725,-0.121113,0.840000,-33.000000,51.000000,0.000000,0.000000,20.145042
178,1642934763.646999,-23.094535,10.634747,0.630064,4.556660,-0.070834,1.880000,-33.000000,51.000000,0.000000,0.000000,20.327586
179,1642934763.646999,-23.094535,10.634747,0.630064,4.556660,-0.070834,1.880000,-33.000000,51.000000,0.000000,0.000000,20.327586
180,1642934763.687130,-22.945939,10.741923,0.631460,4.596884,-0.087156,1.860000,-33.000000,51.000000,0.000000,0.000000,20.510801
181,1642934763.687130,-22.945939,10.741923,0.631460,4.596884,-0.087156,1.860000,-33.000000,51.000000,0.000000,0.000000,20.510801
182,1642934763.706998,-22.870741,10.795488,0.632158,4.606829,-0.094060,1.620000,-33.000000,51.000000,0.000000,0.000000,20.603126
183,1642934763.787000,-22.581501,11.015598,0.633555,4.527677,-0.175643,0.110000,-33.000000,51.000000,0.000000,0.000000,20.966592
184,1642934763.787000,-22.581501,11.015598,0.633555,4.527677,-0.175643,0.110000,-33.000000,51.000000,0.000000,0.000000,20.966592
185,1642934763.826997,-22.437317,11.126219,0.632856,4.572188,-0.307286,-1.490000,-33.000000,51.000000,0.000000,0.000000,21.148324
186,1642934763.847058,-22.365602,11.184316,0.632333,4.590141,-0.317483,-1.680000,-33.000000,51.000000,0.000000,0.000000,21.240617
187,1642934763.867001,-22.293046,11.240169,0.631984,4.592608,-0.251510,-0.820000,-33.000000,51.000000,0.000000,0.000000,21.332182
188,1642934763.907007,-22.145321,11.348479,0.632507,4.562781,-0.081366,1.530000,-33.000000,51.000000,0.000000,0.000000,21.515358
189,1642934763.907007,-22.145321,11.348479,0.632507,4.562781,-0.081366,1.530000,-33.000000,51.000000,0.000000,0.000000,21.515358
190,1642934763.947081,-21.997682,11.453459,0.634253,4.512742,-0.027136,2.930000,-33.000000,51.000000,0.000000,0.000000,21.696516
191,1642934763.947081,-21.997682,11.453459,0.634253,4.512742,-0.027136,2.930000,-33.000000,51.000000,0.000000,0.000000,21.696516
192,1642934763.987054,-21.856196,11.564151,0.636173,4.532126,-0.108617,2.250000,-34.000000,51.000000,0.000000,0.000000,21.876157
193,1642934763.987054,-21.856196,11.564151,0.636173,4.532126,-0.108617,2.250000,-34.000000,51.000000,0.000000,0.000000,21.876157
194,1642934764.027062,-21.709341,11.673593,0.637220,4.572497,-0.126324,1.290000,-34.000000,51.000000,0.000000,0.000000,22.059307
195,1642934764.067005,-21.563386,11.783058,0.637569,4.572155,-0.189727,-0.290000,-34.000000,51.000000,0.000000,0.000000,22.241750
196,1642934764.067005,-21.563386,11.783058,0.637569,4.572155,-0.189727,-0.290000,-34.000000,51.000000,0.000000,0.000000,22.241750
197,1642934764.127003,-21.345717,11.950620,0.636347,4.585824,-0.264614,-1.370000,-34.000000,51.000000,0.000000,0.000000,22.516444
198,1642934764.127003,-21.345717,11.950620,0.636347,4.585824,-0.264614,-1.370000,-35.000000,51.000000,0.000000,0.000000,22.516444
199,1642934764.167011,-21.206757,12.068038,0.635823,4.607697,-0.187382,-0.230000,-35.000000,51.000000,0.000000,0.000000,22.698369
200,1642934764.207032,-21.058133,12.176324,0.636522,4.605133,-0.054343,1.680000,-35.000000,51.000000,0.000000,0.000000,22.882258
201,1642934764.207032,-21.058133,12.176324,0.636522,4.605133,-0.054343,1.680000,-35.000000,51.000000,0.000000,0.000000,22.882258
202,1642934764.247002,-20.908666,12.282367,0.637918,4.566756,-0.056498,1.990000,-35.000000,51.000000,0.000000,0.000000,23.065522
