frame,time,x,y,heading,v_x,v_y,yaw_rate,steer_angle,pedal_acc,pedal_brake,lon_acc
36,1642585709.68122,-33.467366,10.156202,0.653451,0.003834,-0.003362,-0.02,-333,13,0,0
37,1642585709.72175,-33.467366,10.156202,0.653451,0.000186,0.001402,0.03,-333,13,0,0
38,1642585709.78119,-33.467366,10.156202,0.653451,0.002804,-0.000372,0.04,-333,13,0,0
39,1642585709.82119,-33.467366,10.156202,0.653451,0.00299,0.00103,0.04,-333,13,0,0
40,1642585709.88124,-33.467366,10.156202,0.653451,0.001638,-0.003784,0.01,-333,13,0,0
41,1642585709.92126,-33.467366,10.156202,0.653626,0.006638,-0.003733,-0.01,-333,13,0,0
42,1642585709.9812,-33.467366,10.156202,0.653451,0.001824,-0.002382,0.03,-333,13,0,0
43,1642585710.02131,-33.467366,10.156202,0.653626,0.004628,-0.002753,0.01,-333,13,0,0
44,1642585710.08119,-33.468265,10.156225,0.653626,0.00304,-0.003969,0,-333,13,0,0
45,1642585710.1213,-33.468265,10.156225,0.653626,0.004392,0.000845,0.04,-333,13,0,0
46,1642585710.18119,-33.468265,10.156225,0.653626,0.00103,-0.00299,0.03,-333,13,0,0
47,1642585710.22127,-33.468265,10.156225,0.653626,0.013648,-0.004662,-0.08,-333,13,0,0
48,1642585710.2812,-33.468265,10.156225,0.653626,0.00402,-0.001959,0.06,-333,13,0,0
49,1642585710.32119,-33.468265,10.156225,0.653626,-0.000845,0.004392,0.13,-333,13,0,0
50,1642585710.3812,-33.468265,10.156225,0.653626,-0.006773,-0.002669,-0.02,-333,13,0,0
51,1642585710.4212,-33.468265,10.156225,0.653626,-0.001774,-0.002618,-0.04,-333,13,0,0
52,1642585710.4812,-33.468294,10.155116,0.653626,-0.001824,0.002382,0.01,-333,13,0,0
53,1642585710.52119,-33.468294,10.155116,0.653626,-0.000236,0.003598,0.06,-333,13,0,0
54,1642585710.58122,-33.469193,10.155139,0.653626,-0.003598,-0.000236,0.03,-333,13,0,0
55,1642585710.62124,-33.469193,10.155139,0.653626,0,0,0.01,-333,13,0,0
56,1642585710.68119,-33.469193,10.155139,0.653626,-0.000372,-0.002804,-0.01,-333,13,0,0
57,1642585710.7212,-33.469193,10.155139,0.653626,0,0,-0.01,-333,13,0,0
58,1642585710.78139,-33.469193,10.155139,0.653626,0.003412,-0.001166,-0.01,-333,13,0,0
59,1642585710.82124,-33.468294,10.155116,0.653451,0.03042,-0.001897,-0.09,-333,13,0,0
60,1642585710.8814,-33.466466,10.156179,0.653277,0.060144,-0.014413,-0.18,-333,10,0,0
61,1642585710.94119,-33.46371,10.158328,0.653451,0.051635,-0.003286,0.14,-333,10,0,0
62,1642585710.98122,-33.462782,10.159414,0.653626,0.027279,0.012077,0.43,-333,10,0,0
63,1642585711.02128,-33.461882,10.159391,0.6538,0.028359,0.004092,0.29,-333,10,0,0
64,1642585711.0812,-33.460026,10.161563,0.6538,0.051234,-0.022474,-0.24,-333,10,0,0
65,1642585711.12209,-33.459098,10.162649,0.653626,0.054169,-0.016452,-0.13,-333,10,0,0
66,1642585711.18129,-33.456342,10.164798,0.653975,0.030079,0.011716,0.49,-333,10,0,0
67,1642585711.22122,-33.455442,10.164775,0.654324,0.020684,0.010824,0.47,-333,10,0,0
68,1642585711.2812,-33.455442,10.164775,0.654673,0.003469,-0.006162,0.11,-333,10,0,0
69,1642585711.3212,-33.455442,10.164775,0.654673,-0.003486,-0.01024,0.04,-333,8,0,0
70,1642585711.3813,-33.455413,10.165885,0.654673,0.003838,-0.003357,-0.03,-333,8,0,0
71,1642585711.42119,-33.455413,10.165885,0.654673,0.002508,0.008229,0.13,-333,5,0,0
72,1642585711.48119,-33.455442,10.164775,0.654673,0.000737,0.005609,-0.02,-333,5,0,0
73,1642585711.52119,-33.455442,10.164775,0.654673,-5.6E-05,0.005,-0.09,-333,2,0,0
74,1642585711.58119,-33.455442,10.164775,0.654498,-0.002325,-0.006826,-0.32,-333,2,0,0
75,1642585711.62119,-33.455442,10.164775,0.654324,0.001826,-0.00238,-0.25,-333,2,0,0
76,1642585711.68119,-33.454543,10.164752,0.654149,0.004576,0.002249,-0.11,-333,2,0,0
77,1642585711.72119,-33.454543,10.164752,0.654149,0.005925,0.007063,0.01,-333,2,0,0
78,1642585711.78123,-33.453643,10.164728,0.653975,0.001031,-0.002989,-0.1,-327,2,0,0
79,1642585711.82131,-33.453643,10.164728,0.653975,-0.000741,-0.005608,-0.11,-321,2,0,0
80,1642585711.8812,-33.453672,10.163619,0.6538,-0.000371,-0.002804,-0.01,-315,2,0,0
81,1642585711.92122,-33.453672,10.163619,0.653975,0.00135,0.004814,0.15,-309,2,0,0
82,1642585711.98119,-33.453672,10.163619,0.654149,0.000185,0.001402,0.14,-301,2,0,0
83,1642585712.02123,-33.453672,10.163619,0.654149,0.004576,0.002249,0.13,-293,2,0,0
84,1642585712.06122,-33.453643,10.164728,0.654149,0.000662,-0.005793,0.01,-282,2,0,0
85,1642585712.1012,-33.453643,10.164728,0.654149,0.002434,-0.003174,0.06,-268,2,0,0
86,1642585712.16119,-33.453643,10.164728,0.654324,0.000185,0.001402,0.09,-256,5,0,0
87,1642585712.2212,-33.453643,10.164728,0.654324,0.004761,0.003652,0.09,-245,8,0,0
88,1642585712.28119,-33.452743,10.164705,0.654324,0.002434,-0.003174,-0.07,-234,8,0,0
89,1642585712.32119,-33.452743,10.164705,0.654324,0.005608,-0.000739,-0.04,-223,8,0,0
90,1642585712.3612,-33.452743,10.164705,0.654324,-0.000793,-0.000609,-0.05,-213,10,0,0
91,1642585712.40123,-33.452743,10.164705,0.654324,0.001163,0.003413,0.02,-203,10,0,0
92,1642585712.44133,-33.452743,10.164705,0.654324,0.003174,0.002434,-0.01,-193,13,0,0
93,1642585712.50119,-33.452743,10.164705,0.654324,-0.002011,0.000978,-0.01,-183,13,0,0
94,1642585712.58119,-33.452743,10.164705,0.654149,-0.002381,-0.001825,-0.04,-173,16,0,0
95,1642585712.62119,-33.452743,10.164705,0.654324,0.009206,-0.0005,0,-162,18,0,0
96,1642585712.66127,-33.453643,10.164728,0.654149,0.002804,-0.00037,0.01,-152,18,0,0
97,1642585712.70119,-33.453643,10.164728,0.654149,-0.002619,0.001772,0.05,-141,18,0,0
98,1642585712.74119,-33.453643,10.164728,0.654324,0.002619,-0.001772,-0.03,-132,18,0,0
99,1642585712.8012,-33.453643,10.164728,0.654324,0,0,0.03,-119,18,0,0
100,1642585712.88118,-33.453643,10.164728,0.654324,0.003837,-0.003359,0,-109,18,0,0
101,1642585712.92122,-33.453643,10.164728,0.654324,0.00238,0.001826,0.05,-99,18,0,0
102,1642585712.96119,-33.453643,10.164728,0.654324,-0.001217,0.001587,0.03,-89,18,0,0
103,1642585713.00119,-33.452743,10.164705,0.654324,0.005423,-0.002141,0,-79,18,0,0
104,1642585713.04131,-33.452715,10.165815,0.654324,0.004206,-0.000555,-0.01,-69,18,0,0
105,1642585713.08119,-33.453614,10.165838,0.654324,0.003413,-0.001163,0.03,-59,18,0,0
106,1642585713.18119,-33.452715,10.165815,0.654324,0.001402,-0.000185,0.07,-49,18,0,0
107,1642585713.22132,-33.452715,10.165815,0.654324,0.002011,-0.000978,0.02,-39,18,0,0
108,1642585713.26119,-33.452715,10.165815,0.654324,0.007249,-0.004522,-0.06,-29,18,0,0
109,1642585713.3012,-33.452715,10.165815,0.654324,0.009021,-0.001902,-0.02,-19,18,0,0
110,1642585713.34119,-33.452715,10.165815,0.654324,0.005793,0.000663,0,-15,18,0,0
111,1642585713.38144,-33.452715,10.165815,0.654324,0.006587,0.001271,0.01,-16,18,0,0
112,1642585713.4812,-33.449959,10.167964,0.654149,0.050659,-0.005261,-0.13,-18,18,0,0
113,1642585713.52119,-33.448131,10.169027,0.654149,0.068277,-0.006873,-0.09,-20,18,0,0
114,1642585713.56119,-33.446274,10.171199,0.654149,0.063409,-0.000525,0.06,-20,18,0,0
115,1642585713.6012,-33.444447,10.172262,0.654324,0.060736,0.006258,0.19,-20,18,0,0
116,1642585713.64119,-33.441719,10.173302,0.654324,0.076506,-0.009373,-0.07,-20,18,0,0
117,1642585713.72124,-33.436178,10.178709,0.654149,0.110524,-0.011024,-0.02,-20,18,0,0
118,1642585713.7812,-33.430666,10.183008,0.654324,0.122797,0.000929,0.24,-20,18,0,0
119,1642585713.82119,-33.427011,10.185133,0.654498,0.126395,0.00119,0.33,-20,18,0,0
120,1642585713.86127,-33.422427,10.188345,0.654673,0.130657,-0.004341,0.25,-20,18,0,0
121,1642585713.90119,-33.417843,10.191557,0.654848,0.149311,-0.008906,0.15,-20,18,0,0
122,1642585713.9412,-33.413231,10.195879,0.654848,0.167171,-0.014104,0.13,-20,18,0,0
123,1642585714.0212,-33.402207,10.204475,0.655197,0.181874,-0.005273,0.34,-20,18,0,0
124,1642585714.06127,-33.396666,10.209883,0.655546,0.188095,-0.006735,0.32,-19,18,0,0
125,1642585714.12119,-33.38657,10.217393,0.65572,0.208948,-0.010848,0.2,-19,18,0,0
126,1642585714.18131,-33.376474,10.224904,0.655895,0.230961,-0.011539,0.17,-19,18,0,0
127,1642585714.20117,-33.37279,10.228139,0.656069,0.243767,-0.011737,0.17,-19,18,0,0
128,1642585714.28124,-33.357182,10.239947,0.656244,0.247667,-0.003644,0.26,-19,18,0,0
129,1642585714.32119,-33.348914,10.246395,0.656418,0.263523,-0.007797,0.19,-19,18,0,0
130,1642585714.36119,-33.340645,10.252842,0.656593,0.278886,-0.004749,0.24,-19,18,0,0
131,1642585714.40128,-33.331478,10.259266,0.656767,0.287913,-0.006581,0.18,-19,18,0,0
132,1642585714.4612,-33.317698,10.270012,0.656767,0.306575,-0.011134,0.05,-19,18,0,0
133,1642585714.5212,-33.302989,10.281844,0.656942,0.321938,-0.008074,0.12,-19,18,0,0
134,1642585714.58119,-33.287381,10.293652,0.657116,0.339562,-0.009578,0.08,-19,18,0,0
135,1642585714.62127,-33.276386,10.301139,0.657116,0.345534,-0.007496,0.09,-19,18,0,0
136,1642585714.66128,-33.266261,10.309759,0.657116,0.358768,-0.009916,0.01,-19,18,0,0
137,1642585714.70126,-33.254338,10.318332,0.657116,0.370351,-0.008558,0.09,-19,18,0,0
138,1642585714.74119,-33.242385,10.328015,0.657291,0.38449,-0.003898,0.19,-19,18,0,0
139,1642585714.80119,-33.224021,10.341972,0.657466,0.402795,-0.011176,0.14,-19,18,0,0
140,1642585714.8812,-33.199217,10.361314,0.65764,0.421393,-0.010643,0.12,-19,18,0,0
141,1642585714.92121,-33.185437,10.37206,0.65764,0.438154,-0.007806,0.18,-18,18,0,0
142,1642585714.96127,-33.170757,10.382782,0.657815,0.452794,-0.01032,0.11,-18,18,0,0
143,1642585715.00119,-33.156077,10.393504,0.657989,0.459558,-0.007543,0.14,-18,18,0,0
144,1642585715.04121,-33.141369,10.405336,0.657989,0.480167,-0.008044,0.13,-18,18,0,0
145,1642585715.08119,-33.127589,10.416082,0.658164,0.491391,-0.009396,0.16,-18,18,0,0
146,1642585715.1812,-33.087205,10.446123,0.658338,0.519628,-0.011492,0.07,-18,18,0,0
147,1642585715.22149,-33.070669,10.459018,0.658338,0.534193,-0.009075,0.06,-17,18,0,0
148,1642585715.26119,-33.054133,10.471912,0.658338,0.550848,-0.012629,0.04,-17,18,0,0
149,1642585715.30119,-33.035769,10.48587,0.658338,0.566996,-0.008989,0.05,-17,18,0,0.2
150,1642585715.34122,-33.018304,10.499851,0.658513,0.572355,-0.006009,0.1,-16,18,0,0.4
151,1642585715.4212,-32.980676,10.527743,0.658513,0.602426,-0.010558,0.03,-15,18,0,0.8
152,1642585715.4812,-32.952217,10.549211,0.658513,0.622857,-0.012452,0.02,-15,18,0,1.1
153,1642585715.52184,-32.932025,10.564231,0.658513,0.632065,-0.012913,-0.03,-13,18,0,1.2
154,1642585715.56119,-32.911804,10.580361,0.658513,0.641452,-0.011972,0.05,-13,18,0,1.1
155,1642585715.60119,-32.890713,10.595358,0.658513,0.659435,-0.010702,0.05,-14,18,0,1
156,1642585715.64118,-32.869593,10.611465,0.658687,0.663824,-0.009721,0.05,-15,18,0,0.8
157,1642585715.72119,-32.827324,10.644788,0.658687,0.6903,-0.014519,0,-15,18,0,0.7
158,1642585715.7612,-32.804405,10.660848,0.658687,0.701626,-0.009547,0.04,-15,18,0,0.6
159,1642585715.8213,-32.770433,10.686614,0.658687,0.713997,-0.007558,0.09,-14,18,0,0.5
160,1642585715.88119,-32.736461,10.71238,0.658687,0.732847,-0.010673,-0.01,-14,18,0,0.4
161,1642585715.90119,-32.724537,10.720954,0.658687,0.737489,-0.013402,-0.03,-14,18,0,0.4
162,1642585715.98119,-32.676785,10.757465,0.658687,0.761083,-0.012844,-0.11,-14,18,0,0.4
163,1642585716.02119,-32.65201,10.775698,0.658513,0.777049,-0.010737,-0.03,-14,18,0,0.3
164,1642585716.06126,-32.627234,10.79393,0.658513,0.783376,-0.005841,0.02,-13,18,0,0.3
165,1642585716.10119,-32.601559,10.81214,0.658513,0.788554,-0.004363,0.04,-14,18,0,0.3
166,1642585716.16119,-32.563003,10.841118,0.658513,0.807657,-0.011077,-0.09,-14,18,0,0.3
167,1642585716.22132,-32.523519,10.871182,0.658338,0.826325,-0.015742,-0.15,-14,18,0,0.3
168,1642585716.28119,-32.484035,10.901246,0.658338,0.838517,-0.015161,-0.1,-14,18,0,0.2
169,1642585716.32125,-32.456504,10.921628,0.658164,0.852828,-0.009297,-0.04,-14,18,0,0.2
170,1642585716.36119,-32.428972,10.94201,0.658164,0.864482,-0.012926,-0.05,-14,18,0,0.2
171,1642585716.4012,-32.40144,10.962391,0.658164,0.876423,-0.008751,0.02,-14,18,0,0.2
172,1642585716.46119,-32.3592,10.994605,0.658164,0.890883,-0.012739,-0.01,-15,18,0,0.2
173,1642585716.52119,-32.316061,11.026795,0.658164,0.909119,-0.015072,-0.04,-15,18,0,0.2
174,1642585716.58123,-32.272021,11.058962,0.658338,0.924657,-0.010482,0.04,-16,18,0,0.2
175,1642585716.6212,-32.242633,11.081516,0.658338,0.936238,-0.00911,0.03,-17,18,0,0.2
176,1642585716.66126,-32.212346,11.104047,0.658338,0.949296,-0.012917,-0.01,-16,18,0,0.2
177,1642585716.7012,-32.182029,11.127687,0.658164,0.963142,-0.01628,-0.08,-16,18,0,0.2
178,1642585716.74119,-32.151742,11.150218,0.658164,0.967098,-0.013222,-0.05,-16,18,0,0.2
179,1642585716.80119,-32.104018,11.18562,0.658164,0.987022,-0.007929,0,-16,18,0,0.2
180,1642585716.88121,-32.040658,11.23394,0.658164,1.019719,-0.01425,-0.13,-16,18,0,0.2
181,1642585716.92118,-32.007614,11.25862,0.657989,1.022162,-0.017593,-0.18,-15,18,0,0.2
182,1642585716.9612,-31.974571,11.2833,0.657815,1.032698,-0.01342,-0.16,-15,18,0,0.2
183,1642585717.00121,-31.941527,11.30798,0.657815,1.046294,-0.013026,-0.09,-14,18,0,0.2
184,1642585717.04118,-31.907555,11.333746,0.657815,1.059638,-0.009034,-0.07,-14,18,0,0.2
185,1642585717.0812,-31.873612,11.358403,0.657815,1.064997,-0.006157,0,-14,18,0,0.2
186,1642585717.18124,-31.786433,11.42276,0.657815,1.101468,-0.010836,-0.01,-14,18,0,0.2
187,1642585717.22118,-31.750633,11.449589,0.65764,1.130884,-0.026214,-0.27,-13,18,0,0.2
188,1642585717.26119,-31.714776,11.478637,0.657466,1.148322,-0.029368,-0.38,-13,18,0,0.3
189,1642585717.30121,-31.678077,11.505442,0.657291,1.158539,-0.016626,-0.15,-12,18,0,0.3
190,1642585717.3412,-31.640449,11.533334,0.657291,1.171748,-0.002642,0.12,-12,18,0,0.3
191,1642585717.42123,-31.565194,11.589118,0.657466,1.168221,-0.007688,-0.01,-12,18,0,0.3
192,1642585717.48118,-31.509174,11.632077,0.657291,1.159512,-0.014612,-0.04,-12,18,0,0.3
193,1642585717.52119,-31.472475,11.658883,0.657291,1.153652,-0.010293,0.08,-12,18,0,0.2
194,1642585717.56127,-31.435747,11.686798,0.657291,1.148721,-0.015361,0.09,-12,18,0,0.2
195,1642585717.60119,-31.399019,11.714713,0.657466,1.143043,-0.00944,0.2,-12,18,0,0.1
196,1642585717.64129,-31.362319,11.741519,0.657466,1.144335,-0.016022,0.12,-11,18,0,0.1
197,1642585717.7212,-31.289763,11.797373,0.657815,1.147075,-0.010983,0.19,-11,18,0,0.1
198,1642585717.78119,-31.2338,11.838113,0.657989,1.159017,-0.006609,0.25,-11,18,0,0
199,1642585717.8212,-31.196173,11.866005,0.658164,1.171211,-0.005828,0.28,-11,18,0,0
200,1642585717.86121,-31.159445,11.89392,0.658338,1.176465,-0.009146,0.18,-11,18,0,0
201,1642585717.90119,-31.121788,11.922921,0.658513,1.179705,-0.011493,0.1,-11,18,0,0
202,1642585717.9412,-31.084161,11.950813,0.658513,1.190137,-0.013536,0.06,-10,18,0,0
203,1642585718.0212,-31.007049,12.00877,0.658513,1.19927,-0.008999,0.03,-9,18,0,0
204,1642585718.0612,-30.969422,12.036661,0.658687,1.202078,-0.009147,0.03,-9,18,0,0
205,1642585718.1212,-30.912502,12.079597,0.658513,1.195137,-0.013461,-0.06,-3,18,0,0.1
206,1642585718.18119,-30.854683,12.12251,0.658513,1.193376,-0.016088,-0.1,-3,18,0,0.1
207,1642585718.20119,-30.835391,12.137554,0.658338,1.193732,-0.013491,-0.07,1,18,0,0.1
208,1642585718.2812,-30.760107,12.194447,0.658338,1.180674,-0.009684,0.01,1,18,0,0
209,1642585718.32119,-30.722479,12.222339,0.658338,1.18136,-0.015474,-0.1,1,18,0,0
210,1642585718.36123,-30.684852,12.250231,0.658164,1.181251,-0.022083,-0.25,1,18,0,0
211,1642585718.40119,-30.647196,12.279232,0.657989,1.186426,-0.020814,-0.27,2,18,0,0
212,1642585718.4612,-30.590276,12.322168,0.657815,1.19725,-0.008865,-0.08,2,18,0,0
213,1642585718.5212,-30.532457,12.36508,0.657815,1.213579,-0.00383,-0.06,2,18,0,0
214,1642585718.58119,-30.473709,12.409079,0.65764,1.223108,-0.013108,-0.2,2,18,0,0
215,1642585718.62118,-30.434254,12.438034,0.657466,1.219939,-0.015766,-0.24,4,18,0,0
216,1642585718.66119,-30.396597,12.467035,0.657291,1.224755,-0.017313,-0.26,4,18,0,0
217,1642585718.7012,-30.358013,12.497123,0.657116,1.219572,-0.018997,-0.22,4,18,0,0
218,1642585718.74137,-30.318558,12.526078,0.657116,1.214187,-0.005469,0.09,4,18,0,0
219,1642585718.8012,-30.259839,12.568967,0.657116,1.213757,-0.003275,0.17,4,18,0,0
220,1642585718.88119,-30.183627,12.626947,0.657291,1.202425,-0.00802,0.08,4,18,0,0
221,1642585718.92119,-30.145071,12.655925,0.657291,1.206202,-0.006368,0.13,5,18,0,0
222,1642585718.96119,-30.106544,12.683793,0.657291,1.199869,-0.011256,0.01,5,18,0,0
223,1642585719.0012,-30.067988,12.712771,0.657291,1.208104,-0.013742,-0.12,5,18,0,0
224,1642585719.04118,-30.029433,12.74175,0.657291,1.210299,-0.013312,-0.15,5,18,0,0
225,1642585719.08118,-29.991748,12.771861,0.657116,1.206382,-0.005176,-0.06,6,18,0,0
226,1642585719.18119,-29.893573,12.843705,0.657116,1.224797,-0.006125,-0.18,7,18,0,0
227,1642585719.22121,-29.854118,12.872659,0.656942,1.223823,-0.008352,-0.27,7,18,0,0
228,1642585719.26123,-29.815534,12.902747,0.656767,1.233343,-0.01764,-0.42,8,18,0,0
229,1642585719.30119,-29.776078,12.931702,0.656418,1.228519,-0.016733,-0.44,9,18,0,0
230,1642585719.34129,-29.736594,12.961766,0.656244,1.233388,-0.006884,-0.32,9,18,0,0
231,1642585719.42133,-29.656784,13.019653,0.65572,1.224543,-0.004238,-0.35,9,18,0,0
232,1642585719.48121,-29.598936,13.063675,0.655197,1.216612,-0.010972,-0.46,10,18,0,0
233,1642585719.52157,-29.56038,13.092653,0.654848,1.218619,-0.012374,-0.49,10,18,0,0
234,1642585719.56119,-29.520925,13.121608,0.654498,1.213246,-0.015659,-0.54,11,18,0,0
235,1642585719.60121,-29.481499,13.149453,0.654149,1.213795,-0.011876,-0.39,12,18,0,0
236,1642585719.64119,-29.443842,13.178454,0.653975,1.204483,-0.001585,-0.19,11,18,0,0
237,1642585719.7212,-29.364932,13.236364,0.653626,1.222201,-0.013627,-0.34,11,18,0,0
238,1642585719.76271,-29.325477,13.265319,0.653451,1.222992,-0.013232,-0.39,9,18,0,0
239,1642585719.82119,-29.266758,13.308208,0.653102,1.214949,-0.009736,-0.24,9,18,0,0
240,1642585719.88122,-29.206211,13.35216,0.652928,1.228498,-0.00462,-0.19,9,18,0,0
241,1642585719.9012,-29.186948,13.366094,0.652753,1.225086,-0.003666,-0.2,9,18,0,0
242,1642585719.98124,-29.107138,13.423981,0.652579,1.218497,-0.005139,-0.22,9,18,0,0
243,1642585720.02119,-29.067682,13.452936,0.652404,1.220737,-0.009932,-0.27,10,18,0,0
244,1642585720.06121,-29.027328,13.481867,0.652055,1.224562,-0.013726,-0.36,10,18,0,0
245,1642585720.10123,-28.987872,13.510822,0.65188,1.228116,-0.00871,-0.34,10,18,0,0
246,1642585720.16148,-28.928254,13.553688,0.651706,1.22,0.00501,0.03,11,18,0,0
247,1642585720.2212,-28.868636,13.596554,0.651706,1.225647,-0.000744,-0.12,12,18,0,0
248,1642585720.28119,-28.808989,13.640529,0.651357,1.229591,-0.019541,-0.43,13,18,0,0
249,1642585720.32121,-28.769533,13.669484,0.651182,1.217542,-0.013848,-0.33,13,18,0,0
250,1642585720.3612,-28.730078,13.698439,0.651008,1.226744,-0.014592,-0.37,14,18,0,0
251,1642585720.40123,-28.690623,13.727394,0.650659,1.224803,-0.024034,-0.54,15,18,0,0
252,1642585720.4412,-28.651167,13.756349,0.650135,1.223738,-0.016682,-0.52,15,18,0,0
253,1642585720.50119,-28.592391,13.801457,0.649786,1.218669,-0.007141,-0.31,15,18,0,0
254,1642585720.5812,-28.513509,13.858257,0.649088,1.219076,-0.010189,-0.45,15,18,0,0
255,1642585720.62119,-28.474054,13.887212,0.648739,1.227671,-0.01037,-0.43,16,18,0,0
256,1642585720.66119,-28.434599,13.916167,0.648564,1.213634,-0.003655,-0.25,16,18,0,0
257,1642585720.70119,-28.395144,13.945121,0.64839,1.223029,-0.003021,-0.24,15,18,0,0
258,1642585720.7412,-28.355717,13.972967,0.648215,1.219864,-0.010649,-0.31,15,18,0,0
259,1642585720.80119,-28.296099,14.015833,0.647866,1.222684,-0.016463,-0.38,15,18,0,0
260,1642585720.88119,-28.217159,14.074852,0.647343,1.235068,-0.015256,-0.36,15,18,0,0
261,1642585720.92124,-28.177704,14.103807,0.647168,1.233238,-0.008078,-0.2,16,18,0,0
262,1642585720.9612,-28.137349,14.132738,0.647168,1.236624,-0.004265,-0.07,16,18,0,0
263,1642585721.00119,-28.096995,14.16167,0.647168,1.233025,-0.004479,-0.04,15,18,0,0
264,1642585721.04119,-28.057539,14.190625,0.646994,1.237846,-0.011077,-0.11,15,18,0,0
265,1642585721.0812,-28.018055,14.220689,0.646994,1.230257,-0.014303,-0.11,14,18,0,0
266,1642585721.1812,-27.918053,14.293596,0.647168,1.236003,0.001532,0.23,14,18,0,0
267,1642585721.22119,-27.878598,14.322551,0.647343,1.237403,0.001553,0.18,14,18,0,0
268,1642585721.26119,-27.839143,14.351506,0.647343,1.244018,-0.002221,0.05,14,18,0,0
269,1642585721.30128,-27.798788,14.380437,0.647343,1.243239,-0.007824,-0.16,14,18,0,0
270,1642585721.3412,-27.758405,14.410478,0.646994,1.247473,-0.018843,-0.46,14,18,0,0
271,1642585721.42132,-27.678566,14.469474,0.646121,1.24925,-0.017327,-0.64,12,18,0,0
272,1642585721.48123,-27.617991,14.514536,0.645597,1.25202,-0.008376,-0.51,12,18,0,0
273,1642585721.52119,-27.577636,14.543467,0.645248,1.256622,-0.011605,-0.57,13,18,0,0
274,1642585721.56119,-27.536381,14.572376,0.644725,1.248419,-0.014673,-0.66,13,18,0,0
275,1642585721.60119,-27.495998,14.602417,0.644376,1.256015,-0.016902,-0.66,13,18,0,0
