0.4472	0.0091	1.1054	0.0113	
0.4472	0.0180	1.1100	0.0224	
0.4472	0.0265	1.1172	0.0331	
0.4472	0.0345	1.1263	0.0434	
0.4472	0.0420	1.1368	0.0531	
0.4472	0.0488	1.1480	0.0621	
0.4472	0.0551	1.1595	0.0706	
0.4472	0.0607	1.1710	0.0784	
0.4472	0.0658	1.1822	0.0856	
0.4472	0.0704	1.1929	0.0923	
0.4472	0.0745	1.2032	0.0985	
0.4472	0.0782	1.2129	0.1042	
