0.3162	0.0070	1.0057	0.0095	
0.3162	0.0139	1.0085	0.0189	
0.3162	0.0206	1.0127	0.0281	
0.3162	0.0269	1.0180	0.0369	
0.3162	0.0328	1.0240	0.0453	
0.3162	0.0383	1.0303	0.0532	
0.3162	0.0434	1.0367	0.0607	
0.3162	0.0480	1.0428	0.0676	
0.3162	0.0522	1.0486	0.0741	
0.3162	0.0560	1.0539	0.0801	
0.3162	0.0594	1.0588	0.0857	
0.3162	0.0626	1.0633	0.0909	
